"Time","Left.Cerebral.White.Matter"
-41.01,218528.028107383
-41,218528.571418509
-40.99,218529.114729636
-40.98,218529.658040763
-40.97,218530.201351889
-40.96,218530.744663016
-40.95,218531.288089398
-40.94,218531.833641382
-40.93,218532.379193366
-40.92,218532.92474535
-40.91,218533.470297334
-40.9,218534.015849318
-40.89,218534.561401302
-40.88,218535.106953287
-40.87,218535.652505271
-40.86,218536.198057255
-40.85,218536.744645703
-40.84,218537.292423583
-40.83,218537.840201463
-40.82,218538.387979343
-40.81,218538.935757223
-40.8,218539.483535103
-40.79,218540.031312983
-40.78,218540.579090863
-40.77,218541.126868743
-40.76,218541.674646623
-40.75,218542.224369555
-40.74,218542.774358112
-40.73,218543.324346668
-40.72,218543.874335224
-40.71,218544.42432378
-40.7,218544.974312337
-40.69,218545.524300893
-40.68,218546.074289449
-40.67,218546.624278005
-40.66,218547.174912061
-40.65,218547.727095816
-40.64,218548.279279572
-40.63,218548.831463328
-40.62,218549.383647083
-40.61,218549.935830839
-40.6,218550.488014594
-40.59,218551.04019835
-40.58,218551.592382105
-40.57,218552.144565861
-40.56,218552.698293237
-40.55,218553.252656459
-40.54,218553.80701968
-40.53,218554.361382902
-40.52,218554.915746124
-40.51,218555.470109346
-40.5,218556.024472568
-40.49,218556.57883579
-40.48,218557.133199011
-40.47,218557.687827177
-40.46,218558.244353877
-40.45,218558.800880577
-40.44,218559.357407277
-40.43,218559.913933977
-40.42,218560.470460677
-40.41,218561.026987377
-40.4,218561.583514077
-40.39,218562.140040777
-40.38,218562.696567477
-40.37,218563.254246529
-40.36,218563.812920465
-40.35,218564.371594401
-40.34,218564.930268337
-40.33,218565.488942274
-40.32,218566.04761621
-40.31,218566.606290146
-40.3,218567.164964082
-40.29,218567.723638018
-40.28,218568.282311955
-40.27,218568.843011955
-40.26,218569.403816633
-40.25,218569.96462131
-40.24,218570.525425988
-40.23,218571.086230666
-40.22,218571.647035343
-40.21,218572.207840021
-40.2,218572.768644698
-40.19,218573.329449376
-40.18,218573.891025828
-40.17,218574.4539445
-40.16,218575.016863173
-40.15,218575.579781845
-40.14,218576.142700518
-40.13,218576.70561919
-40.12,218577.268537863
-40.11,218577.831456535
-40.1,218578.394375208
-40.09,218578.95729388
-40.08,218579.521846711
-40.07,218580.086862381
-40.06,218580.651878052
-40.05,218581.216893723
-40.04,218581.781909394
-40.03,218582.346925064
-40.02,218582.911940735
-40.01,218583.476956406
-40,218584.041972077
-39.99,218584.607390159
-39.98,218585.174485582
-39.97,218585.741581006
-39.96,218586.308676429
-39.95,218586.875771853
-39.94,218587.442867276
-39.93,218588.009962699
-39.92,218588.577058123
-39.91,218589.144153546
-39.9,218589.71124897
-39.89,218590.279597619
-39.88,218590.848755302
-39.87,218591.417912985
-39.86,218591.987070668
-39.85,218592.556228351
-39.84,218593.125386034
-39.83,218593.694543716
-39.82,218594.263701399
-39.81,218594.832859082
-39.8,218595.402061543
-39.79,218595.973263745
-39.78,218596.544465948
-39.77,218597.115668151
-39.76,218597.686870354
-39.75,218598.258072557
-39.74,218598.82927476
-39.73,218599.400476963
-39.72,218599.971679165
-39.71,218600.542881368
-39.7,218601.114967358
-39.69,218601.688196096
-39.68,218602.261424835
-39.67,218602.834653574
-39.66,218603.407882312
-39.65,218603.981111051
-39.64,218604.55433979
-39.63,218605.127568529
-39.62,218605.700797267
-39.61,218606.274026006
-39.6,218606.848962435
-39.59,218607.424199482
-39.58,218607.999436529
-39.57,218608.574673577
-39.56,218609.149910624
-39.55,218609.725147671
-39.54,218610.300384719
-39.53,218610.875621766
-39.52,218611.450858813
-39.51,218612.026622209
-39.5,218612.603849096
-39.49,218613.181075983
-39.48,218613.75830287
-39.47,218614.335529757
-39.46,218614.912756643
-39.45,218615.48998353
-39.44,218616.067210417
-39.43,218616.644437304
-39.42,218617.221664191
-39.41,218617.800228931
-39.4,218618.379426948
-39.39,218618.958624966
-39.38,218619.537822983
-39.37,218620.117021001
-39.36,218620.696219018
-39.35,218621.275417036
-39.34,218621.854615053
-39.33,218622.43381307
-39.32,218623.013192503
-39.31,218623.594342704
-39.3,218624.175492905
-39.29,218624.756643105
-39.28,218625.337793306
-39.27,218625.918943506
-39.26,218626.500093707
-39.25,218627.081243908
-39.24,218627.662394108
-39.23,218628.243544309
-39.22,218628.825674801
-39.21,218629.408758001
-39.2,218629.991841201
-39.19,218630.574924401
-39.18,218631.1580076
-39.17,218631.7410908
-39.16,218632.324174
-39.15,218632.9072572
-39.14,218633.4903404
-39.13,218634.073423599
-39.12,218634.658269859
-39.11,218635.243266639
-39.1,218635.828263419
-39.09,218636.413260199
-39.08,218636.998256979
-39.07,218637.583253759
-39.06,218638.168250539
-39.05,218638.753247319
-39.04,218639.338244099
-39.03,218639.92387638
-39.02,218640.510767088
-39.01,218641.097657796
-39,218641.684548505
-38.99,218642.271439213
-38.98,218642.858329921
-38.97,218643.445220629
-38.96,218644.032111337
-38.95,218644.619002046
-38.94,218645.205892754
-38.93,218645.794188531
-38.92,218646.382953284
-38.91,218646.971718037
-38.9,218647.560482791
-38.89,218648.149247544
-38.88,218648.738012297
-38.87,218649.32677705
-38.86,218649.915541803
-38.85,218650.504306556
-38.84,218651.093375276
-38.83,218651.683993961
-38.82,218652.274612647
-38.81,218652.865231332
-38.8,218653.455850017
-38.79,218654.046468703
-38.78,218654.637087388
-38.77,218655.227706073
-38.76,218655.818324759
-38.75,218656.408943444
-38.74,218657.000622245
-38.73,218657.593074523
-38.72,218658.1855268
-38.71,218658.777979078
-38.7,218659.370431355
-38.69,218659.962883633
-38.68,218660.55533591
-38.67,218661.147788188
-38.66,218661.740240465
-38.65,218662.332692743
-38.64,218662.926944212
-38.63,218663.521209516
-38.62,218664.11547482
-38.61,218664.709740124
-38.6,218665.304005429
-38.59,218665.898270733
-38.58,218666.492536037
-38.57,218667.086801341
-38.56,218667.681066645
-38.55,218668.276060628
-38.54,218668.87211817
-38.53,218669.468175712
-38.52,218670.064233254
-38.51,218670.660290796
-38.5,218671.256348338
-38.49,218671.85240588
-38.48,218672.448463422
-38.47,218673.044520964
-38.46,218673.640578506
-38.45,218674.238089836
-38.44,218674.835918606
-38.43,218675.433747376
-38.42,218676.031576145
-38.41,218676.629404915
-38.4,218677.227233684
-38.39,218677.825062454
-38.38,218678.422891223
-38.37,218679.020719993
-38.36,218679.618959987
-38.35,218680.218538755
-38.34,218680.818117523
-38.33,218681.41769629
-38.32,218682.017275058
-38.31,218682.616853826
-38.3,218683.216432593
-38.29,218683.816011361
-38.28,218684.415590129
-38.27,218685.015168896
-38.26,218685.615869826
-38.25,218686.217177145
-38.24,218686.818484465
-38.23,218687.419791784
-38.22,218688.021099104
-38.21,218688.622406423
-38.2,218689.223713742
-38.19,218689.825021062
-38.18,218690.426328381
-38.17,218691.027743913
-38.16,218691.630758123
-38.15,218692.233772333
-38.14,218692.836786543
-38.13,218693.439800753
-38.12,218694.042814964
-38.11,218694.645829174
-38.1,218695.248843384
-38.09,218695.851857594
-38.08,218696.454871804
-38.07,218697.058690783
-38.06,218697.66339001
-38.05,218698.268089237
-38.04,218698.872788464
-38.03,218699.477487691
-38.02,218700.082186917
-38.01,218700.686886144
-38,218701.291585371
-37.99,218701.896284598
-37.98,218702.500983825
-37.97,218703.10716607
-37.96,218703.71352823
-37.95,218704.31989039
-37.94,218704.926252549
-37.93,218705.532614709
-37.92,218706.138976869
-37.91,218706.745339029
-37.9,218707.351701189
-37.89,218707.958063348
-37.88,218708.564927568
-37.87,218709.172930369
-37.86,218709.78093317
-37.85,218710.38893597
-37.84,218710.996938771
-37.83,218711.604941572
-37.82,218712.212944373
-37.81,218712.820947174
-37.8,218713.428949975
-37.79,218714.036952775
-37.78,218714.646120996
-37.77,218715.25574194
-37.76,218715.865362885
-37.75,218716.474983829
-37.74,218717.084604774
-37.73,218717.694225718
-37.72,218718.303846663
-37.71,218718.913467608
-37.7,218719.523088552
-37.69,218720.132923965
-37.68,218720.744140353
-37.67,218721.355356741
-37.66,218721.966573129
-37.65,218722.577789517
-37.64,218723.189005905
-37.63,218723.800222292
-37.62,218724.41143868
-37.61,218725.022655068
-37.6,218725.633871456
-37.59,218726.24595059
-37.58,218726.85873952
-37.57,218727.47152845
-37.56,218728.084317381
-37.55,218728.697106311
-37.54,218729.309895241
-37.53,218729.922684171
-37.52,218730.535473101
-37.51,218731.148262032
-37.5,218731.761050962
-37.49,218732.375331753
-37.48,218732.989670127
-37.47,218733.6040085
-37.46,218734.218346874
-37.45,218734.832685248
-37.44,218735.447023621
-37.43,218736.061361995
-37.42,218736.675700368
-37.41,218737.290038742
-37.4,218737.904952538
-37.39,218738.520817061
-37.38,218739.136681583
-37.37,218739.752546105
-37.36,218740.368410628
-37.35,218740.98427515
-37.34,218741.600139672
-37.33,218742.216004195
-37.32,218742.831868717
-37.31,218743.447733239
-37.3,218744.06478674
-37.29,218744.682153924
-37.28,218745.299521107
-37.27,218745.916888291
-37.26,218746.534255475
-37.25,218747.151622659
-37.24,218747.768989842
-37.23,218748.386357026
-37.22,218749.00372421
-37.21,218749.621395256
-37.2,218750.240241424
-37.19,218750.859087591
-37.18,218751.477933759
-37.17,218752.096779926
-37.16,218752.715626093
-37.15,218753.334472261
-37.14,218753.953318428
-37.13,218754.572164596
-37.12,218755.191010763
-37.11,218755.810758608
-37.1,218756.431059894
-37.09,218757.05136118
-37.08,218757.671662466
-37.07,218758.291963752
-37.06,218758.912265038
-37.05,218759.532566323
-37.04,218760.152867609
-37.03,218760.773168895
-37.02,218761.393518644
-37.01,218762.015250999
-37,218762.636983353
-36.99,218763.258715707
-36.98,218763.880448061
-36.97,218764.502180415
-36.96,218765.123912769
-36.95,218765.745645124
-36.94,218766.367377478
-36.93,218766.989109832
-36.92,218767.611472548
-36.91,218768.234611739
-36.9,218768.857750929
-36.89,218769.480890119
-36.88,218770.104029309
-36.87,218770.7271685
-36.86,218771.35030769
-36.85,218771.97344688
-36.84,218772.596586071
-36.83,218773.219725261
-36.82,218773.844056484
-36.81,218774.468578099
-36.8,218775.093099714
-36.79,218775.717621328
-36.78,218776.342142943
-36.77,218776.966664558
-36.76,218777.591186173
-36.75,218778.215707788
-36.74,218778.840229403
-36.73,218779.465126436
-36.72,218780.091005887
-36.71,218780.716885339
-36.7,218781.342764791
-36.69,218781.968644242
-36.68,218782.594523694
-36.67,218783.220403146
-36.66,218783.846282597
-36.65,218784.472162049
-36.64,218785.098041501
-36.63,218785.724841691
-36.62,218786.352054218
-36.61,218786.979266745
-36.6,218787.606479272
-36.59,218788.233691798
-36.58,218788.860904325
-36.57,218789.488116852
-36.56,218790.115329379
-36.55,218790.742541906
-36.54,218791.369891648
-36.53,218791.998412318
-36.52,218792.626932988
-36.51,218793.255453658
-36.5,218793.883974328
-36.49,218794.512494998
-36.48,218795.141015667
-36.47,218795.769536337
-36.46,218796.398057007
-36.45,218797.026577677
-36.44,218797.655764373
-36.43,218798.285568086
-36.42,218798.915371799
-36.41,218799.545175512
-36.4,218800.174979225
-36.39,218800.804782938
-36.38,218801.434586651
-36.37,218802.064390364
-36.36,218802.694194077
-36.35,218803.32399779
-36.34,218803.954975394
-36.33,218804.586036885
-36.32,218805.217098377
-36.31,218805.848159868
-36.3,218806.47922136
-36.29,218807.110282851
-36.28,218807.741344342
-36.27,218808.372405834
-36.26,218809.003467325
-36.25,218809.634957072
-36.24,218810.267250915
-36.23,218810.899544759
-36.22,218811.531838603
-36.21,218812.164132446
-36.2,218812.79642629
-36.19,218813.428720133
-36.18,218814.061013977
-36.17,218814.69330782
-36.16,218815.325601664
-36.15,218815.958814721
-36.14,218816.592315332
-36.13,218817.225815943
-36.12,218817.859316554
-36.11,218818.492817164
-36.1,218819.126317775
-36.09,218819.759818386
-36.08,218820.393318996
-36.07,218821.026819607
-36.06,218821.660527986
-36.05,218822.295209623
-36.04,218822.92989126
-36.03,218823.564572898
-36.02,218824.199254535
-36.01,218824.833936172
-36,218825.468617809
-35.99,218826.103299447
-35.98,218826.737981084
-35.97,218827.372662721
-35.96,218828.008026034
-35.95,218828.643862805
-35.94,218829.279699576
-35.93,218829.915536347
-35.92,218830.551373117
-35.91,218831.187209888
-35.9,218831.823046659
-35.89,218832.45888343
-35.88,218833.0947202
-35.87,218833.730561864
-35.86,218834.367527726
-35.85,218835.004493588
-35.84,218835.64145945
-35.83,218836.278425311
-35.82,218836.915391173
-35.81,218837.552357035
-35.8,218838.189322897
-35.79,218838.826288759
-35.78,218839.463254621
-35.77,218840.100682091
-35.76,218840.738750856
-35.75,218841.37681962
-35.74,218842.014888385
-35.73,218842.65295715
-35.72,218843.291025915
-35.71,218843.929094679
-35.7,218844.567163444
-35.69,218845.205232209
-35.68,218845.843300974
-35.67,218846.482266247
-35.66,218847.121411583
-35.65,218847.760556919
-35.64,218848.399702256
-35.63,218849.038847592
-35.62,218849.677992928
-35.61,218850.317138264
-35.6,218850.956283601
-35.59,218851.595428937
-35.58,218852.234833595
-35.57,218852.875029032
-35.56,218853.515224469
-35.55,218854.155419905
-35.54,218854.795615342
-35.53,218855.435810779
-35.52,218856.076006215
-35.51,218856.716201652
-35.5,218857.356397089
-35.49,218857.996592526
-35.48,218858.637464651
-35.47,218859.27868358
-35.46,218859.91990251
-35.45,218860.56112144
-35.44,218861.20234037
-35.43,218861.8435593
-35.42,218862.48477823
-35.41,218863.12599716
-35.4,218863.76721609
-35.39,218864.408510136
-35.38,218865.050725819
-35.37,218865.692941502
-35.36,218866.335157184
-35.35,218866.977372867
-35.34,218867.61958855
-35.33,218868.261804232
-35.32,218868.904019915
-35.31,218869.546235598
-35.3,218870.18845128
-35.29,218870.831141786
-35.28,218871.474327351
-35.27,218872.117512917
-35.26,218872.760698482
-35.25,218873.403884047
-35.24,218874.047069613
-35.23,218874.690255178
-35.22,218875.333440744
-35.21,218875.976626309
-35.2,218876.619811874
-35.19,218877.263849595
-35.18,218877.907978046
-35.17,218878.552106498
-35.16,218879.19623495
-35.15,218879.840363401
-35.14,218880.484491853
-35.13,218881.128620305
-35.12,218881.772748756
-35.11,218882.416877208
-35.1,218883.061296854
-35.09,218883.706341072
-35.08,218884.351385291
-35.07,218884.99642951
-35.06,218885.641473728
-35.05,218886.286517947
-35.04,218886.931562165
-35.03,218887.576606384
-35.02,218888.221650602
-35.01,218888.866694821
-35,218889.512389605
-34.99,218890.158322352
-34.98,218890.804255099
-34.97,218891.450187845
-34.96,218892.096120592
-34.95,218892.742053338
-34.94,218893.387986085
-34.93,218894.033918831
-34.92,218894.679851578
-34.91,218895.325910391
-34.9,218895.97270431
-34.89,218896.61949823
-34.88,218897.266292149
-34.87,218897.913086069
-34.86,218898.559879988
-34.85,218899.206673908
-34.84,218899.853467827
-34.83,218900.500261747
-34.82,218901.147055666
-34.81,218901.794316957
-34.8,218902.441944581
-34.79,218903.089572206
-34.78,218903.737199831
-34.77,218904.384827456
-34.76,218905.03245508
-34.75,218905.680082705
-34.74,218906.32771033
-34.73,218906.975337955
-34.72,218907.622965579
-34.71,218908.271379019
-34.7,218908.919812772
-34.69,218909.568246525
-34.68,218910.216680279
-34.67,218910.865114032
-34.66,218911.513547785
-34.65,218912.161981538
-34.64,218912.810415291
-34.63,218913.458849045
-34.62,218914.107585619
-34.61,218914.756797818
-34.6,218915.406010017
-34.59,218916.055222217
-34.58,218916.704434416
-34.57,218917.353646615
-34.56,218918.002858815
-34.55,218918.652071014
-34.54,218919.301283214
-34.53,218919.950495413
-34.52,218920.600310553
-34.51,218921.250273414
-34.5,218921.900236275
-34.49,218922.550199136
-34.48,218923.200161997
-34.47,218923.850124858
-34.46,218924.500087719
-34.45,218925.15005058
-34.44,218925.800013441
-34.43,218926.450133447
-34.42,218927.100819087
-34.41,218927.751504727
-34.4,218928.402190367
-34.39,218929.052876007
-34.38,218929.703561647
-34.37,218930.354247286
-34.36,218931.004932926
-34.35,218931.655618566
-34.34,218932.306304206
-34.33,218932.957428698
-34.32,218933.608809139
-34.31,218934.26018958
-34.3,218934.91157002
-34.29,218935.562950461
-34.28,218936.214330902
-34.27,218936.865711343
-34.26,218937.517091783
-34.25,218938.168472224
-34.24,218938.819883221
-34.23,218939.471930393
-34.22,218940.123977565
-34.21,218940.776024738
-34.2,218941.42807191
-34.19,218942.080119083
-34.18,218942.732166255
-34.17,218943.384213428
-34.16,218944.0362606
-34.15,218944.688307773
-34.14,218945.340648712
-34.13,218945.993334459
-34.12,218946.646020207
-34.11,218947.298705954
-34.1,218947.951391702
-34.09,218948.604077449
-34.08,218949.256763196
-34.07,218949.909448944
-34.06,218950.562134691
-34.05,218951.214820439
-34.04,218951.868039765
-34.03,218952.521335846
-34.02,218953.174631928
-34.01,218953.827928009
-34,218954.48122409
-33.99,218955.134520172
-33.98,218955.787816253
-33.97,218956.441112335
-33.96,218957.094408416
-33.95,218957.747872377
-33.94,218958.401750471
-33.93,218959.055628565
-33.92,218959.70950666
-33.91,218960.363384754
-33.9,218961.017262848
-33.89,218961.671140943
-33.88,218962.325019037
-33.87,218962.978897131
-33.86,218963.632775225
-33.85,218964.287042318
-33.84,218964.941474027
-33.83,218965.595905736
-33.82,218966.250337446
-33.81,218966.904769155
-33.8,218967.559200864
-33.79,218968.213632573
-33.78,218968.868064282
-33.77,218969.522495991
-33.76,218970.176989068
-33.75,218970.831945921
-33.74,218971.486902774
-33.73,218972.141859627
-33.72,218972.79681648
