"Time","Right.Cortex"
-17.77,252729.722661906
-17.76,252728.006320082
-17.75,252726.289978783
-17.74,252724.573638772
-17.73,252722.85729876
-17.72,252721.140958748
-17.71,252719.424618737
-17.7,252717.708278725
-17.69,252715.991938714
-17.68,252714.275598702
-17.67,252712.559258691
-17.66,252710.842918679
-17.65,252709.126574942
-17.64,252707.410229633
-17.63,252705.693884325
-17.62,252703.977539017
-17.61,252702.261193708
-17.6,252700.5448484
-17.59,252698.828503091
-17.58,252697.112157783
-17.57,252695.395812475
-17.56,252693.679465707
-17.55,252691.963107994
-17.54,252690.24675028
-17.53,252688.530392566
-17.52,252686.814034852
-17.51,252685.097677139
-17.5,252683.381319425
-17.49,252681.664961711
-17.48,252679.948603998
-17.47,252678.232246284
-17.46,252676.515878192
-17.45,252674.799500964
-17.44,252673.083123737
-17.43,252671.366746509
-17.42,252669.650369281
-17.41,252667.933992053
-17.4,252666.217614825
-17.39,252664.501237598
-17.38,252662.78486037
-17.37,252661.068483142
-17.36,252659.352080728
-17.35,252657.635676877
-17.34,252655.919273027
-17.33,252654.202869176
-17.32,252652.486465325
-17.31,252650.770061474
-17.3,252649.053657623
-17.29,252647.337253773
-17.28,252645.620849922
-17.27,252643.904433919
-17.26,252642.187996336
-17.25,252640.471558753
-17.24,252638.75512117
-17.23,252637.038683587
-17.22,252635.322246004
-17.21,252633.605808421
-17.2,252631.889370838
-17.19,252630.172933254
-17.18,252628.456495671
-17.17,252626.740026459
-17.16,252625.023548033
-17.15,252623.307069608
-17.14,252621.590591183
-17.13,252619.874112758
-17.12,252618.157634333
-17.11,252616.441155908
-17.1,252614.724677483
-17.09,252613.008199057
-17.08,252611.291711586
-17.07,252609.575185209
-17.06,252607.858658832
-17.05,252606.142132454
-17.04,252604.425606077
-17.03,252602.709079699
-17.02,252600.992553322
-17.01,252599.276026945
-17,252597.559500567
-16.99,252595.84297419
-16.98,252594.126414618
-16.97,252592.409833177
-16.96,252590.693251737
-16.95,252588.976670297
-16.94,252587.260088856
-16.93,252585.543507416
-16.92,252583.826925975
-16.91,252582.110344535
-16.9,252580.393763094
-16.89,252578.677180594
-16.88,252576.960536979
-16.87,252575.243893364
-16.86,252573.527249749
-16.85,252571.810606134
-16.84,252570.093962519
-16.83,252568.377318904
-16.82,252566.660675289
-16.81,252564.944031674
-16.8,252563.227388059
-16.79,252561.510714563
-16.78,252559.794001661
-16.77,252558.07728876
-16.76,252556.360575858
-16.75,252554.643862956
-16.74,252552.927150054
-16.73,252551.210437152
-16.72,252549.493724251
-16.71,252547.777011349
-16.7,252546.060298447
-16.69,252544.343520952
-16.68,252542.62673165
-16.67,252540.909942348
-16.66,252539.193153047
-16.65,252537.476363745
-16.64,252535.759574443
-16.63,252534.042785141
-16.62,252532.32599584
-16.61,252530.609206538
-16.6,252528.89239555
-16.59,252527.175522734
-16.58,252525.458649919
-16.57,252523.741777103
-16.56,252522.024904287
-16.55,252520.308031472
-16.54,252518.591158656
-16.53,252516.87428584
-16.52,252515.157413024
-16.51,252513.440540208
-16.5,252511.72360632
-16.49,252510.006642875
-16.48,252508.28967943
-16.47,252506.572715985
-16.46,252504.855752541
-16.45,252503.138789096
-16.44,252501.421825651
-16.43,252499.704862206
-16.42,252497.987898761
-16.41,252496.270926707
-16.4,252494.553865516
-16.39,252492.836804326
-16.38,252491.119743136
-16.37,252489.402681946
-16.36,252487.685620755
-16.35,252485.968559565
-16.34,252484.251498375
-16.33,252482.534437185
-16.32,252480.817375994
-16.31,252479.100262133
-16.3,252477.38309608
-16.29,252475.665930027
-16.28,252473.948763974
-16.27,252472.231597921
-16.26,252470.514431868
-16.25,252468.797265814
-16.24,252467.080099761
-16.23,252465.362933708
-16.22,252463.645767655
-16.21,252461.928498972
-16.2,252460.211220937
-16.19,252458.493942903
-16.18,252456.776664868
-16.17,252455.059386833
-16.16,252453.342108799
-16.15,252451.624830764
-16.14,252449.907552729
-16.13,252448.190274694
-16.12,252446.472957273
-16.11,252444.755560137
-16.1,252443.038163
-16.09,252441.320765864
-16.08,252439.603368728
-16.07,252437.885971591
-16.06,252436.168574455
-16.05,252434.451177318
-16.04,252432.733780182
-16.03,252431.016383045
-16.02,252429.298891885
-16.01,252427.581368525
-16,252425.863845165
-15.99,252424.146321806
-15.98,252422.428798446
-15.97,252420.711275086
-15.96,252418.993751726
-15.95,252417.276228366
-15.94,252415.558705007
-15.93,252413.84116043
-15.92,252412.123503724
-15.91,252410.405847017
-15.9,252408.688190311
-15.89,252406.970533605
-15.88,252405.252876898
-15.87,252403.535220192
-15.86,252401.817563486
-15.85,252400.099906779
-15.84,252398.382250073
-15.83,252396.664512832
-15.82,252394.946715655
-15.81,252393.228918477
-15.8,252391.511121299
-15.79,252389.793324121
-15.78,252388.075526943
-15.77,252386.357729766
-15.76,252384.639932588
-15.75,252382.92213541
-15.74,252381.204338232
-15.73,252379.486395298
-15.72,252377.768450523
-15.71,252376.050505747
-15.7,252374.332560971
-15.69,252372.614616195
-15.68,252370.896671419
-15.67,252369.178726643
-15.66,252367.460781868
-15.65,252365.742837092
-15.64,252364.024830158
-15.63,252362.306730656
-15.62,252360.588631154
-15.61,252358.870531651
-15.6,252357.152432149
-15.59,252355.434332647
-15.58,252353.716233144
-15.57,252351.998133642
-15.56,252350.28003414
-15.55,252348.561934638
-15.54,252346.843703071
-15.53,252345.125441712
-15.52,252343.407180353
-15.51,252341.688918994
-15.5,252339.970657635
-15.49,252338.252396275
-15.48,252336.534134916
-15.47,252334.815873557
-15.46,252333.097612198
-15.45,252331.379311948
-15.44,252329.6608816
-15.43,252327.942451251
-15.42,252326.224020903
-15.41,252324.505590555
-15.4,252322.787160206
-15.39,252321.068729858
-15.38,252319.35029951
-15.37,252317.631869161
-15.36,252315.913438813
-15.35,252314.194894981
-15.34,252312.476288509
-15.33,252310.757682036
-15.32,252309.039075564
-15.31,252307.320469092
-15.3,252305.60186262
-15.29,252303.883256148
-15.28,252302.164649676
-15.27,252300.446043204
-15.26,252298.727426002
-15.25,252297.00863627
-15.24,252295.289846538
-15.23,252293.571056805
-15.22,252291.852267073
-15.21,252290.13347734
-15.2,252288.414687608
-15.19,252286.695897875
-15.18,252284.977108143
-15.17,252283.258318411
-15.16,252281.539438666
-15.15,252279.820458535
-15.14,252278.101478403
-15.13,252276.382498271
-15.12,252274.663518139
-15.11,252272.944538008
-15.1,252271.225557876
-15.09,252269.506577744
-15.08,252267.787597612
-15.07,252266.068617481
-15.06,252264.349462138
-15.05,252262.630284466
-15.04,252260.911106794
-15.03,252259.191929121
-15.02,252257.472751449
-15.01,252255.753573777
-15,252254.034396104
-14.99,252252.315218432
-14.98,252250.59604076
-14.97,252248.876801443
-14.96,252247.157419087
-14.95,252245.43803673
-14.94,252243.718654373
-14.93,252241.999272016
-14.92,252240.27988966
-14.91,252238.560507303
-14.9,252236.841124946
-14.89,252235.121742589
-14.88,252233.402360233
-14.87,252231.682826338
-14.86,252229.963232151
-14.85,252228.243637963
-14.84,252226.524043776
-14.83,252224.804449589
-14.82,252223.084855401
-14.81,252221.365261214
-14.8,252219.645667026
-14.79,252217.926072839
-14.78,252216.206450277
-14.77,252214.486637109
-14.76,252212.766823942
-14.75,252211.047010775
-14.74,252209.327197608
-14.73,252207.607384441
-14.72,252205.887571274
-14.71,252204.167758107
-14.7,252202.44794494
-14.69,252200.728131772
-14.68,252199.008195639
-14.67,252197.288156341
-14.66,252195.568117042
-14.65,252193.848077744
-14.64,252192.128038445
-14.63,252190.407999147
-14.62,252188.687959848
-14.61,252186.96792055
-14.6,252185.247881251
-14.59,252183.527841953
-14.58,252181.807579169
-14.57,252180.087306585
-14.56,252178.367034001
-14.55,252176.646761416
-14.54,252174.926488832
-14.53,252173.206216248
-14.52,252171.485943664
-14.51,252169.765671079
-14.5,252168.045398495
-14.49,252166.325036419
-14.48,252164.604523392
-14.47,252162.884010364
-14.46,252161.163497337
-14.45,252159.442984309
-14.44,252157.722471281
-14.43,252156.001958254
-14.42,252154.281445226
-14.41,252152.560932199
-14.4,252150.840419171
-14.39,252149.119711429
-14.38,252147.398950797
-14.37,252145.678190166
-14.36,252143.957429535
-14.35,252142.236668904
-14.34,252140.515908273
-14.33,252138.795147642
-14.32,252137.07438701
-14.31,252135.353626379
-14.3,252133.632814641
-14.29,252131.911799242
-14.28,252130.190783844
-14.27,252128.469768446
-14.26,252126.748753048
-14.25,252125.027737649
-14.24,252123.306722251
-14.23,252121.585706853
-14.22,252119.864691455
-14.21,252118.143676056
-14.2,252116.422499619
-14.19,252114.701222287
-14.18,252112.979944955
-14.17,252111.258667623
-14.16,252109.537390291
-14.15,252107.816112959
-14.14,252106.094835627
-14.13,252104.373558295
-14.12,252102.652280963
-14.11,252100.930995823
-14.1,252099.209449387
-14.09,252097.487902952
-14.08,252095.766356516
-14.07,252094.04481008
-14.06,252092.323263645
-14.05,252090.601717209
-14.04,252088.880170774
-14.03,252087.158624338
-14.02,252085.437077902
-14.01,252083.715409015
-14,252081.993586302
-13.99,252080.27176359
-13.98,252078.549940878
-13.97,252076.828118165
-13.96,252075.106295453
-13.95,252073.38447274
-13.94,252071.662650028
-13.93,252069.940827315
-13.92,252068.219004603
-13.91,252066.49693885
-13.9,252064.774832683
-13.89,252063.052726517
-13.88,252061.330620351
-13.87,252059.608514185
-13.86,252057.886408019
-13.85,252056.164301853
-13.84,252054.442195687
-13.83,252052.720089521
-13.82,252050.99790441
-13.81,252049.27550761
-13.8,252047.55311081
-13.79,252045.83071401
-13.78,252044.10831721
-13.77,252042.385920411
-13.76,252040.663523611
-13.75,252038.941126811
-13.74,252037.218730011
-13.73,252035.496333211
-13.72,252033.773732157
-13.71,252032.051037539
-13.7,252030.328342922
-13.69,252028.605648305
-13.68,252026.882953687
-13.67,252025.16025907
-13.66,252023.437564452
-13.65,252021.714869835
-13.64,252019.992175217
-13.63,252018.269450086
-13.62,252016.546450463
-13.61,252014.823450841
-13.6,252013.100451218
-13.59,252011.377451596
-13.58,252009.654451973
-13.57,252007.931452351
-13.56,252006.208452728
-13.55,252004.485453105
-13.54,252002.762453483
-13.53,252001.039293313
-13.52,251999.315981494
-13.51,251997.592669675
-13.5,251995.869357856
-13.49,251994.146046037
-13.48,251992.422734218
-13.47,251990.699422399
-13.46,251988.976110579
-13.45,251987.25279876
-13.44,251985.529486941
-13.43,251983.805878581
-13.42,251982.08224737
-13.41,251980.358616159
-13.4,251978.634984949
-13.39,251976.911353738
-13.38,251975.187722527
-13.37,251973.464091316
-13.36,251971.740460105
-13.35,251970.016828894
-13.34,251968.293085773
-13.33,251966.569127972
-13.32,251964.84517017
-13.31,251963.121212368
-13.3,251961.397254566
-13.29,251959.673296764
-13.28,251957.949338963
-13.27,251956.225381161
-13.26,251954.501423359
-13.25,251952.777465557
-13.24,251951.053255117
-13.23,251949.328963521
-13.22,251947.604671925
-13.21,251945.880380329
-13.2,251944.156088733
-13.19,251942.431797137
-13.18,251940.707505541
-13.17,251938.983213945
-13.16,251937.258922349
-13.15,251935.534572417
-13.14,251933.809939819
-13.13,251932.085307221
-13.12,251930.360674624
-13.11,251928.636042026
-13.1,251926.911409428
-13.09,251925.18677683
-13.08,251923.462144233
-13.07,251921.737511635
-13.06,251920.012879037
-13.05,251918.288042638
-13.04,251916.563061826
-13.03,251914.838081015
-13.02,251913.113100204
-13.01,251911.388119393
-13,251909.663138582
-12.99,251907.938157771
-12.98,251906.213176959
-12.97,251904.488196148
-12.96,251902.763215337
-12.95,251901.03787928
-12.94,251899.312543039
-12.93,251897.587206799
-12.92,251895.861870558
-12.91,251894.136534318
-12.9,251892.411198077
-12.89,251890.685861837
-12.88,251888.960525596
-12.87,251887.235189355
-12.86,251885.50970309
-12.85,251883.7840042
-12.84,251882.058305309
-12.83,251880.332606419
-12.82,251878.606907528
-12.81,251876.881208638
-12.8,251875.155509748
-12.79,251873.429810857
-12.78,251871.704111967
-12.77,251869.978413076
-12.76,251868.252407968
-12.75,251866.526339203
-12.74,251864.800270437
-12.73,251863.074201672
-12.72,251861.348132907
-12.71,251859.622064141
-12.7,251857.895995376
-12.69,251856.16992661
-12.68,251854.443857845
-12.67,251852.717697782
-12.66,251850.991251913
-12.65,251849.264806043
-12.64,251847.538360173
-12.63,251845.811914303
-12.62,251844.085468433
-12.61,251842.359022563
-12.6,251840.632576693
-12.59,251838.906130824
-12.58,251837.179684954
-12.57,251835.45298684
-12.56,251833.726156631
-12.55,251831.999326423
-12.54,251830.272496214
-12.53,251828.545666005
-12.52,251826.818835797
-12.51,251825.092005588
-12.5,251823.365175379
-12.49,251821.638345171
-12.48,251819.911487351
-12.47,251818.184265565
-12.46,251816.457043778
-12.45,251814.729821992
-12.44,251813.002600205
-12.43,251811.275378418
-12.42,251809.548156632
-12.41,251807.820934845
-12.4,251806.093713059
-12.39,251804.366491272
-12.38,251802.63907617
-12.37,251800.911455561
-12.36,251799.183834953
-12.35,251797.456214345
-12.34,251795.728593736
-12.33,251794.000973128
-12.32,251792.273352519
-12.31,251790.545731911
-12.3,251788.818111302
-12.29,251787.090490694
-12.28,251785.362505059
-12.27,251783.63447838
-12.26,251781.906451701
-12.25,251780.178425021
-12.24,251778.450398342
-12.23,251776.722371663
-12.22,251774.994344984
-12.21,251773.266318304
-12.2,251771.538291625
-12.19,251769.810135522
-12.18,251768.081695518
-12.17,251766.353255514
-12.16,251764.624815509
-12.15,251762.896375505
-12.14,251761.167935501
-12.13,251759.439495497
-12.12,251757.711055493
-12.11,251755.982615489
-12.1,251754.254175485
-12.09,251752.525429575
-12.08,251750.796568987
-12.07,251749.067708399
-12.06,251747.338847811
-12.05,251745.609987222
-12.04,251743.881126634
-12.03,251742.152266046
-12.02,251740.423405458
-12.01,251738.69454487
-12,251736.965623724
-11.99,251735.236335287
-11.98,251733.50704685
-11.97,251731.777758414
-11.96,251730.048469977
-11.95,251728.31918154
-11.94,251726.589893104
-11.93,251724.860604667
-11.92,251723.13131623
-11.91,251721.402027793
-11.9,251719.672497542
-11.89,251717.942773987
-11.88,251716.213050432
-11.87,251714.483326877
-11.86,251712.753603322
-11.85,251711.023879767
-11.84,251709.294156212
-11.83,251707.564432657
-11.82,251705.834709102
-11.81,251704.104985547
-11.8,251702.374832892
-11.79,251700.644666943
-11.78,251698.914500995
-11.77,251697.184335046
-11.76,251695.454169098
-11.75,251693.724003149
-11.74,251691.993837201
-11.73,251690.263671252
-11.72,251688.533505304
-11.71,251686.80316661
-11.7,251685.072550987
-11.69,251683.341935364
-11.68,251681.611319742
-11.67,251679.880704119
-11.66,251678.150088496
-11.65,251676.419472874
-11.64,251674.688857251
-11.63,251672.958241628
-11.62,251671.227626005
-11.61,251669.496645562
-11.6,251667.765572979
-11.59,251666.034500396
-11.58,251664.303427812
-11.57,251662.572355229
-11.56,251660.841282646
-11.55,251659.110210062
-11.54,251657.379137479
-11.53,251655.648064896
-11.52,251653.916893627
-11.51,251652.185356791
-11.5,251650.453819955
-11.49,251648.722283119
-11.48,251646.990746283
-11.47,251645.259209447
-11.46,251643.527672611
-11.45,251641.796135775
-11.44,251640.064598939
-11.43,251638.333062103
-11.42,251636.601229712
-11.41,251634.869221325
-11.4,251633.137212939
-11.39,251631.405204552
-11.38,251629.673196166
-11.37,251627.941187779
-11.36,251626.209179392
-11.35,251624.477171006
-11.34,251622.745162619
-11.33,251621.01313461
-11.32,251619.280647369
-11.31,251617.548160128
-11.3,251615.815672887
-11.29,251614.083185646
-11.28,251612.350698405
-11.27,251610.618211165
-11.26,251608.885723924
-11.25,251607.153236683
-11.24,251605.420749442
-11.23,251603.688040907
-11.22,251601.955067502
-11.21,251600.222094097
-11.2,251598.489120692
-11.19,251596.756147287
-11.18,251595.023173882
-11.17,251593.290200477
-11.16,251591.557227073
-11.15,251589.824253668
-11.14,251588.091280263
-11.13,251586.357877831
-11.12,251584.624410946
-11.11,251582.890944061
-11.1,251581.157477177
-11.09,251579.424010292
-11.08,251577.690543407
-11.07,251575.957076522
-11.06,251574.223609638
-11.05,251572.490142753
-11.04,251570.756533842
-11.03,251569.022566156
-11.02,251567.288598469
-11.01,251565.554630782
-11,251563.820663096
-10.99,251562.086695409
-10.98,251560.352727722
-10.97,251558.618760036
-10.96,251556.884792349
-10.95,251555.150824663
-10.94,251553.416502401
-10.93,251551.682026585
-10.92,251549.947550768
-10.91,251548.213074951
-10.9,251546.478599134
-10.89,251544.744123318
-10.88,251543.009647501
-10.87,251541.275171684
-10.86,251539.540695867
-10.85,251537.806162314
-10.84,251536.071171033
-10.83,251534.336179751
-10.82,251532.601188469
-10.81,251530.866197188
-10.8,251529.131205906
-10.79,251527.396214625
-10.78,251525.661223343
-10.77,251523.926232062
-10.76,251522.19124078
-10.75,251520.455974391
-10.74,251518.720460304
-10.73,251516.984946216
-10.72,251515.249432129
-10.71,251513.513918041
-10.7,251511.778403954
-10.69,251510.042889867
-10.68,251508.307375779
-10.67,251506.571861692
-10.66,251504.836347604
-10.65,251503.10033495
-10.64,251501.364290709
-10.63,251499.628246469
-10.62,251497.892202228
-10.61,251496.156157987
-10.6,251494.420113746
-10.59,251492.684069505
-10.58,251490.948025264
-10.57,251489.211981023
-10.56,251487.475746169
-10.55,251485.73916442
-10.54,251484.002582672
-10.53,251482.266000923
-10.52,251480.529419174
