"Time","P_D1D2"
-35.52,-202990.698329752
-35.51,-202886.888318914
-35.5,-202783.078308076
-35.49,-202679.268297238
-35.48,-202575.395478092
-35.47,-202471.278106875
-35.46,-202367.160735657
-35.45,-202263.04336444
-35.44,-202158.925993222
-35.43,-202054.808622005
-35.42,-201950.691250787
-35.41,-201846.57387957
-35.4,-201742.456508352
-35.39,-201638.339137135
-35.38,-201534.221765917
-35.37,-201430.084415765
-35.36,-201325.659420929
-35.35,-201221.234426094
-35.34,-201116.809431259
-35.33,-201012.384436423
-35.32,-200907.959441588
-35.31,-200803.534446753
-35.3,-200699.109451918
-35.29,-200594.684457082
-35.28,-200490.259462247
-35.27,-200385.834467412
-35.26,-200281.409472577
-35.25,-200176.699517526
-35.24,-200071.966638873
-35.23,-199967.233760221
-35.22,-199862.500881568
-35.21,-199757.768002915
-35.2,-199653.035124262
-35.19,-199548.30224561
-35.18,-199443.569366957
-35.17,-199338.836488304
-35.16,-199234.103609651
-35.15,-199129.370730999
-35.14,-199024.395609413
-35.13,-198919.354589795
-35.12,-198814.313570178
-35.11,-198709.27255056
-35.1,-198604.231530943
-35.09,-198499.190511325
-35.08,-198394.149491708
-35.07,-198289.10847209
-35.06,-198184.067452473
-35.05,-198079.026432855
-35.04,-197973.985413238
-35.03,-197868.744941646
-35.02,-197763.395526983
-35.01,-197658.046112319
-35,-197552.696697656
-34.99,-197447.347282993
-34.98,-197341.997868329
-34.97,-197236.648453666
-34.96,-197131.299039002
-34.95,-197025.949624339
-34.94,-196920.600209676
-34.93,-196815.250795012
-34.92,-196709.744791734
-34.91,-196604.086731024
-34.9,-196498.428670314
-34.89,-196392.770609603
-34.88,-196287.112548893
-34.87,-196181.454488183
-34.86,-196075.796427472
-34.85,-195970.138366762
-34.84,-195864.480306052
-34.83,-195758.822245341
-34.82,-195653.164184631
-34.81,-195547.392469784
-34.8,-195441.425515119
-34.79,-195335.458560454
-34.78,-195229.491605789
-34.77,-195123.524651124
-34.76,-195017.55769646
-34.75,-194911.590741795
-34.74,-194805.62378713
-34.73,-194699.656832465
-34.72,-194593.6898778
-34.71,-194487.722923135
-34.7,-194381.685318639
-34.69,-194275.409225219
-34.68,-194169.1331318
-34.67,-194062.85703838
-34.66,-193956.580944961
-34.65,-193850.304851541
-34.64,-193744.028758121
-34.63,-193637.752664702
-34.62,-193531.476571282
-34.61,-193425.200477863
-34.6,-193318.924384443
-34.59,-193212.620714026
-34.58,-193106.035240173
-34.57,-192999.449766319
-34.56,-192892.864292465
-34.55,-192786.278818612
-34.54,-192679.693344758
-34.53,-192573.107870904
-34.52,-192466.522397051
-34.51,-192359.936923197
-34.5,-192253.351449343
-34.49,-192146.76597549
-34.48,-192040.180501636
-34.47,-191933.300971864
-34.46,-191826.405879032
-34.45,-191719.510786199
-34.44,-191612.615693367
-34.43,-191505.720600534
-34.42,-191398.825507702
-34.41,-191291.930414869
-34.4,-191185.035322037
-34.39,-191078.140229204
-34.38,-190971.245136372
-34.37,-190864.350043539
-34.36,-190757.203865359
-34.35,-190649.998918151
-34.34,-190542.793970943
-34.33,-190435.589023735
-34.32,-190328.384076527
-34.31,-190221.179129319
-34.3,-190113.974182111
-34.29,-190006.769234903
-34.28,-189899.564287695
-34.27,-189792.359340487
-34.26,-189685.154393279
-34.25,-189577.741399045
-34.24,-189470.226365226
-34.23,-189362.711331408
-34.22,-189255.196297589
-34.21,-189147.68126377
-34.2,-189040.166229951
-34.19,-188932.651196133
-34.18,-188825.136162314
-34.17,-188717.621128495
-34.16,-188610.106094677
-34.15,-188502.591060858
-34.14,-188394.91108477
-34.13,-188287.08573528
-34.12,-188179.260385791
-34.11,-188071.435036301
-34.1,-187963.609686812
-34.09,-187855.784337323
-34.08,-187747.958987833
-34.07,-187640.133638344
-34.06,-187532.308288854
-34.05,-187424.482939365
-34.04,-187316.657589875
-34.03,-187208.710467986
-34.02,-187100.574576954
-34.01,-186992.438685923
-34,-186884.302794891
-33.99,-186776.166903859
-33.98,-186668.031012827
-33.97,-186559.895121796
-33.96,-186451.759230764
-33.95,-186343.623339732
-33.94,-186235.4874487
-33.93,-186127.351557668
-33.92,-186019.13712789
-33.91,-185910.690472646
-33.9,-185802.243817402
-33.89,-185693.797162158
-33.88,-185585.350506915
-33.87,-185476.903851671
-33.86,-185368.457196427
-33.85,-185260.010541183
-33.84,-185151.56388594
-33.83,-185043.117230696
-33.82,-184934.670575452
-33.81,-184826.188677559
-33.8,-184717.431038649
-33.79,-184608.673399739
-33.78,-184499.915760829
-33.77,-184391.158121919
-33.76,-184282.400483008
-33.75,-184173.642844098
-33.74,-184064.885205188
-33.73,-183956.127566278
-33.72,-183847.369927368
-33.71,-183738.612288457
-33.7,-183629.854649547
-33.69,-183520.793925294
-33.68,-183411.725086491
-33.67,-183302.656247689
-33.66,-183193.587408887
-33.65,-183084.518570084
-33.64,-182975.449731282
-33.63,-182866.380892479
-33.62,-182757.312053677
-33.61,-182648.243214875
-33.6,-182539.174376072
-33.59,-182430.10553727
-33.58,-182320.776817086
-33.57,-182211.396565408
-33.56,-182102.016313729
-33.55,-181992.63606205
-33.54,-181883.255810372
-33.53,-181773.875558693
-33.52,-181664.495307014
-33.51,-181555.115055336
-33.5,-181445.734803657
-33.49,-181336.354551978
-33.48,-181226.974300299
-33.47,-181117.377432845
-33.46,-181007.685558561
-33.45,-180897.993684277
-33.44,-180788.301809993
-33.43,-180678.609935709
-33.42,-180568.918061425
-33.41,-180459.226187141
-33.4,-180349.534312858
-33.39,-180239.842438574
-33.38,-180130.15056429
-33.37,-180020.458690006
-33.36,-179910.593525841
-33.35,-179800.589822491
-33.34,-179690.586119141
-33.33,-179580.582415791
-33.32,-179470.578712441
-33.31,-179360.575009091
-33.3,-179250.571305742
-33.29,-179140.567602392
-33.28,-179030.563899042
-33.27,-178920.560195692
-33.26,-178810.556492342
-33.25,-178700.422883934
-33.24,-178590.107148339
-33.23,-178479.791412744
-33.22,-178369.475677148
-33.21,-178259.159941553
-33.2,-178148.844205958
-33.19,-178038.528470363
-33.18,-177928.212734768
-33.17,-177817.896999173
-33.16,-177707.581263578
-33.15,-177597.265527983
-33.14,-177486.863329711
-33.13,-177376.235361986
-33.12,-177265.607394261
-33.11,-177154.979426536
-33.1,-177044.35145881
-33.09,-176933.723491085
-33.08,-176823.09552336
-33.07,-176712.467555635
-33.06,-176601.83958791
-33.05,-176491.211620185
-33.04,-176380.58365246
-33.03,-176269.912720623
-33.02,-176158.97232419
-33.01,-176048.031927758
-33,-175937.091531326
-32.99,-175826.151134893
-32.98,-175715.210738461
-32.97,-175604.270342028
-32.96,-175493.329945596
-32.95,-175382.389549164
-32.94,-175271.449152731
-32.93,-175160.508756299
-32.92,-175049.568359866
-32.91,-174938.315930723
-32.9,-174827.062912327
-32.89,-174715.80989393
-32.88,-174604.556875534
-32.87,-174493.303857137
-32.86,-174382.050838741
-32.85,-174270.797820344
-32.84,-174159.544801948
-32.83,-174048.291783552
-32.82,-173937.038765155
-32.81,-173825.785746759
-32.8,-173714.264112503
-32.79,-173602.698282219
-32.78,-173491.132451936
-32.77,-173379.566621652
-32.76,-173268.000791368
-32.75,-173156.434961085
-32.74,-173044.869130801
-32.73,-172933.303300518
-32.72,-172821.737470234
-32.71,-172710.17163995
-32.7,-172598.605809667
-32.69,-172486.814835733
-32.68,-172374.936006986
-32.67,-172263.057178238
-32.66,-172151.178349491
-32.65,-172039.299520743
-32.64,-171927.420691995
-32.63,-171815.541863248
-32.62,-171703.6630345
-32.61,-171591.784205753
-32.6,-171479.905377005
-32.59,-171368.026548258
-32.58,-171255.966102036
-32.57,-171143.774091607
-32.56,-171031.582081178
-32.55,-170919.390070749
-32.54,-170807.19806032
-32.53,-170695.006049892
-32.52,-170582.814039463
-32.51,-170470.622029034
-32.5,-170358.430018605
-32.49,-170246.238008176
-32.48,-170134.045997747
-32.47,-170021.715948587
-32.46,-169909.210576631
-32.45,-169796.705204676
-32.44,-169684.19983272
-32.43,-169571.694460764
-32.42,-169459.189088809
-32.41,-169346.683716853
-32.4,-169234.178344897
-32.39,-169121.672972942
-32.38,-169009.167600986
-32.37,-168896.662229031
-32.36,-168784.062448247
-32.35,-168671.243538304
-32.34,-168558.424628362
-32.33,-168445.605718419
-32.32,-168332.786808476
-32.31,-168219.967898534
-32.3,-168107.148988591
-32.29,-167994.330078648
-32.28,-167881.511168705
-32.27,-167768.692258763
-32.26,-167655.87334882
-32.25,-167543.0037097
-32.24,-167429.871088708
-32.23,-167316.738467715
-32.22,-167203.605846722
-32.21,-167090.47322573
-32.2,-166977.340604737
-32.19,-166864.207983745
-32.18,-166751.075362752
-32.17,-166637.942741759
-32.16,-166524.810120767
-32.15,-166411.677499774
-32.14,-166298.537877582
-32.13,-166185.091375887
-32.12,-166071.644874192
-32.11,-165958.198372497
-32.1,-165844.751870802
-32.09,-165731.305369107
-32.08,-165617.858867412
-32.07,-165504.412365717
-32.06,-165390.965864022
-32.05,-165277.519362327
-32.04,-165164.072860633
-32.03,-165050.626358938
-32.02,-164936.902583987
-32.01,-164823.14203536
-32,-164709.381486733
-31.99,-164595.620938106
-31.98,-164481.86038948
-31.97,-164368.099840853
-31.96,-164254.339292226
-31.95,-164140.5787436
-31.94,-164026.818194973
-31.93,-163913.057646346
-31.92,-163799.297097719
-31.91,-163685.302933382
-31.9,-163571.22817503
-31.89,-163457.153416677
-31.88,-163343.078658325
-31.87,-163229.003899972
-31.86,-163114.929141619
-31.85,-163000.854383267
-31.84,-162886.779624914
-31.83,-162772.704866562
-31.82,-162658.630108209
-31.81,-162544.555349857
-31.8,-162430.29068081
-31.79,-162315.901553386
-31.78,-162201.512425961
-31.77,-162087.123298537
-31.76,-161972.734171113
-31.75,-161858.345043688
-31.74,-161743.955916264
-31.73,-161629.56678884
-31.72,-161515.177661415
-31.71,-161400.788533991
-31.7,-161286.399406567
-31.69,-161171.864119499
-31.68,-161057.160467117
-31.67,-160942.456814736
-31.66,-160827.753162354
-31.65,-160713.049509973
-31.64,-160598.345857591
-31.63,-160483.64220521
-31.62,-160368.938552828
-31.61,-160254.234900447
-31.6,-160139.531248065
-31.59,-160024.827595684
-31.58,-159910.0215793
-31.57,-159795.003249549
-31.56,-159679.984919798
-31.55,-159564.966590047
-31.54,-159449.948260296
-31.53,-159334.929930545
-31.52,-159219.911600793
-31.51,-159104.893271042
-31.5,-158989.874941291
-31.49,-158874.85661154
-31.48,-158759.838281789
-31.47,-158644.761426818
-31.46,-158529.42827077
-31.45,-158414.095114722
-31.44,-158298.761958674
-31.43,-158183.428802626
-31.42,-158068.095646578
-31.41,-157952.76249053
-31.4,-157837.429334483
-31.39,-157722.096178435
-31.38,-157606.763022387
-31.37,-157491.429866339
-31.36,-157376.082065537
-31.35,-157260.433937763
-31.34,-157144.785809989
-31.33,-157029.137682215
-31.32,-156913.489554441
-31.31,-156797.841426667
-31.3,-156682.193298892
-31.29,-156566.545171118
-31.28,-156450.897043344
-31.27,-156335.24891557
-31.26,-156219.600787796
-31.25,-156103.952660022
-31.24,-155988.018694535
-31.23,-155872.055453115
-31.22,-155756.092211695
-31.21,-155640.128970275
-31.2,-155524.165728855
-31.19,-155408.202487435
-31.18,-155292.239246015
-31.17,-155176.276004595
-31.16,-155060.312763175
-31.15,-154944.349521755
-31.14,-154828.386280335
-31.13,-154712.18102224
-31.12,-154595.902528777
-31.11,-154479.624035314
-31.1,-154363.345541851
-31.09,-154247.067048387
-31.08,-154130.788554924
-31.07,-154014.510061461
-31.06,-153898.231567998
-31.05,-153781.953074534
-31.04,-153665.674581071
-31.03,-153549.396087608
-31.02,-153432.919439315
-31.01,-153316.325558945
-31,-153199.731678575
-30.99,-153083.137798206
-30.98,-152966.543917836
-30.97,-152849.950037467
-30.96,-152733.356157097
-30.95,-152616.762276728
-30.94,-152500.168396358
-30.93,-152383.574515988
-30.92,-152266.980635619
-30.91,-152150.232501597
-30.9,-152033.323103005
-30.89,-151916.413704412
-30.88,-151799.504305819
-30.87,-151682.594907227
-30.86,-151565.685508634
-30.85,-151448.776110041
-30.84,-151331.866711449
-30.83,-151214.957312856
-30.82,-151098.047914263
-30.81,-150981.13851567
-30.8,-150864.11880246
-30.79,-150746.893757886
-30.78,-150629.668713311
-30.77,-150512.443668737
-30.76,-150395.218624163
-30.75,-150277.993579589
-30.74,-150160.768535015
-30.73,-150043.543490441
-30.72,-149926.318445867
-30.71,-149809.093401293
-30.7,-149691.868356719
-30.69,-149574.57697293
-30.68,-149457.036158186
-30.67,-149339.495343443
-30.66,-149221.9545287
-30.65,-149104.413713957
-30.64,-148986.872899213
-30.63,-148869.33208447
-30.62,-148751.791269727
-30.61,-148634.250454983
-30.6,-148516.70964024
-30.59,-148399.168825497
-30.58,-148281.605681819
-30.57,-148163.748976301
-30.56,-148045.892270783
-30.55,-147928.035565265
-30.54,-147810.178859747
-30.53,-147692.322154229
-30.52,-147574.465448711
-30.51,-147456.608743193
-30.5,-147338.752037675
-30.49,-147220.895332157
-30.48,-147103.038626639
-30.47,-146985.181921121
-30.46,-146867.030922541
-30.45,-146748.858209237
-30.44,-146630.685495933
-30.43,-146512.51278263
-30.42,-146394.340069326
-30.41,-146276.167356022
-30.4,-146157.994642718
-30.39,-146039.821929414
-30.38,-145921.649216111
-30.37,-145803.476502807
-30.36,-145685.303789503
-30.35,-145566.880745263
-30.34,-145448.391910768
-30.33,-145329.903076274
-30.32,-145211.414241779
-30.31,-145092.925407284
-30.3,-144974.43657279
-30.29,-144855.947738295
-30.28,-144737.4589038
-30.27,-144618.970069306
-30.26,-144500.481234811
-30.25,-144381.992400316
-30.24,-144263.297230989
-30.23,-144144.492165517
-30.22,-144025.687100044
-30.21,-143906.882034571
-30.2,-143788.076969098
-30.19,-143669.271903625
-30.18,-143550.466838153
-30.17,-143431.66177268
-30.16,-143312.856707207
-30.15,-143194.051641734
-30.14,-143075.246576261
-30.13,-142956.279204532
-30.12,-142837.157801923
-30.11,-142718.036399315
-30.1,-142598.914996706
-30.09,-142479.793594098
-30.08,-142360.672191489
-30.07,-142241.550788881
-30.06,-142122.429386272
-30.05,-142003.307983664
-30.04,-141884.186581055
-30.03,-141765.065178447
-30.02,-141645.825529114
-30.01,-141526.387686854
-30,-141406.949844593
-29.99,-141287.512002332
-29.98,-141168.074160072
-29.97,-141048.636317811
-29.96,-140929.19847555
-29.95,-140809.76063329
-29.94,-140690.322791029
-29.93,-140570.884948768
-29.92,-140451.447106508
-29.91,-140331.935106494
-29.9,-140212.180725718
-29.89,-140092.426344941
-29.88,-139972.671964165
-29.87,-139852.917583388
-29.86,-139733.163202612
-29.85,-139613.408821836
-29.84,-139493.654441059
-29.83,-139373.900060283
-29.82,-139254.145679506
-29.81,-139134.39129873
-29.8,-139014.606877082
-29.79,-138894.535862591
-29.78,-138774.4648481
-29.77,-138654.393833608
-29.76,-138534.322819117
-29.75,-138414.251804625
-29.74,-138294.180790134
-29.73,-138174.109775643
-29.72,-138054.038761151
-29.71,-137933.96774666
-29.7,-137813.896732169
-29.69,-137693.825717677
-29.68,-137573.452080336
-29.67,-137453.064340606
-29.66,-137332.676600877
-29.65,-137212.288861147
-29.64,-137091.901121417
-29.63,-136971.513381687
-29.62,-136851.125641958
-29.61,-136730.737902228
-29.6,-136610.350162498
-29.59,-136489.962422768
-29.58,-136369.574683039
-29.57,-136248.928400721
-29.56,-136128.223847917
-29.55,-136007.519295113
-29.54,-135886.814742308
-29.53,-135766.110189504
-29.52,-135645.4056367
-29.51,-135524.701083895
-29.5,-135403.996531091
-29.49,-135283.291978287
-29.48,-135162.587425482
-29.47,-135041.882872678
-29.46,-134920.96388454
-29.45,-134799.942434524
-29.44,-134678.920984507
-29.43,-134557.899534491
-29.42,-134436.878084474
-29.41,-134315.856634458
-29.4,-134194.835184441
-29.39,-134073.813734425
-29.38,-133952.792284408
-29.37,-133831.770834392
-29.36,-133710.749384375
-29.35,-133589.557631731
-29.34,-133468.219204074
-29.33,-133346.880776418
-29.32,-133225.542348761
-29.31,-133104.203921105
-29.3,-132982.865493448
-29.29,-132861.527065792
-29.28,-132740.188638135
-29.27,-132618.850210479
-29.26,-132497.511782822
-29.25,-132376.173355166
-29.24,-132254.708781491
-29.23,-132133.053299487
-29.22,-132011.397817484
-29.21,-131889.742335481
-29.2,-131768.086853478
-29.19,-131646.431371475
-29.18,-131524.775889472
-29.17,-131403.120407469
-29.16,-131281.464925466
-29.15,-131159.809443463
-29.14,-131038.15396146
-29.13,-130916.416512398
-29.12,-130794.443903074
-29.11,-130672.47129375
-29.1,-130550.498684425
-29.09,-130428.526075101
-29.08,-130306.553465777
-29.07,-130184.580856453
-29.06,-130062.608247129
-29.05,-129940.635637805
-29.04,-129818.663028481
-29.03,-129696.690419157
-29.02,-129574.680042525
-29.01,-129452.390236649
-29,-129330.100430772
-28.99,-129207.810624896
-28.98,-129085.52081902
-28.97,-128963.231013144
-28.96,-128840.941207268
-28.95,-128718.651401392
-28.94,-128596.361595516
-28.93,-128474.071789639
-28.92,-128351.781983763
-28.91,-128229.492177887
-28.9,-128106.891561651
-28.89,-127984.284493746
-28.88,-127861.677425841
-28.87,-127739.070357936
-28.86,-127616.463290031
-28.85,-127493.856222126
-28.84,-127371.249154222
-28.83,-127248.642086317
-28.82,-127126.035018412
-28.81,-127003.427950507
-28.8,-126880.820882602
-28.79,-126757.947179256
-28.78,-126635.022787611
-28.77,-126512.098395966
-28.76,-126389.174004321
-28.75,-126266.249612676
-28.74,-126143.325221031
-28.73,-126020.400829386
-28.72,-125897.476437741
-28.71,-125774.552046096
-28.7,-125651.627654452
-28.69,-125528.703262807
-28.68,-125405.556430491
-28.67,-125282.314657171
-28.66,-125159.072883851
-28.65,-125035.831110531
-28.64,-124912.589337211
-28.63,-124789.347563891
-28.62,-124666.105790571
-28.61,-124542.864017251
-28.6,-124419.622243931
-28.59,-124296.380470611
-28.58,-124173.138697291
-28.57,-124049.71869635
-28.56,-123926.159487207
-28.55,-123802.600278064
-28.54,-123679.041068921
-28.53,-123555.481859778
-28.52,-123431.922650635
-28.51,-123308.363441492
-28.5,-123184.804232349
-28.49,-123061.245023206
-28.48,-122937.685814063
-28.47,-122814.126604919
-28.46,-122690.433397905
-28.45,-122566.556702588
-28.44,-122442.680007272
-28.43,-122318.803311956
-28.42,-122194.92661664
-28.41,-122071.049921324
-28.4,-121947.173226007
-28.39,-121823.296530691
-28.38,-121699.419835375
-28.37,-121575.543140059
-28.36,-121451.666444743
-28.35,-121327.699996418
-28.34,-121203.505768387
-28.33,-121079.311540357
-28.32,-120955.117312326
-28.31,-120830.923084295
-28.3,-120706.728856264
-28.29,-120582.534628233
-28.28,-120458.340400202
-28.27,-120334.146172172
-28.26,-120209.951944141
-28.25,-120085.75771611
-28.24,-119961.517993457
-28.23,-119837.006189989
-28.22,-119712.494386522
-28.21,-119587.982583054
-28.2,-119463.470779586
-28.19,-119338.958976119
-28.18,-119214.447172651
-28.17,-119089.935369183
-28.16,-118965.423565716
-28.15,-118840.911762248
-28.14,-118716.39995878
-28.13,-118591.886931003
-28.12,-118467.057513206
-28.11,-118342.228095408
-28.1,-118217.398677611
-28.09,-118092.569259814
-28.08,-117967.739842017
-28.07,-117842.91042422
-28.06,-117718.081006423
-28.05,-117593.251588626
-28.04,-117468.422170829
-28.03,-117343.592753032
-28.02,-117218.763335235
-28.01,-117093.659324381
