"Time","Left.Lateral.Ventricle"
-16.76,26487.9221902075
-16.75,26489.0984859361
-16.74,26490.2747816646
-16.73,26491.4510773931
-16.72,26492.6273731217
-16.71,26493.8036688502
-16.7,26494.9799645787
-16.69,26496.1570990897
-16.68,26497.3343869162
-16.67,26498.5116747427
-16.66,26499.6889625692
-16.65,26500.8662503957
-16.64,26502.0435382222
-16.63,26503.2208260487
-16.62,26504.3981138752
-16.61,26505.5754017017
-16.6,26506.7529475956
-16.59,26507.9312292543
-16.58,26509.1095109129
-16.57,26510.2877925715
-16.56,26511.4660742302
-16.55,26512.6443558888
-16.54,26513.8226375474
-16.53,26515.0009192061
-16.52,26516.1792008647
-16.51,26517.3574825233
-16.5,26518.5364350709
-16.49,26519.7157122988
-16.48,26520.8949895267
-16.47,26522.0742667547
-16.46,26523.2535439826
-16.45,26524.4328212105
-16.44,26525.6120984384
-16.43,26526.7913756664
-16.42,26527.9706528943
-16.41,26529.1500179655
-16.4,26530.3302925029
-16.39,26531.5105670402
-16.38,26532.6908415776
-16.37,26533.8711161149
-16.36,26535.0513906523
-16.35,26536.2316651896
-16.34,26537.411939727
-16.33,26538.5922142643
-16.32,26539.7724888017
-16.31,26540.9532651491
-16.3,26542.134538739
-16.29,26543.3158123289
-16.28,26544.4970859188
-16.27,26545.6783595087
-16.26,26546.8596330986
-16.25,26548.0409066885
-16.24,26549.2221802784
-16.23,26550.4034538683
-16.22,26551.5847274582
-16.21,26552.7669182717
-16.2,26553.9491926603
-16.19,26555.1314670489
-16.18,26556.3137414374
-16.17,26557.496015826
-16.16,26558.6782902146
-16.15,26559.8605646032
-16.14,26561.0428389918
-16.13,26562.2251133804
-16.12,26563.4077193088
-16.11,26564.5909962452
-16.1,26565.7742731816
-16.09,26566.9575501179
-16.08,26568.1408270543
-16.07,26569.3241039907
-16.06,26570.5073809271
-16.05,26571.6906578635
-16.04,26572.8739347999
-16.03,26574.0572117363
-16.02,26575.2412367787
-16.01,26576.425518015
-16,26577.6097992514
-15.99,26578.7940804877
-15.98,26579.9783617241
-15.97,26581.1626429604
-15.96,26582.3469241968
-15.95,26583.5312054331
-15.94,26584.7154866695
-15.93,26585.8999279778
-15.92,26587.0852152693
-15.91,26588.2705025608
-15.9,26589.4557898522
-15.89,26590.6410771437
-15.88,26591.8263644352
-15.87,26593.0116517266
-15.86,26594.1969390181
-15.85,26595.3822263096
-15.84,26596.567513601
-15.83,26597.7533786862
-15.82,26598.939673791
-15.81,26600.1259688957
-15.8,26601.3122640005
-15.79,26602.4985591053
-15.78,26603.68485421
-15.77,26604.8711493148
-15.76,26606.0574444196
-15.75,26607.2437395243
-15.74,26608.4300346291
-15.73,26609.6173267088
-15.72,26610.804631388
-15.71,26611.9919360673
-15.7,26613.1792407466
-15.69,26614.3665454259
-15.68,26615.5538501052
-15.67,26616.7411547844
-15.66,26617.9284594637
-15.65,26619.115764143
-15.64,26620.3034751029
-15.63,26621.4917911209
-15.62,26622.680107139
-15.61,26623.868423157
-15.6,26625.0567391751
-15.59,26626.2450551931
-15.58,26627.4333712112
-15.57,26628.6216872292
-15.56,26629.8100032472
-15.55,26630.9983192653
-15.54,26632.1874619082
-15.53,26633.3767910323
-15.52,26634.5661201564
-15.51,26635.7554492805
-15.5,26636.9447784046
-15.49,26638.1341075287
-15.48,26639.3234366528
-15.47,26640.5127657769
-15.46,26641.702094901
-15.45,26642.8916575856
-15.44,26644.0820015861
-15.43,26645.2723455866
-15.42,26646.4626895871
-15.41,26647.6530335877
-15.4,26648.8433775882
-15.39,26650.0337215887
-15.38,26651.2240655892
-15.37,26652.4144095897
-15.36,26653.6047535903
-15.35,26654.7957526615
-15.34,26655.9871133118
-15.33,26657.1784739621
-15.32,26658.3698346125
-15.31,26659.5611952628
-15.3,26660.7525559131
-15.29,26661.9439165635
-15.28,26663.1352772138
-15.27,26664.3266378641
-15.26,26665.5180581414
-15.25,26666.710437218
-15.24,26667.9028162947
-15.23,26669.0951953713
-15.22,26670.2875744479
-15.21,26671.4799535245
-15.2,26672.6723326011
-15.19,26673.8647116777
-15.18,26675.0570907544
-15.17,26676.249469831
-15.16,26677.4423312138
-15.15,26678.6357304962
-15.14,26679.8291297786
-15.13,26681.0225290611
-15.12,26682.2159283435
-15.11,26683.409327626
-15.1,26684.6027269084
-15.09,26685.7961261908
-15.08,26686.9895254733
-15.07,26688.1829247557
-15.06,26689.3772305004
-15.05,26690.5716517713
-15.04,26691.7660730422
-15.03,26692.9604943131
-15.02,26694.1549155839
-15.01,26695.3493368548
-15,26696.5437581257
-14.99,26697.7381793966
-14.98,26698.9326006675
-14.97,26700.1273302634
-14.96,26701.3227753084
-14.95,26702.5182203534
-14.94,26703.7136653984
-14.93,26704.9091104434
-14.92,26706.1045554884
-14.91,26707.3000005334
-14.9,26708.4954455785
-14.89,26709.6908906235
-14.88,26710.8863356685
-14.87,26712.0825143712
-14.86,26713.2789849792
-14.85,26714.4754555871
-14.84,26715.671926195
-14.83,26716.868396803
-14.82,26718.0648674109
-14.81,26719.2613380189
-14.8,26720.4578086268
-14.79,26721.6542792348
-14.78,26722.8508829636
-14.77,26724.0483809264
-14.76,26725.2458788892
-14.75,26726.4433768519
-14.74,26727.6408748147
-14.73,26728.8383727774
-14.72,26730.0358707402
-14.71,26731.233368703
-14.7,26732.4308666657
-14.69,26733.6283646285
-14.68,26734.8264222244
-14.67,26736.024949337
-14.66,26737.2234764496
-14.65,26738.4220035621
-14.64,26739.6205306747
-14.63,26740.8190577873
-14.62,26742.0175848999
-14.61,26743.2161120124
-14.6,26744.414639125
-14.59,26745.6131662376
-14.58,26746.8126809856
-14.57,26748.012239046
-14.56,26749.2117971065
-14.55,26750.411355167
-14.54,26751.6109132275
-14.53,26752.810471288
-14.52,26754.0100293485
-14.51,26755.209587409
-14.5,26756.4091454694
-14.49,26757.6090879123
-14.48,26758.8096787219
-14.47,26760.0102695315
-14.46,26761.2108603411
-14.45,26762.4114511508
-14.44,26763.6120419604
-14.43,26764.81263277
-14.42,26766.0132235796
-14.41,26767.2138143892
-14.4,26768.4144051989
-14.39,26769.6158095803
-14.38,26770.8174349434
-14.37,26772.0190603065
-14.36,26773.2206856696
-14.35,26774.4223110327
-14.34,26775.6239363958
-14.33,26776.8255617589
-14.32,26778.027187122
-14.31,26779.2288124851
-14.3,26780.430645747
-14.29,26781.6333074711
-14.28,26782.8359691951
-14.27,26784.0386309192
-14.26,26785.2412926433
-14.25,26786.4439543673
-14.24,26787.6466160914
-14.23,26788.8492778154
-14.22,26790.0519395395
-14.21,26791.2546012636
-14.2,26792.4579012662
-14.19,26793.6616011618
-14.18,26794.8653010575
-14.17,26796.0690009531
-14.16,26797.2727008487
-14.15,26798.4764007444
-14.14,26799.68010064
-14.13,26800.8838005356
-14.12,26802.0875004313
-14.11,26803.2912305031
-14.1,26804.495970384
-14.09,26805.700710265
-14.08,26806.905450146
-14.07,26808.1101900269
-14.06,26809.3149299079
-14.05,26810.5196697889
-14.04,26811.7244096699
-14.03,26812.9291495508
-14.02,26814.1338894318
-14.01,26815.339091062
-14,26816.5448727452
-13.99,26817.7506544285
-13.98,26818.9564361117
-13.97,26820.1622177949
-13.96,26821.3679994781
-13.95,26822.5737811613
-13.94,26823.7795628445
-13.93,26824.9853445278
-13.92,26826.191126211
-13.91,26827.3978027244
-13.9,26828.60462803
-13.89,26829.8114533355
-13.88,26831.018278641
-13.87,26832.2251039466
-13.86,26833.4319292521
-13.85,26834.6387545576
-13.84,26835.8455798632
-13.83,26837.0524051687
-13.82,26838.2595144517
-13.81,26839.4673852028
-13.8,26840.6752559539
-13.79,26841.8831267049
-13.78,26843.090997456
-13.77,26844.2988682071
-13.76,26845.5067389582
-13.75,26846.7146097093
-13.74,26847.9224804604
-13.73,26849.1303512115
-13.72,26850.3389402221
-13.71,26851.5478582452
-13.7,26852.7567762682
-13.69,26853.9656942913
-13.68,26855.1746123143
-13.67,26856.3835303374
-13.66,26857.5924483605
-13.65,26858.8013663835
-13.64,26860.0102844066
-13.63,26861.2193073862
-13.62,26862.4292745108
-13.61,26863.6392416354
-13.6,26864.84920876
-13.59,26866.0591758846
-13.58,26867.2691430093
-13.57,26868.4791101339
-13.56,26869.6890772585
-13.55,26870.8990443831
-13.54,26872.1090115077
-13.53,26873.3195190752
-13.52,26874.5305371341
-13.51,26875.7415551931
-13.5,26876.952573252
-13.49,26878.163591311
-13.48,26879.3746093699
-13.47,26880.5856274289
-13.46,26881.7966454878
-13.45,26883.0076635468
-13.44,26884.2186816057
-13.43,26885.4306771151
-13.42,26886.6427479443
-13.41,26887.8548187736
-13.4,26889.0668896028
-13.39,26890.2789604321
-13.38,26891.4910312613
-13.37,26892.7031020906
-13.36,26893.9151729198
-13.35,26895.1272437491
-13.34,26896.339675952
-13.33,26897.5528013908
-13.32,26898.7659268295
-13.31,26899.9790522682
-13.3,26901.1921777069
-13.29,26902.4053031457
-13.28,26903.6184285844
-13.27,26904.8315540231
-13.26,26906.0446794618
-13.25,26907.2578049005
-13.24,26908.4717299326
-13.23,26909.6859118232
-13.22,26910.9000937138
-13.21,26912.1142756043
-13.2,26913.3284574949
-13.19,26914.5426393855
-13.18,26915.7568212761
-13.17,26916.9710031666
-13.16,26918.1851850572
-13.15,26919.3995479933
-13.14,26920.6147881813
-13.13,26921.8300283693
-13.12,26923.0452685574
-13.11,26924.2605087454
-13.1,26925.4757489334
-13.09,26926.6909891214
-13.08,26927.9062293094
-13.07,26929.1214694974
-13.06,26930.3367096854
-13.05,26931.5525703539
-13.04,26932.7688706881
-13.03,26933.9851710224
-13.02,26935.2014713567
-13.01,26936.4177716909
-13,26937.6340720252
-12.99,26938.8503723595
-12.98,26940.0666726937
-12.97,26941.282973028
-12.96,26942.4992733623
-12.95,26943.7166351466
-12.94,26944.9339974792
-12.93,26946.1513598117
-12.92,26947.3687221443
-12.91,26948.5860844768
-12.9,26949.8034468094
-12.89,26951.020809142
-12.88,26952.2381714745
-12.87,26953.4555338071
-12.86,26954.6733362446
-12.85,26955.8917624308
-12.84,26957.1101886169
-12.83,26958.328614803
-12.82,26959.5470409892
-12.81,26960.7654671753
-12.8,26961.9838933614
-12.79,26963.2023195476
-12.78,26964.4207457337
-12.77,26965.6391719198
-12.76,26966.8584804038
-12.75,26968.077972302
-12.74,26969.2974642002
-12.73,26970.5169560984
-12.72,26971.7364479967
-12.71,26972.9559398949
-12.7,26974.1754317931
-12.69,26975.3949236914
-12.68,26976.6144155896
-12.67,26977.8341659482
-12.66,26979.0547254203
-12.65,26980.2752848924
-12.64,26981.4958443645
-12.63,26982.7164038366
-12.62,26983.9369633087
-12.61,26985.1575227808
-12.6,26986.3780822528
-12.59,26987.5986417249
-12.58,26988.819201197
-12.57,26990.0404625487
-12.56,26991.2620914597
-12.55,26992.4837203706
-12.54,26993.7053492816
-12.53,26994.9269781926
-12.52,26996.1486071036
-12.51,26997.3702360145
-12.5,26998.5918649255
-12.49,26999.8134938365
-12.48,27001.0351982875
-12.47,27002.2578985057
-12.46,27003.4805987238
-12.45,27004.703298942
-12.44,27005.9259991601
-12.43,27007.1486993783
-12.42,27008.3713995965
-12.41,27009.5940998146
-12.4,27010.8168000328
-12.39,27012.0395002509
-12.38,27013.2627206578
-12.37,27014.4864940547
-12.36,27015.7102674516
-12.35,27016.9340408485
-12.34,27018.1578142454
-12.33,27019.3815876423
-12.32,27020.6053610392
-12.31,27021.8291344361
-12.3,27023.0529078329
-12.29,27024.2766812298
-12.28,27025.5014210175
-12.27,27026.726269468
-12.26,27027.9511179184
-12.25,27029.1759663689
-12.24,27030.4008148194
-12.23,27031.6256632699
-12.22,27032.8505117203
-12.21,27034.0753601708
-12.2,27035.3002086213
-12.19,27036.5253942903
-12.18,27037.7513196725
-12.17,27038.9772450546
-12.16,27040.2031704368
-12.15,27041.429095819
-12.14,27042.6550212012
-12.13,27043.8809465833
-12.12,27045.1068719655
-12.11,27046.3327973477
-12.1,27047.5587227299
-12.09,27048.7854327702
-12.08,27050.0124369655
-12.07,27051.2394411608
-12.06,27052.4664453561
-12.05,27053.6934495514
-12.04,27054.9204537467
-12.03,27056.147457942
-12.02,27057.3744621373
-12.01,27058.6014663326
-12,27059.8286234902
-11.99,27061.0567083833
-11.98,27062.2847932764
-11.97,27063.5128781696
-11.96,27064.7409630627
-11.95,27065.9690479558
-11.94,27067.197132849
-11.93,27068.4252177421
-11.92,27069.6533026352
-11.91,27070.8813875284
-11.9,27072.1100740642
-11.89,27073.3392415432
-11.88,27074.5684090222
-11.87,27075.7975765012
-11.86,27077.0267439802
-11.85,27078.2559114592
-11.84,27079.4850789382
-11.83,27080.7142464172
-11.82,27081.9434138962
-11.81,27083.1725813751
-11.8,27084.4028007445
-11.79,27085.6330527007
-11.78,27086.8633046569
-11.77,27088.0935566131
-11.76,27089.3238085693
-11.75,27090.5540605255
-11.74,27091.7843124817
-11.73,27093.0145644379
-11.72,27094.2448163941
-11.71,27095.4754856879
-11.7,27096.7068240159
-11.69,27097.938162344
-11.68,27099.169500672
-11.67,27100.4008390001
-11.66,27101.6321773282
-11.65,27102.8635156562
-11.64,27104.0948539843
-11.63,27105.3261923123
-11.62,27106.5575306404
-11.61,27107.7897378027
-11.6,27109.0221644006
-11.59,27110.2545909985
-11.58,27111.4870175964
-11.57,27112.7194441943
-11.56,27113.9518707922
-11.55,27115.1842973901
-11.54,27116.416723988
-11.53,27117.6491505859
-11.52,27118.8818089199
-11.51,27120.1153256889
-11.5,27121.348842458
-11.49,27122.5823592271
-11.48,27123.8158759961
-11.47,27125.0493927652
-11.46,27126.2829095343
-11.45,27127.5164263033
-11.44,27128.7499430724
-11.43,27129.9834598415
-11.42,27131.2176610955
-11.41,27132.4522699404
-11.4,27133.6868787853
-11.39,27134.9214876302
-11.38,27136.1560964751
-11.37,27137.39070532
-11.36,27138.6253141649
-11.35,27139.8599230098
-11.34,27141.0945318547
-11.33,27142.3291855309
-11.32,27143.5648883597
-11.31,27144.8005911885
-11.3,27146.0362940172
-11.29,27147.271996846
-11.28,27148.5076996747
-11.27,27149.7434025035
-11.26,27150.9791053323
-11.25,27152.214808161
-11.24,27153.4505109898
-11.23,27154.6867126542
-11.22,27155.9235113781
-11.21,27157.1603101021
-11.2,27158.3971088261
-11.19,27159.6339075501
-11.18,27160.8707062741
-11.17,27162.1075049981
-11.16,27163.3443037221
-11.15,27164.5811024461
-11.14,27165.8179011701
-11.13,27167.0556543203
-11.12,27168.2935508543
-11.11,27169.5314473883
-11.1,27170.7693439222
-11.09,27172.0072404562
-11.08,27173.2451369901
-11.07,27174.4830335241
-11.06,27175.7209300581
-11.05,27176.958826592
-11.04,27178.1970350054
-11.03,27179.4360312674
-11.02,27180.6750275294
-11.01,27181.9140237915
-11,27183.1530200535
-10.99,27184.3920163156
-10.98,27185.6310125776
-10.97,27186.8700088397
-10.96,27188.1090051017
-10.95,27189.3480013638
-10.94,27190.5877663596
-10.93,27191.8278642712
-10.92,27193.0679621828
-10.91,27194.3080600945
-10.9,27195.5481580061
-10.89,27196.7882559177
-10.88,27198.0283538293
-10.87,27199.268451741
-10.86,27200.5085496526
-10.85,27201.7487711735
-10.84,27202.9899726596
-10.83,27204.2311741457
-10.82,27205.4723756317
-10.81,27206.7135771178
-10.8,27207.9547786039
-10.79,27209.19598009
-10.78,27210.4371815761
-10.77,27211.6783830622
-10.76,27212.9195845482
-10.75,27214.1613677651
-10.74,27215.4036747539
-10.73,27216.6459817427
-10.72,27217.8882887315
-10.71,27219.1305957203
-10.7,27220.3729027092
-10.69,27221.615209698
-10.68,27222.8575166868
-10.67,27224.0998236756
-10.66,27225.3421306644
-10.65,27226.5854791061
-10.64,27227.8288935293
-10.63,27229.0723079525
-10.62,27230.3157223757
-10.61,27231.559136799
-10.6,27232.8025512222
-10.59,27234.0459656454
-10.58,27235.2893800687
-10.57,27236.5327944919
-10.56,27237.7766023253
-10.55,27239.0211261181
-10.54,27240.2656499108
-10.53,27241.5101737035
-10.52,27242.7546974963
-10.51,27243.999221289
-10.5,27245.2437450817
-10.49,27246.4882688744
-10.48,27247.7327926672
-10.47,27248.9773164599
-10.46,27250.2226946603
-10.45,27251.4683297611
-10.44,27252.7139648618
-10.43,27253.9595999625
-10.42,27255.2052350633
-10.41,27256.450870164
-10.4,27257.6965052647
-10.39,27258.9421403655
-10.38,27260.1877754662
-10.37,27261.4336143322
-10.36,27262.6803626828
-10.35,27263.9271110335
-10.34,27265.1738593842
-10.33,27266.4206077348
-10.32,27267.6673560855
-10.31,27268.9141044361
-10.3,27270.1608527868
-10.29,27271.4076011375
-10.28,27272.6543494881
-10.27,27273.9017638803
-10.26,27275.1496274262
-10.25,27276.3974909722
-10.24,27277.6453545182
-10.23,27278.8932180641
-10.22,27280.1410816101
-10.21,27281.388945156
-10.2,27282.636808702
-10.19,27283.884672248
-10.18,27285.1325485826
-10.17,27286.3815292727
-10.16,27287.6305099627
-10.15,27288.8794906528
-10.14,27290.1284713428
-10.13,27291.3774520329
-10.12,27292.6264327229
-10.11,27293.875413413
-10.1,27295.124394103
-10.09,27296.3733747931
-10.08,27297.6228318302
-10.07,27298.8729316166
-10.06,27300.123031403
-10.05,27301.3731311894
-10.04,27302.6232309758
-10.03,27303.8733307622
-10.02,27305.1234305486
-10.01,27306.373530335
-10,27307.6236301214
-9.99,27308.8737299078
-9.98,27310.1247712198
-9.97,27311.3759920582
-9.96,27312.6272128967
-9.95,27313.8784337351
-9.94,27315.1296545736
-9.93,27316.380875412
-9.92,27317.6320962505
-9.91,27318.8833170889
-9.9,27320.1345379273
-9.89,27321.3860440832
-9.88,27322.6383879329
-9.87,27323.8907317825
-9.86,27325.1430756322
-9.85,27326.3954194818
-9.84,27327.6477633315
-9.83,27328.9001071811
-9.82,27330.1524510308
-9.81,27331.4047948804
-9.8,27332.6571387301
-9.79,27333.9102343663
-9.78,27335.1637031898
-9.77,27336.4171720133
-9.76,27337.6706408368
-9.75,27338.9241096603
-9.74,27340.1775784838
-9.73,27341.4310473073
-9.72,27342.6845161308
-9.71,27343.9379849543
-9.7,27345.1915467232
-9.69,27346.4461424866
-9.68,27347.7007382501
-9.67,27348.9553340136
-9.66,27350.209929777
-9.65,27351.4645255405
-9.64,27352.7191213039
-9.63,27353.9737170674
-9.62,27355.2283128308
-9.61,27356.4829085943
-9.6,27357.7380650663
-9.59,27358.9937897393
-9.58,27360.2495144123
-9.57,27361.5052390853
-9.56,27362.7609637584
-9.55,27364.0166884314
-9.54,27365.2724131044
-9.53,27366.5281377774
-9.52,27367.7838624504
-9.51,27369.0395871234
-9.5,27370.296341903
-9.49,27371.5531974586
-9.48,27372.8100530143
-9.47,27374.0669085699
-9.46,27375.3237641256
-9.45,27376.5806196812
-9.44,27377.8374752369
-9.43,27379.0943307925
-9.42,27380.3511863482
-9.41,27381.6084101883
-9.4,27382.8663986032
-9.39,27384.1243870181
-9.38,27385.382375433
-9.37,27386.6403638479
-9.36,27387.8983522628
-9.35,27389.1563406777
-9.34,27390.4143290926
-9.33,27391.6723175074
-9.32,27392.9303059223
-9.31,27394.1891333223
-9.3,27395.4482565765
-9.29,27396.7073798307
-9.28,27397.9665030849
-9.27,27399.2256263392
-9.26,27400.4847495934
-9.25,27401.7438728476
-9.24,27403.0029961018
-9.23,27404.2621193561
-9.22,27405.5214171174
-9.21,27406.7816771945
-9.2,27408.0419372717
-9.19,27409.3021973489
-9.18,27410.562457426
-9.17,27411.8227175032
-9.16,27413.0829775804
-9.15,27414.3432376575
-9.14,27415.6034977347
-9.13,27416.8637578119
-9.12,27418.1246644027
-9.11,27419.38606329
-9.1,27420.6474621772
-9.09,27421.9088610645
-9.08,27423.1702599518
-9.07,27424.431658839
-9.06,27425.6930577263
-9.05,27426.9544566135
-9.04,27428.2158555008
-9.03,27429.477254388
-9.02,27430.7397734452
-9.01,27432.0023131332
-9,27433.2648528212
-8.99,27434.5273925092
-8.98,27435.7899321972
-8.97,27437.0524718853
-8.96,27438.3150115733
-8.95,27439.5775512613
-8.94,27440.8400909493
-8.93,27442.1030833225
-8.92,27443.3667658055
-8.91,27444.6304482885
-8.9,27445.8941307714
-8.89,27447.1578132544
-8.88,27448.4214957374
-8.87,27449.6851782204
-8.86,27450.9488607033
-8.85,27452.2125431863
-8.84,27453.4762256693
-8.83,27454.7408358084
-8.82,27456.0056630841
-8.81,27457.2704903598
-8.8,27458.5353176355
-8.79,27459.8001449112
-8.78,27461.0649721869
-8.77,27462.3297994626
-8.76,27463.5946267382
-8.75,27464.8594540139
-8.74,27466.1245387821
-8.73,27467.3905128518
-8.72,27468.6564869215
-8.71,27469.9224609912
-8.7,27471.1884350609
-8.69,27472.4544091306
-8.68,27473.7203832003
-8.67,27474.98635727
-8.66,27476.2523313398
-8.65,27477.5183054095
-8.64,27478.7850132608
-8.63,27480.0521361294
