"Time","MMSE"
-20.64,26.6440626608484
-20.63,26.6433718637143
-20.62,26.6426810665803
-20.61,26.6419902694463
-20.6,26.6412994723122
-20.59,26.6406086751782
-20.58,26.6399178780441
-20.57,26.6392270809101
-20.56,26.6385330427693
-20.55,26.637838815113
-20.54,26.6371445874567
-20.53,26.6364503598003
-20.52,26.635756132144
-20.51,26.6350619044877
-20.5,26.6343676768313
-20.49,26.633673449175
-20.48,26.6329792215187
-20.47,26.6322849938623
-20.46,26.631590766206
-20.45,26.6308965385497
-20.44,26.6302008827499
-20.43,26.6295032152074
-20.42,26.628805547665
-20.41,26.6281078801225
-20.4,26.6274102125801
-20.39,26.6267125450377
-20.38,26.6260148774952
-20.37,26.6253172099528
-20.36,26.6246195424104
-20.35,26.6239218748679
-20.34,26.6232242073255
-20.33,26.6225265397831
-20.32,26.6218288722406
-20.31,26.621128150112
-20.3,26.6204270333491
-20.29,26.6197259165862
-20.28,26.6190247998232
-20.27,26.6183236830603
-20.26,26.6176225662974
-20.25,26.6169214495345
-20.24,26.6162203327716
-20.23,26.6155192160087
-20.22,26.6148180992458
-20.21,26.6141169824829
-20.2,26.61341586572
-20.19,26.6127135177116
-20.18,26.6120089424237
-20.17,26.6113043671359
-20.16,26.6105997918481
-20.15,26.6098952165602
-20.14,26.6091906412724
-20.13,26.6084860659846
-20.12,26.6077814906967
-20.11,26.6070769154089
-20.1,26.606372340121
-20.09,26.6056677648332
-20.08,26.6049631895454
-20.07,26.6042586142575
-20.06,26.6035511731155
-20.05,26.6028431300287
-20.04,26.6021350869418
-20.03,26.6014270438549
-20.02,26.600719000768
-20.01,26.6000109576812
-20,26.5993029145943
-19.99,26.5985948715074
-19.98,26.5978868284205
-19.97,26.5971787853337
-19.96,26.5964707422468
-19.95,26.5957626991599
-19.94,26.5950536239672
-19.93,26.594342103838
-19.92,26.5936305837088
-19.91,26.5929190635796
-19.9,26.5922075434504
-19.89,26.5914960233211
-19.88,26.5907845031919
-19.87,26.5900729830627
-19.86,26.5893614629335
-19.85,26.5886499428043
-19.84,26.5879384226751
-19.83,26.5872269025459
-19.82,26.5865153824167
-19.81,26.5858011874585
-19.8,26.5850861810749
-19.79,26.5843711746914
-19.78,26.5836561683078
-19.77,26.5829411619242
-19.76,26.5822261555407
-19.75,26.5815111491571
-19.74,26.5807961427735
-19.73,26.58008113639
-19.72,26.5793661300064
-19.71,26.5786511236228
-19.7,26.5779361172393
-19.69,26.5772202801106
-19.68,26.5765017782923
-19.67,26.5757832764741
-19.66,26.5750647746559
-19.65,26.5743462728377
-19.64,26.5736277710195
-19.63,26.5729092692012
-19.62,26.572190767383
-19.61,26.5714722655648
-19.6,26.5707537637466
-19.59,26.5700352619284
-19.58,26.5693167601101
-19.57,26.5685982582919
-19.56,26.5678772749437
-19.55,26.5671552685427
-19.54,26.5664332621417
-19.53,26.5657112557407
-19.52,26.5649892493397
-19.51,26.5642672429388
-19.5,26.5635452365378
-19.49,26.5628232301368
-19.48,26.5621012237358
-19.47,26.5613792173348
-19.46,26.5606572109338
-19.45,26.5599352045328
-19.44,26.5592125709469
-19.43,26.5584870508477
-19.42,26.5577615307484
-19.41,26.5570360106492
-19.4,26.55631049055
-19.39,26.5555849704508
-19.38,26.5548594503516
-19.37,26.5541339302524
-19.36,26.5534084101531
-19.35,26.5526828900539
-19.34,26.5519573699547
-19.33,26.5512318498555
-19.32,26.5505063297563
-19.31,26.5497785236797
-19.3,26.5490494807999
-19.29,26.5483204379201
-19.28,26.5475913950403
-19.27,26.5468623521605
-19.26,26.5461333092807
-19.25,26.5454042664009
-19.24,26.5446752235211
-19.23,26.5439461806413
-19.22,26.5432171377615
-19.21,26.5424880948817
-19.2,26.5417590520018
-19.19,26.5410295876743
-19.18,26.5402970129651
-19.17,26.5395644382559
-19.16,26.5388318635467
-19.15,26.5380992888376
-19.14,26.5373667141284
-19.13,26.5366341394192
-19.12,26.53590156471
-19.11,26.5351689900008
-19.1,26.5344364152916
-19.09,26.5337038405825
-19.08,26.5329712658733
-19.07,26.5322386911641
-19.06,26.5315040282629
-19.05,26.5307679127096
-19.04,26.5300317971562
-19.03,26.5292956816029
-19.02,26.5285595660496
-19.01,26.5278234504963
-19,26.5270873349429
-18.99,26.5263512193896
-18.98,26.5256151038363
-18.97,26.524878988283
-18.96,26.5241428727297
-18.95,26.5234067571763
-18.94,26.5226704280663
-18.93,26.5219307626886
-18.92,26.5211910973108
-18.91,26.5204514319331
-18.9,26.5197117665554
-18.89,26.5189721011777
-18.88,26.5182324357999
-18.87,26.5174927704222
-18.86,26.5167531050445
-18.85,26.5160134396668
-18.84,26.515273774289
-18.83,26.5145341089113
-18.82,26.5137944435336
-18.81,26.5130528899599
-18.8,26.5123096658125
-18.79,26.511566441665
-18.78,26.5108232175176
-18.77,26.5100799933701
-18.76,26.5093367692227
-18.75,26.5085935450753
-18.74,26.5078503209278
-18.73,26.5071070967804
-18.72,26.5063638726329
-18.71,26.5056206484855
-18.7,26.5048774243381
-18.69,26.5041341966545
-18.68,26.5033874048275
-18.67,26.5026406130004
-18.66,26.5018938211734
-18.65,26.5011470293463
-18.64,26.5004002375193
-18.63,26.4996534456922
-18.62,26.4989066538652
-18.61,26.4981598620381
-18.6,26.4974130702111
-18.59,26.496666278384
-18.58,26.495919486557
-18.57,26.4951726947299
-18.56,26.4944242168911
-18.55,26.4936738485105
-18.54,26.4929234801298
-18.53,26.4921731117491
-18.52,26.4914227433685
-18.51,26.4906723749878
-18.5,26.4899220066072
-18.49,26.4891716382265
-18.48,26.4884212698458
-18.47,26.4876709014652
-18.46,26.4869205330845
-18.45,26.4861701647039
-18.44,26.4854197963232
-18.43,26.4846660511404
-18.42,26.4839120973685
-18.41,26.4831581435966
-18.4,26.4824041898246
-18.39,26.4816502360527
-18.38,26.4808962822808
-18.37,26.4801423285089
-18.36,26.4793883747369
-18.35,26.478634420965
-18.34,26.4778804671931
-18.33,26.4771265134212
-18.32,26.4763725596492
-18.31,26.4756171242142
-18.3,26.4748595762502
-18.29,26.4741020282861
-18.28,26.4733444803221
-18.27,26.4725869323581
-18.26,26.471829384394
-18.25,26.47107183643
-18.24,26.470314288466
-18.23,26.469556740502
-18.22,26.4687991925379
-18.21,26.4680416445739
-18.2,26.4672840966099
-18.19,26.4665265486459
-18.18,26.4657658205192
-18.17,26.4650046695995
-18.16,26.4642435186799
-18.15,26.4634823677602
-18.14,26.4627212168405
-18.13,26.4619600659208
-18.12,26.4611989150011
-18.11,26.4604377640814
-18.1,26.4596766131618
-18.09,26.4589154622421
-18.08,26.4581543113224
-18.07,26.4573931604027
-18.06,26.4566307343085
-18.05,26.4558659717073
-18.04,26.4551012091062
-18.03,26.454336446505
-18.02,26.4535716839039
-18.01,26.4528069213028
-18,26.4520421587016
-17.99,26.4512773961005
-17.98,26.4505126334994
-17.97,26.4497478708982
-17.96,26.4489831082971
-17.95,26.448218345696
-17.94,26.4474535830948
-17.93,26.4466858391734
-17.92,26.4459174562033
-17.91,26.4451490732331
-17.9,26.4443806902629
-17.89,26.4436123072927
-17.88,26.4428439243226
-17.87,26.4420755413524
-17.86,26.4413071583822
-17.85,26.440538775412
-17.84,26.4397703924419
-17.83,26.4390020094717
-17.82,26.4382336265015
-17.81,26.4374641769599
-17.8,26.4366921649718
-17.79,26.4359201529836
-17.78,26.4351481409955
-17.77,26.4343761290074
-17.76,26.4336041170193
-17.75,26.4328321050312
-17.74,26.4320600930431
-17.73,26.431288081055
-17.72,26.4305160690669
-17.71,26.4297440570788
-17.7,26.4289720450907
-17.69,26.4282000331026
-17.68,26.4274252408155
-17.67,26.4266495911997
-17.66,26.4258739415839
-17.65,26.4250982919682
-17.64,26.4243226423524
-17.63,26.4235469927366
-17.62,26.4227713431208
-17.61,26.421995693505
-17.6,26.4212200438893
-17.59,26.4204443942735
-17.58,26.4196687446577
-17.57,26.4188930950419
-17.56,26.4181165895461
-17.55,26.4173372937326
-17.54,26.416557997919
-17.53,26.4157787021054
-17.52,26.4149994062918
-17.51,26.4142201104783
-17.5,26.4134408146647
-17.49,26.4126615188511
-17.48,26.4118822230376
-17.47,26.411102927224
-17.46,26.4103236314104
-17.45,26.4095443355969
-17.44,26.4087650397833
-17.43,26.4079831668462
-17.42,26.4072002163049
-17.41,26.4064172657635
-17.4,26.4056343152221
-17.39,26.4048513646807
-17.38,26.4040684141394
-17.37,26.403285463598
-17.36,26.4025025130566
-17.35,26.4017195625153
-17.34,26.4009366119739
-17.33,26.4001536614325
-17.32,26.3993707108912
-17.31,26.3985871172224
-17.3,26.3978005034638
-17.29,26.3970138897052
-17.28,26.3962272759465
-17.27,26.3954406621879
-17.26,26.3946540484293
-17.25,26.3938674346707
-17.24,26.393080820912
-17.23,26.3922942071534
-17.22,26.3915075933948
-17.21,26.3907209796362
-17.2,26.3899343658775
-17.19,26.3891477521189
-17.18,26.3883587665406
-17.17,26.3875684811163
-17.16,26.386778195692
-17.15,26.3859879102677
-17.14,26.3851976248434
-17.13,26.3844073394192
-17.12,26.3836170539949
-17.11,26.3828267685706
-17.1,26.3820364831463
-17.09,26.381246197722
-17.08,26.3804559122977
-17.07,26.3796656268734
-17.06,26.3788749131075
-17.05,26.3780809476106
-17.04,26.3772869821138
-17.03,26.3764930166169
-17.02,26.37569905112
-17.01,26.3749050856232
-17,26.3741111201263
-16.99,26.3733171546295
-16.98,26.3725231891326
-16.97,26.3717292236357
-16.96,26.3709352581389
-16.95,26.370141292642
-16.94,26.3693473271451
-16.93,26.3685511972342
-16.92,26.3677535432998
-16.91,26.3669558893655
-16.9,26.3661582354311
-16.89,26.3653605814968
-16.88,26.3645629275624
-16.87,26.363765273628
-16.86,26.3629676196937
-16.85,26.3621699657593
-16.84,26.3613723118249
-16.83,26.3605746578906
-16.82,26.3597770039562
-16.81,26.3589791384702
-16.8,26.3581777877759
-16.79,26.3573764370815
-16.78,26.3565750863872
-16.77,26.3557737356928
-16.76,26.3549723849985
-16.75,26.3541710343042
-16.74,26.3533696836098
-16.73,26.3525683329155
-16.72,26.3517669822212
-16.71,26.3509656315268
-16.7,26.3501642808325
-16.69,26.3493629301381
-16.68,26.3485596245097
-16.67,26.3477545687758
-16.66,26.346949513042
-16.65,26.3461444573081
-16.64,26.3453394015742
-16.63,26.3445343458404
-16.62,26.3437292901065
-16.61,26.3429242343726
-16.6,26.3421191786388
-16.59,26.3413141229049
-16.58,26.340509067171
-16.57,26.3397040114372
-16.56,26.3388989557033
-16.55,26.3380901939065
-16.54,26.337281424897
-16.53,26.3364726558874
-16.52,26.3356638868779
-16.51,26.3348551178683
-16.5,26.3340463488588
-16.49,26.3332375798492
-16.48,26.3324288108397
-16.47,26.3316200418301
-16.46,26.3308112728206
-16.45,26.330002503811
-16.44,26.3291937348015
-16.43,26.3283832223837
-16.42,26.3275707319062
-16.41,26.3267582414287
-16.4,26.3259457509512
-16.39,26.3251332604737
-16.38,26.3243207699961
-16.37,26.3235082795186
-16.36,26.3226957890411
-16.35,26.3218832985636
-16.34,26.3210708080861
-16.33,26.3202583176085
-16.32,26.319445827131
-16.31,26.3186333366535
-16.3,26.3178173444809
-16.29,26.3170011243875
-16.28,26.3161849042941
-16.27,26.3153686842006
-16.26,26.3145524641072
-16.25,26.3137362440138
-16.24,26.3129200239203
-16.23,26.3121038038269
-16.22,26.3112875837335
-16.21,26.31047136364
-16.2,26.3096551435466
-16.19,26.3088389234531
-16.18,26.3080211734942
-16.17,26.3072012156817
-16.16,26.3063812578692
-16.15,26.3055613000567
-16.14,26.3047413422442
-16.13,26.3039213844318
-16.12,26.3031014266193
-16.11,26.3022814688068
-16.1,26.3014615109943
-16.09,26.3006415531818
-16.08,26.2998215953694
-16.07,26.2990016375569
-16.06,26.2981816797444
-16.05,26.2973584266961
-16.04,26.2965347231067
-16.03,26.2957110195174
-16.02,26.294887315928
-16.01,26.2940636123386
-16,26.2932399087493
-15.99,26.2924162051599
-15.98,26.2915925015705
-15.97,26.2907687979811
-15.96,26.2899450943918
-15.95,26.2891213908024
-15.94,26.288297687213
-15.93,26.2874726692873
-15.92,26.2866452119089
-15.91,26.2858177545306
-15.9,26.2849902971523
-15.89,26.2841628397739
-15.88,26.2833353823956
-15.87,26.2825079250173
-15.86,26.2816804676389
-15.85,26.2808530102606
-15.84,26.2800255528823
-15.83,26.2791980955039
-15.82,26.2783706381256
-15.81,26.2775431807473
-15.8,26.276712636655
-15.79,26.2758814175218
-15.78,26.2750501983887
-15.77,26.2742189792555
-15.76,26.2733877601224
-15.75,26.2725565409892
-15.74,26.2717253218561
-15.73,26.2708941027229
-15.72,26.2700628835898
-15.71,26.2692316644567
-15.7,26.2684004453235
-15.69,26.2675692261904
-15.68,26.2667369102055
-15.67,26.2659019213984
-15.66,26.2650669325913
-15.65,26.2642319437842
-15.64,26.2633969549771
-15.63,26.26256196617
-15.62,26.2617269773629
-15.61,26.2608919885558
-15.6,26.2600569997487
-15.59,26.2592220109416
-15.58,26.2583870221345
-15.57,26.2575520333274
-15.56,26.2567170445203
-15.55,26.2558791795542
-15.54,26.2550404132012
-15.53,26.2542016468482
-15.52,26.2533628804952
-15.51,26.2525241141422
-15.5,26.2516853477893
-15.49,26.2508465814363
-15.48,26.2500078150833
-15.47,26.2491690487303
-15.46,26.2483302823773
-15.45,26.2474915160243
-15.44,26.2466527496713
-15.43,26.2458131058747
-15.42,26.2449705541515
-15.41,26.2441280024284
-15.4,26.2432854507052
-15.39,26.242442898982
-15.38,26.2416003472588
-15.37,26.2407577955356
-15.36,26.2399152438125
-15.35,26.2390726920893
-15.34,26.2382301403661
-15.33,26.2373875886429
-15.32,26.2365450369197
-15.31,26.2357024851965
-15.3,26.2348572698718
-15.29,26.2340109250022
-15.28,26.2331645801327
-15.27,26.2323182352632
-15.26,26.2314718903936
-15.25,26.2306255455241
-15.24,26.2297792006546
-15.23,26.228932855785
-15.22,26.2280865109155
-15.21,26.227240166046
-15.2,26.2263938211764
-15.19,26.2255474763069
-15.18,26.2247004752926
-15.17,26.2238503295492
-15.16,26.2230001838057
-15.15,26.2221500380623
-15.14,26.2212998923188
-15.13,26.2204497465754
-15.12,26.2195996008319
-15.11,26.2187494550885
-15.1,26.217899309345
-15.09,26.2170491636016
-15.08,26.2161990178581
-15.07,26.2153488721147
-15.06,26.2144987263713
-15.05,26.2136461315548
-15.04,26.212792177259
-15.03,26.2119382229631
-15.02,26.2110842686673
-15.01,26.2102303143715
-15,26.2093763600756
-14.99,26.2085224057798
-14.98,26.207668451484
-14.97,26.2068144971881
-14.96,26.2059605428923
-14.95,26.2051065885965
-14.94,26.2042526343006
-14.93,26.2033982470159
-14.92,26.2025404765387
-14.91,26.2016827060616
-14.9,26.2008249355844
-14.89,26.1999671651073
-14.88,26.1991093946301
-14.87,26.198251624153
-14.86,26.1973938536759
-14.85,26.1965360831987
-14.84,26.1956783127216
-14.83,26.1948205422444
-14.82,26.1939627717673
-14.81,26.1931050012901
-14.8,26.1922449982074
-14.79,26.1913834039701
-14.78,26.1905218097327
-14.77,26.1896602154954
-14.76,26.188798621258
-14.75,26.1879370270207
-14.74,26.1870754327833
-14.73,26.186213838546
-14.72,26.1853522443086
-14.71,26.1844906500713
-14.7,26.1836290558339
-14.69,26.1827674615965
-14.68,26.1819056593484
-14.67,26.1810402338224
-14.66,26.1801748082965
-14.65,26.1793093827705
-14.64,26.1784439572446
-14.63,26.1775785317186
-14.62,26.1767131061927
-14.61,26.1758476806667
-14.6,26.1749822551407
-14.59,26.1741168296148
-14.58,26.1732514040888
-14.57,26.1723859785629
-14.56,26.1715205530369
-14.55,26.1706531132785
-14.54,26.1697838489865
-14.53,26.1689145846945
-14.52,26.1680453204026
-14.51,26.1671760561106
-14.5,26.1663067918186
-14.49,26.1654375275267
-14.48,26.1645682632347
-14.47,26.1636989989427
-14.46,26.1628297346507
-14.45,26.1619604703588
-14.44,26.1610912060668
-14.43,26.1602219417748
-14.42,26.1593488500449
-14.41,26.1584757395609
-14.4,26.157602629077
-14.39,26.156729518593
-14.38,26.155856408109
-14.37,26.1549832976251
-14.36,26.1541101871411
-14.35,26.1532370766572
-14.34,26.1523639661732
-14.33,26.1514908556892
-14.32,26.1506177452053
-14.31,26.1497446347213
-14.3,26.1488697302495
-14.29,26.1479927661995
-14.28,26.1471158021495
-14.27,26.1462388380995
-14.26,26.1453618740495
-14.25,26.1444849099995
-14.24,26.1436079459495
-14.23,26.1427309818995
-14.22,26.1418540178495
-14.21,26.1409770537995
-14.2,26.1401000897495
-14.19,26.1392231256995
-14.18,26.1383461616495
-14.17,26.137465583981
-14.16,26.1365847590433
-14.15,26.1357039341057
-14.14,26.134823109168
-14.13,26.1339422842303
-14.12,26.1330614592926
-14.11,26.1321806343549
-14.1,26.1312998094172
-14.09,26.1304189844795
-14.08,26.1295381595418
-14.07,26.1286573346041
-14.06,26.1277765096664
-14.05,26.1268941128221
-14.04,26.1260094197279
-14.03,26.1251247266338
-14.02,26.1242400335396
-14.01,26.1233553404454
-14,26.1224706473513
-13.99,26.1215859542571
-13.98,26.120701261163
-13.97,26.1198165680688
-13.96,26.1189318749746
-13.95,26.1180471818805
-13.94,26.1171624887863
-13.93,26.1162777956921
-13.92,26.1153897047235
-13.91,26.1145011362574
-13.9,26.1136125677913
-13.89,26.1127239993253
-13.88,26.1118354308592
-13.87,26.1109468623931
-13.86,26.110058293927
-13.85,26.109169725461
-13.84,26.1082811569949
-13.83,26.1073925885288
-13.82,26.1065040200627
-13.81,26.1056154515966
-13.8,26.1047255351058
-13.79,26.1038330841061
-13.78,26.1029406331065
-13.77,26.1020481821069
-13.76,26.1011557311073
-13.75,26.1002632801077
-13.74,26.0993708291081
-13.73,26.0984783781084
-13.72,26.0975859271088
-13.71,26.0966934761092
-13.7,26.0958010251096
-13.69,26.09490857411
-13.68,26.0940161231103
-13.67,26.0931204918702
-13.66,26.0922241512297
-13.65,26.0913278105892
-13.64,26.0904314699487
-13.63,26.0895351293082
-13.62,26.0886387886677
-13.61,26.0877424480272
-13.6,26.0868461073867
-13.59,26.0859497667462
-13.58,26.0850534261057
-13.57,26.0841570854652
-13.56,26.0832607448247
-13.55,26.0823632818051
-13.54,26.0814630444712
-13.53,26.0805628071372
-13.52,26.0796625698032
-13.51,26.0787623324692
-13.5,26.0778620951353
-13.49,26.0769618578013
-13.48,26.0760616204673
-13.47,26.0751613831334
-13.46,26.0742611457994
-13.45,26.0733609084654
-13.44,26.0724606711315
-13.43,26.0715604337975
-13.42,26.0706572357117
-13.41,26.0697530946869
-13.4,26.0688489536621
-13.39,26.0679448126373
-13.38,26.0670406716125
-13.37,26.0661365305877
-13.36,26.0652323895629
-13.35,26.0643282485381
-13.34,26.0634241075133
-13.33,26.0625199664885
-13.32,26.0616158254637
-13.31,26.060711684439
-13.3,26.0598066484071
-13.29,26.0588985967498
-13.28,26.0579905450925
-13.27,26.0570824934353
-13.26,26.056174441778
-13.25,26.0552663901207
-13.24,26.0543583384635
-13.23,26.0534502868062
-13.22,26.052542235149
-13.21,26.0516341834917
-13.2,26.0507261318344
-13.19,26.0498180801772
-13.18,26.0489100285199
-13.17,26.0479992374179
-13.16,26.0470872682426
-13.15,26.0461752990674
-13.14,26.0452633298922
-13.13,26.044351360717
-13.12,26.0434393915417
-13.11,26.0425274223665
-13.1,26.0416154531913
-13.09,26.0407034840161
-13.08,26.0397915148409
-13.07,26.0388795456656
-13.06,26.0379675764904
-13.05,26.0370549413677
-13.04,26.0361390478457
-13.03,26.0352231543237
-13.02,26.0343072608017
-13.01,26.0333913672796
-13,26.0324754737576
-12.99,26.0315595802356
-12.98,26.0306436867136
-12.97,26.0297277931916
-12.96,26.0288118996696
-12.95,26.0278960061475
-12.94,26.0269801126255
-12.93,26.0260642191035
-12.92,26.0251458092251
-12.91,26.0242259845846
-12.9,26.023306159944
-12.89,26.0223863353035
-12.88,26.0214665106629
-12.87,26.0205466860224
-12.86,26.0196268613819
-12.85,26.0187070367413
-12.84,26.0177872121008
-12.83,26.0168673874602
-12.82,26.0159475628197
-12.81,26.0150277381792
-12.8,26.0141074782989
-12.79,26.0131837158257
-12.78,26.0122599533525
-12.77,26.0113361908793
-12.76,26.010412428406
-12.75,26.0094886659328
-12.74,26.0085649034596
-12.73,26.0076411409864
-12.72,26.0067173785132
-12.71,26.00579361604
-12.7,26.0048698535668
-12.69,26.0039460910936
-12.68,26.0030223286204
-12.67,26.0020962746224
-12.66,26.0011685676604
-12.65,26.0002408606984
-12.64,25.9993131537365
-12.63,25.9983854467745
-12.62,25.9974577398125
-12.61,25.9965300328505
-12.6,25.9956023258885
-12.59,25.9946746189266
-12.58,25.9937469119646
-12.57,25.9928192050026
-12.56,25.9918914980406
-12.55,25.9909635881545
-12.54,25.9900319301062
-12.53,25.9891002720578
-12.52,25.9881686140095
-12.51,25.9872369559612
-12.5,25.9863052979128
-12.49,25.9853736398645
-12.48,25.9844419818162
-12.47,25.9835103237679
-12.46,25.9825786657195
-12.45,25.9816470076712
-12.44,25.9807153496229
-12.43,25.9797836915745
-12.42,25.9788499685374
-12.41,25.9779143528642
-12.4,25.9769787371909
-12.39,25.9760431215176
-12.38,25.9751075058444
-12.37,25.9741718901711
-12.36,25.9732362744978
-12.35,25.9723006588246
-12.34,25.9713650431513
-12.33,25.970429427478
-12.32,25.9694938118048
-12.31,25.9685581961315
-12.3,25.9676225804582
-12.29,25.9666830316388
-12.28,25.9657434518615
-12.27,25.9648038720841
-12.26,25.9638642923068
-12.25,25.9629247125294
-12.24,25.9619851327521
-12.23,25.9610455529747
-12.22,25.9601059731974
-12.21,25.95916639342
-12.2,25.9582268136427
-12.19,25.9572872338653
-12.18,25.956347654088
-12.17,25.9554062375223
-12.16,25.9544626872217
-12.15,25.953519136921
-12.14,25.9525755866204
-12.13,25.9516320363197
-12.12,25.9506884860191
-12.11,25.9497449357184
-12.1,25.9488013854177
-12.09,25.9478578351171
-12.08,25.9469142848164
-12.07,25.9459707345158
-12.06,25.9450271842151
-12.05,25.9440836339145
-12.04,25.9431363730962
-12.03,25.9421888459134
-12.02,25.9412413187306
-12.01,25.9402937915478
-12,25.939346264365
-11.99,25.9383987371822
-11.98,25.9374512099994
-11.97,25.9365036828166
-11.96,25.9355561556338
-11.95,25.934608628451
-11.94,25.9336611012682
-11.93,25.9327135740854
-11.92,25.9317644399386
-11.91,25.9308129295757
-11.9,25.9298614192128
-11.89,25.9289099088499
-11.88,25.9279583984869
-11.87,25.927006888124
-11.86,25.9260553777611
-11.85,25.9251038673982
-11.84,25.9241523570352
-11.83,25.9232008466723
-11.82,25.9222493363094
-11.81,25.9212978259465
-11.8,25.9203463155835
-11.79,25.9193913190563
-11.78,25.9184358192766
-11.77,25.9174803194969
-11.76,25.9165248197172
-11.75,25.9155693199374
-11.74,25.9146138201577
-11.73,25.913658320378
-11.72,25.9127028205983
-11.71,25.9117473208185
-11.7,25.9107918210388
-11.69,25.9098363212591
-11.68,25.9088808214794
-11.67,25.9079239461421
-11.66,25.9069644507707
-11.65,25.9060049553993
-11.64,25.9050454600279
-11.63,25.9040859646564
-11.62,25.903126469285
-11.61,25.9021669739136
-11.6,25.9012074785422
-11.59,25.9002479831708
-11.58,25.8992884877993
-11.57,25.8983289924279
-11.56,25.8973694970565
-11.55,25.8964100016851
-11.54,25.8954472461873
-11.53,25.8944837491116
-11.52,25.8935202520358
-11.51,25.89255675496
-11.5,25.8915932578842
-11.49,25.8906297608085
-11.48,25.8896662637327
-11.47,25.8887027666569
-11.46,25.8877392695812
-11.45,25.8867757725054
-11.44,25.8858122754296
-11.43,25.8848487783539
-11.42,25.8838841386668
-11.41,25.8829166338368
-11.4,25.8819491290067
-11.39,25.8809816241766
-11.38,25.8800141193465
-11.37,25.8790466145165
-11.36,25.8780791096864
-11.35,25.8771116048563
-11.34,25.8761441000263
-11.33,25.8751765951962
-11.32,25.8742090903661
-11.31,25.8732415855361
-11.3,25.872274080706
-11.29,25.8713035434311
-11.28,25.8703320248599
-11.27,25.8693605062888
-11.26,25.8683889877176
-11.25,25.8674174691465
-11.24,25.8664459505753
-11.23,25.8654744320042
-11.22,25.864502913433
-11.21,25.8635313948618
-11.2,25.8625598762907
-11.19,25.8615883577195
-11.18,25.8606168391484
-11.17,25.8596444124086
-11.16,25.8586688741731
-11.15,25.8576933359377
-11.14,25.8567177977023
-11.13,25.8557422594669
-11.12,25.8547667212315
-11.11,25.8537911829961
-11.1,25.8528156447607
-11.09,25.8518401065253
-11.08,25.8508645682899
-11.07,25.8498890300545
-11.06,25.8489134918191
-11.05,25.8479379535837
-11.04,25.8469596121866
-11.03,25.8459800484279
-11.02,25.8450004846691
-11.01,25.8440209209104
-11,25.8430413571516
-10.99,25.8420617933929
-10.98,25.8410822296342
-10.97,25.8401026658754
-10.96,25.8391231021167
-10.95,25.838143538358
-10.94,25.8371639745992
-10.93,25.8361844108405
-10.92,25.8352041748078
-10.91,25.8342205797312
-10.9,25.8332369846546
-10.89,25.832253389578
-10.88,25.8312697945014
-10.87,25.8302861994248
-10.86,25.8293026043482
-10.85,25.8283190092716
-10.84,25.827335414195
-10.83,25.8263518191184
-10.82,25.8253682240418
-10.81,25.8243846289652
-10.8,25.8234010338886
-10.79,25.8224148664922
-10.78,25.8214272343682
-10.77,25.8204396022442
-10.76,25.8194519701202
-10.75,25.8184643379962
-10.74,25.8174767058722
-10.73,25.8164890737482
-10.72,25.8155014416242
-10.71,25.8145138095002
-10.7,25.8135261773762
-10.69,25.8125385452522
-10.68,25.8115509131282
-10.67,25.810562846032
-10.66,25.8095711711965
-10.65,25.808579496361
-10.64,25.8075878215255
-10.63,25.8065961466901
-10.62,25.8056044718546
-10.61,25.8046127970191
-10.6,25.8036211221836
-10.59,25.8026294473481
-10.58,25.8016377725126
-10.57,25.8006460976771
-10.56,25.7996544228416
-10.55,25.7986627480061
-10.54,25.7976687332079
-10.53,25.7966730100627
-10.52,25.7956772869176
-10.51,25.7946815637724
-10.5,25.7936858406273
-10.49,25.7926901174821
-10.48,25.791694394337
-10.47,25.7906986711918
-10.46,25.7897029480467
-10.45,25.7887072249016
-10.44,25.7877115017564
-10.43,25.7867157786113
-10.42,25.7857198591568
-10.41,25.7847200821702
-10.4,25.7837203051836
-10.39,25.782720528197
-10.38,25.7817207512104
-10.37,25.7807209742238
-10.36,25.7797211972372
-10.35,25.7787214202506
-10.34,25.777721643264
-10.33,25.7767218662774
-10.32,25.7757220892908
-10.31,25.7747223123042
-10.3,25.7737225353176
-10.29,25.7727206521956
-10.28,25.7717168159026
-10.27,25.7707129796096
-10.26,25.7697091433165
-10.25,25.7687053070235
-10.24,25.7677014707304
-10.23,25.7666976344374
-10.22,25.7656937981443
-10.21,25.7646899618513
-10.2,25.7636861255583
-10.19,25.7626822892652
-10.18,25.7616784529722
-10.17,25.7606746166791
-10.16,25.7596667593497
-10.15,25.7586588583525
-10.14,25.7576509573553
-10.13,25.7566430563581
-10.12,25.7556351553609
-10.11,25.7546272543637
-10.1,25.7536193533665
-10.09,25.7526114523693
-10.08,25.7516035513721
-10.07,25.7505956503749
-10.06,25.7495877493777
-10.05,25.7485798483805
-10.04,25.7475700765005
-10.03,25.7465581054691
-10.02,25.7455461344378
-10.01,25.7445341634065
-10,25.7435221923751
-9.99,25.7425102213438
-9.98,25.7414982503125
-9.97,25.7404862792811
-9.96,25.7394743082498
-9.95,25.7384623372185
-9.94,25.7374503661871
-9.93,25.7364383951558
-9.92,25.7354264241245
-9.91,25.7344106627085
-9.9,25.7333946163812
-9.89,25.7323785700539
-9.88,25.7313625237266
-9.87,25.7303464773993
-9.86,25.729330431072
-9.85,25.7283143847448
-9.84,25.7272983384175
-9.83,25.7262822920902
-9.82,25.7252662457629
-9.81,25.7242501994356
-9.8,25.7232341531083
