"Time","Right.Cerebral.White.Matter"
-19.45,223430.300664747
-19.44,223431.036315453
-19.43,223431.77196616
-19.42,223432.507616867
-19.41,223433.243267573
-19.4,223433.97891828
-19.39,223434.714568986
-19.38,223435.449824324
-19.37,223436.183878901
-19.36,223436.917933478
-19.35,223437.651988055
-19.34,223438.386042632
-19.33,223439.120097209
-19.32,223439.854151786
-19.31,223440.588206363
-19.3,223441.32226094
-19.29,223442.056315517
-19.28,223442.789297259
-19.27,223443.521731022
-19.26,223444.254164784
-19.25,223444.986598546
-19.24,223445.719032308
-19.23,223446.451466071
-19.22,223447.183899833
-19.21,223447.916333595
-19.2,223448.648767358
-19.19,223449.381075884
-19.18,223450.111864325
-19.17,223450.842652767
-19.16,223451.573441208
-19.15,223452.30422965
-19.14,223453.035018091
-19.13,223453.765806532
-19.12,223454.496594974
-19.11,223455.227383415
-19.1,223455.958171857
-19.09,223456.688141634
-19.08,223457.41726043
-19.07,223458.146379225
-19.06,223458.875498021
-19.05,223459.604616817
-19.04,223460.333735613
-19.03,223461.062854408
-19.02,223461.791973204
-19.01,223462.521092
-19,223463.250210796
-18.99,223463.977797514
-18.98,223464.705222524
-18.97,223465.432647533
-18.96,223466.160072542
-18.95,223466.887497551
-18.94,223467.61492256
-18.93,223468.342347569
-18.92,223469.069772578
-18.91,223469.797197587
-18.9,223470.524075095
-18.89,223471.249782362
-18.88,223471.97548963
-18.87,223472.701196897
-18.86,223473.426904164
-18.85,223474.152611432
-18.84,223474.878318699
-18.83,223475.604025967
-18.82,223476.329733234
-18.81,223477.055440502
-18.8,223477.77987135
-18.79,223478.503837109
-18.78,223479.227802869
-18.77,223479.951768628
-18.76,223480.675734388
-18.75,223481.399700147
-18.74,223482.123665906
-18.73,223482.847631666
-18.72,223483.571597425
-18.71,223484.295303462
-18.7,223485.017504138
-18.69,223485.739704813
-18.68,223486.461905489
-18.67,223487.184106164
-18.66,223487.90630684
-18.65,223488.628507515
-18.64,223489.350708191
-18.63,223490.072908867
-18.62,223490.795109542
-18.61,223491.516306261
-18.6,223492.23671847
-18.59,223492.957130679
-18.58,223493.677542888
-18.57,223494.397955097
-18.56,223495.118367306
-18.55,223495.838779515
-18.54,223496.559191724
-18.53,223497.279603933
-18.52,223498.000016142
-18.51,223498.718660981
-18.5,223499.437261536
-18.49,223500.155862091
-18.48,223500.874462645
-18.47,223501.5930632
-18.46,223502.311663755
-18.45,223503.03026431
-18.44,223503.748864865
-18.43,223504.467465419
-18.42,223505.1853509
-18.41,223505.90211681
-18.4,223506.618882721
-18.39,223507.335648631
-18.38,223508.052414542
-18.37,223508.769180452
-18.36,223509.485946362
-18.35,223510.202712273
-18.34,223510.919478183
-18.33,223511.636244094
-18.32,223512.351516687
-18.31,223513.066425162
-18.3,223513.781333638
-18.29,223514.496242113
-18.28,223515.211150588
-18.27,223515.926059064
-18.26,223516.640967539
-18.25,223517.355876014
-18.24,223518.07078449
-18.23,223518.785282795
-18.22,223519.498311246
-18.21,223520.211339697
-18.2,223520.924368148
-18.19,223521.637396599
-18.18,223522.350425051
-18.17,223523.063453502
-18.16,223523.776481953
-18.15,223524.489510404
-18.14,223525.202538855
-18.13,223525.914364264
-18.12,223526.625490305
-18.11,223527.336616347
-18.1,223528.047742389
-18.09,223528.758868431
-18.08,223529.469994473
-18.07,223530.181120514
-18.06,223530.892246556
-18.05,223531.603372598
-18.04,223532.314408984
-18.03,223533.023610437
-18.02,223533.73281189
-18.01,223534.442013342
-18,223535.151214795
-17.99,223535.860416248
-17.98,223536.569617701
-17.97,223537.278819153
-17.96,223537.988020606
-17.95,223538.697222059
-17.94,223539.405526556
-17.93,223540.112781448
-17.92,223540.82003634
-17.91,223541.527291232
-17.9,223542.234546124
-17.89,223542.941801015
-17.88,223543.649055907
-17.87,223544.356310799
-17.86,223545.063565691
-17.85,223545.770820583
-17.84,223546.476353201
-17.83,223547.18163977
-17.82,223547.886926339
-17.81,223548.592212908
-17.8,223549.297499477
-17.79,223550.002786045
-17.78,223550.708072614
-17.77,223551.413359183
-17.76,223552.118645752
-17.75,223552.823356847
-17.74,223553.526653543
-17.73,223554.229950238
-17.72,223554.933246934
-17.71,223555.636543629
-17.7,223556.339840324
-17.69,223557.04313702
-17.68,223557.746433715
-17.67,223558.449730411
-17.66,223559.153027106
-17.65,223559.854909102
-17.64,223560.556194587
-17.63,223561.257480072
-17.62,223561.958765557
-17.61,223562.660051042
-17.6,223563.361336527
-17.59,223564.062622012
-17.58,223564.763907497
-17.57,223565.465192982
-17.56,223566.16623944
-17.55,223566.865492593
-17.54,223567.564745746
-17.53,223568.263998899
-17.52,223568.963252052
-17.51,223569.662505204
-17.5,223570.361758357
-17.49,223571.06101151
-17.48,223571.760264663
-17.47,223572.459517816
-17.46,223573.157679021
-17.45,223573.854878938
-17.44,223574.552078854
-17.43,223575.249278771
-17.42,223575.946478687
-17.41,223576.643678604
-17.4,223577.34087852
-17.39,223578.038078437
-17.38,223578.735278354
-17.37,223579.43247827
-17.36,223580.127716207
-17.35,223580.822842202
-17.34,223581.517968197
-17.33,223582.213094191
-17.32,223582.908220186
-17.31,223583.603346181
-17.3,223584.298472176
-17.29,223584.99359817
-17.28,223585.688724165
-17.27,223586.3830957
-17.26,223587.076127308
-17.25,223587.769158916
-17.24,223588.462190524
-17.23,223589.155222133
-17.22,223589.848253741
-17.21,223590.541285349
-17.2,223591.234316957
-17.19,223591.927348565
-17.18,223592.620380173
-17.17,223593.311774138
-17.16,223594.002691118
-17.15,223594.693608097
-17.14,223595.384525076
-17.13,223596.075442055
-17.12,223596.766359034
-17.11,223597.457276014
-17.1,223598.148192993
-17.09,223598.839109972
-17.08,223599.52962427
-17.07,223600.218406602
-17.06,223600.907188934
-17.05,223601.595971266
-17.04,223602.284753598
-17.03,223602.97353593
-17.02,223603.662318261
-17.01,223604.351100593
-17,223605.039882925
-16.99,223605.728665257
-16.98,223606.416148793
-16.97,223607.102776685
-16.96,223607.789404577
-16.95,223608.476032469
-16.94,223609.162660361
-16.93,223609.849288253
-16.92,223610.535916145
-16.91,223611.222544037
-16.9,223611.909171929
-16.89,223612.59576275
-16.88,223613.280216637
-16.87,223613.964670524
-16.86,223614.649124411
-16.85,223615.333578297
-16.84,223616.018032184
-16.83,223616.702486071
-16.82,223617.386939958
-16.81,223618.071393844
-16.8,223618.755847731
-16.79,223619.439355722
-16.78,223620.121616267
-16.77,223620.803876812
-16.76,223621.486137357
-16.75,223622.168397902
-16.74,223622.850658447
-16.73,223623.532918991
-16.72,223624.215179536
-16.71,223624.897440081
-16.7,223625.579700626
-16.69,223626.260090627
-16.68,223626.940138723
-16.67,223627.62018682
-16.66,223628.300234917
-16.65,223628.980283013
-16.64,223629.66033111
-16.63,223630.340379206
-16.62,223631.020427303
-16.61,223631.700475399
-16.6,223632.379944091
-16.59,223633.057760864
-16.58,223633.735577638
-16.57,223634.413394412
-16.56,223635.091211185
-16.55,223635.769027959
-16.54,223636.446844733
-16.53,223637.124661506
-16.52,223637.80247828
-16.51,223638.480295053
-16.5,223639.156595633
-16.49,223639.832162442
-16.48,223640.507729252
-16.47,223641.183296061
-16.46,223641.85886287
-16.45,223642.534429679
-16.44,223643.209996489
-16.43,223643.885563298
-16.42,223644.561130107
-16.41,223645.236497118
-16.4,223645.909795556
-16.39,223646.583093994
-16.38,223647.256392431
-16.37,223647.929690869
-16.36,223648.602989307
-16.35,223649.276287745
-16.34,223649.949586183
-16.33,223650.622884621
-16.32,223651.296183059
-16.31,223651.968332999
-16.3,223652.639344894
-16.29,223653.31035679
-16.28,223653.981368685
-16.27,223654.652380581
-16.26,223655.323392476
-16.25,223655.994404372
-16.24,223656.665416267
-16.23,223657.336428163
-16.22,223658.007440058
-16.21,223658.67633992
-16.2,223659.345047339
-16.19,223660.013754758
-16.18,223660.682462177
-16.17,223661.351169597
-16.16,223662.019877016
-16.15,223662.688584435
-16.14,223663.357291854
-16.13,223664.025999273
-16.12,223664.693938756
-16.11,223665.360324003
-16.1,223666.02670925
-16.09,223666.693094497
-16.08,223667.359479745
-16.07,223668.025864992
-16.06,223668.692250239
-16.05,223669.358635486
-16.04,223670.025020733
-16.03,223670.69140598
-16.02,223671.356048432
-16.01,223672.020094051
-16,223672.68413967
-15.99,223673.34818529
-15.98,223674.012230909
-15.97,223674.676276528
-15.96,223675.340322148
-15.95,223676.004367767
-15.94,223676.668413386
-15.93,223677.332084011
-15.92,223677.993772788
-15.91,223678.655461564
-15.9,223679.31715034
-15.89,223679.978839117
-15.88,223680.640527893
-15.87,223681.302216669
-15.86,223681.963905446
-15.85,223682.625594222
-15.84,223683.287282998
-15.83,223683.947610832
-15.82,223684.606925792
-15.81,223685.266240752
-15.8,223685.925555712
-15.79,223686.584870672
-15.78,223687.244185632
-15.77,223687.903500592
-15.76,223688.562815553
-15.75,223689.222130513
-15.74,223689.881445473
-15.73,223690.538399721
-15.72,223691.195324135
-15.71,223691.852248548
-15.7,223692.509172962
-15.69,223693.166097376
-15.68,223693.823021789
-15.67,223694.479946203
-15.66,223695.136870617
-15.65,223695.793795031
-15.64,223696.449752478
-15.63,223697.104269859
-15.62,223697.75878724
-15.61,223698.413304622
-15.6,223699.067822003
-15.59,223699.722339384
-15.58,223700.376856765
-15.57,223701.031374146
-15.56,223701.685891528
-15.55,223702.340408909
-15.54,223702.992949066
-15.53,223703.645043173
-15.52,223704.297137281
-15.51,223704.949231389
-15.5,223705.601325496
-15.49,223706.253419604
-15.48,223706.905513711
-15.47,223707.557607819
-15.46,223708.209701927
-15.45,223708.861234669
-15.44,223709.510889508
-15.43,223710.160544347
-15.42,223710.810199186
-15.41,223711.459854025
-15.4,223712.109508864
-15.39,223712.759163703
-15.38,223713.408818542
-15.37,223714.058473381
-15.36,223714.70812822
-15.35,223715.356201188
-15.34,223716.00340101
-15.33,223716.650600833
-15.32,223717.297800655
-15.31,223717.945000477
-15.3,223718.5922003
-15.29,223719.239400122
-15.28,223719.886599945
-15.27,223720.533799767
-15.26,223721.180854945
-15.25,223721.825584251
-15.24,223722.470313556
-15.23,223723.115042862
-15.22,223723.759772167
-15.21,223724.404501473
-15.2,223725.049230779
-15.19,223725.693960084
-15.18,223726.33868939
-15.17,223726.983418695
-15.16,223727.626972844
-15.15,223728.269216381
-15.14,223728.911459919
-15.13,223729.553703456
-15.12,223730.195946993
-15.11,223730.83819053
-15.1,223731.480434067
-15.09,223732.122677604
-15.08,223732.764921141
-15.07,223733.407164679
-15.06,223734.047190134
-15.05,223734.6869329
-15.04,223735.326675667
-15.03,223735.966418434
-15.02,223736.606161201
-15.01,223737.245903967
-15,223737.885646734
-14.99,223738.525389501
-14.98,223739.165132267
-14.97,223739.804117447
-14.96,223740.441344691
-14.95,223741.078571936
-14.94,223741.71579918
-14.93,223742.353026425
-14.92,223742.990253669
-14.91,223743.627480914
-14.9,223744.264708158
-14.89,223744.901935402
-14.88,223745.539162647
-14.87,223746.174579987
-14.86,223746.809277208
-14.85,223747.44397443
-14.84,223748.078671651
-14.83,223748.713368873
-14.82,223749.348066094
-14.81,223749.982763316
-14.8,223750.617460537
-14.79,223751.252157758
-14.78,223751.886525302
-14.77,223752.518678251
-14.76,223753.150831201
-14.75,223753.78298415
-14.74,223754.415137099
-14.73,223755.047290048
-14.72,223755.679442997
-14.71,223756.311595947
-14.7,223756.943748896
-14.69,223757.575901845
-14.68,223758.206663653
-14.67,223758.836258333
-14.66,223759.465853013
-14.65,223760.095447693
-14.64,223760.725042374
-14.63,223761.354637054
-14.62,223761.984231734
-14.61,223762.613826414
-14.6,223763.243421094
-14.59,223763.873015774
-14.58,223764.500146497
-14.57,223765.127169164
-14.56,223765.754191831
-14.55,223766.381214498
-14.54,223767.008237164
-14.53,223767.635259831
-14.52,223768.262282498
-14.51,223768.889305165
-14.5,223769.516327832
-14.49,223770.142388192
-14.48,223770.766825355
-14.47,223771.391262518
-14.46,223772.015699681
-14.45,223772.640136844
-14.44,223773.264574007
-14.43,223773.88901117
-14.42,223774.513448333
-14.41,223775.137885496
-14.4,223775.762322659
-14.39,223776.384716176
-14.38,223777.006554598
-14.37,223777.628393021
-14.36,223778.250231444
-14.35,223778.872069866
-14.34,223779.493908289
-14.33,223780.115746712
-14.32,223780.737585134
-14.31,223781.359423557
-14.3,223781.980738056
-14.29,223782.599964756
-14.28,223783.219191456
-14.27,223783.838418156
-14.26,223784.457644856
-14.25,223785.076871556
-14.24,223785.696098256
-14.23,223786.315324956
-14.22,223786.934551656
-14.21,223787.553778356
-14.2,223788.171391516
-14.19,223788.787993766
-14.18,223789.404596016
-14.17,223790.021198266
-14.16,223790.637800516
-14.15,223791.254402766
-14.14,223791.871005015
-14.13,223792.487607265
-14.12,223793.104209515
-14.11,223793.720735252
-14.1,223794.33470058
-14.09,223794.948665907
-14.08,223795.562631235
-14.07,223796.176596562
-14.06,223796.79056189
-14.05,223797.404527217
-14.04,223798.018492545
-14.03,223798.632457872
-14.02,223799.2464232
-14.01,223799.859214372
-14,223800.47053056
-13.99,223801.081846749
-13.98,223801.693162937
-13.97,223802.304479126
-13.96,223802.915795314
-13.95,223803.527111503
-13.94,223804.138427692
-13.93,223804.74974388
-13.92,223805.361060069
-13.91,223805.970094558
-13.9,223806.578749647
-13.89,223807.187404736
-13.88,223807.796059825
-13.87,223808.404714913
-13.86,223809.013370002
-13.85,223809.622025091
-13.84,223810.23068018
-13.83,223810.839335269
-13.82,223811.447264336
-13.81,223812.053246621
-13.8,223812.659228906
-13.79,223813.26521119
-13.78,223813.871193475
-13.77,223814.47717576
-13.76,223815.083158044
-13.75,223815.689140329
-13.74,223816.295122614
-13.73,223816.901104898
-13.72,223817.505246219
-13.71,223818.108544251
-13.7,223818.711842283
-13.69,223819.315140316
-13.68,223819.918438348
-13.67,223820.52173638
-13.66,223821.125034412
-13.65,223821.728332444
-13.64,223822.331630476
-13.63,223822.934658845
-13.62,223823.535261433
-13.61,223824.135864021
-13.6,223824.736466609
-13.59,223825.337069197
-13.58,223825.937671786
-13.57,223826.538274374
-13.56,223827.138876962
-13.55,223827.73947955
-13.54,223828.340082138
-13.53,223828.939292971
-13.52,223829.53718918
-13.51,223830.135085389
-13.5,223830.732981598
-13.49,223831.330877807
-13.48,223831.928774016
-13.47,223832.526670225
-13.46,223833.124566434
-13.45,223833.722462643
-13.44,223834.320358852
-13.43,223834.915732395
-13.42,223835.510911547
-13.41,223836.106090698
-13.4,223836.70126985
-13.39,223837.296449002
-13.38,223837.891628154
-13.37,223838.486807306
-13.36,223839.081986458
-13.35,223839.67716561
-13.34,223840.271410161
-13.33,223840.863861834
-13.32,223841.456313508
-13.31,223842.048765181
-13.3,223842.641216855
-13.29,223843.233668528
-13.28,223843.826120202
-13.27,223844.418571875
-13.26,223845.011023549
-13.25,223845.603475222
-13.24,223846.193854865
-13.23,223846.783568896
-13.22,223847.373282926
-13.21,223847.962996957
-13.2,223848.552710988
-13.19,223849.142425019
-13.18,223849.732139049
-13.17,223850.32185308
-13.16,223850.911567111
-13.15,223851.500811112
-13.14,223852.087777592
-13.13,223852.674744073
-13.12,223853.261710553
-13.11,223853.848677034
-13.1,223854.435643515
-13.09,223855.022609995
-13.08,223855.609576476
-13.07,223856.196542956
-13.06,223856.783509437
-13.05,223857.368862188
-13.04,223857.953071468
-13.03,223858.537280748
-13.02,223859.121490028
-13.01,223859.705699308
-13,223860.289908588
-12.99,223860.874117868
-12.98,223861.458327147
-12.97,223862.042536427
-12.96,223862.626745707
-12.95,223863.208189821
-12.94,223863.789632506
-12.93,223864.371075191
-12.92,223864.952517876
-12.91,223865.533960562
-12.9,223866.115403247
-12.89,223866.696845932
-12.88,223867.278288618
-12.87,223867.859731303
-12.86,223868.440025697
-12.85,223869.018692651
-12.84,223869.597359604
-12.83,223870.176026558
-12.82,223870.754693511
-12.81,223871.333360464
-12.8,223871.912027418
-12.79,223872.490694371
-12.78,223873.069361325
-12.77,223873.648028278
-12.76,223874.224389865
-12.75,223874.800272206
-12.74,223875.376154546
-12.73,223875.952036887
-12.72,223876.527919228
-12.71,223877.103801569
-12.7,223877.67968391
-12.69,223878.255566251
-12.68,223878.831448592
-12.67,223879.406654688
-12.66,223879.979743792
-12.65,223880.552832895
-12.64,223881.125921999
-12.63,223881.699011103
-12.62,223882.272100207
-12.61,223882.84518931
-12.6,223883.418278414
-12.59,223883.991367518
-12.58,223884.564456622
-12.57,223885.135707014
-12.56,223885.705994512
-12.55,223886.27628201
-12.54,223886.846569508
-12.53,223887.416857006
-12.52,223887.987144504
-12.51,223888.557432003
-12.5,223889.127719501
-12.49,223889.698006999
-12.48,223890.268096378
-12.47,223890.835574158
-12.46,223891.403051937
-12.45,223891.970529717
-12.44,223892.538007497
-12.43,223893.105485276
-12.42,223893.672963056
-12.41,223894.240440836
-12.4,223894.807918615
-12.39,223895.375396395
-12.38,223895.941508446
-12.37,223896.506168649
-12.36,223897.070828853
-12.35,223897.635489057
-12.34,223898.200149261
-12.33,223898.764809465
-12.32,223899.329469668
-12.31,223899.894129872
-12.3,223900.458790076
-12.29,223901.02345028
-12.28,223901.585570865
-12.27,223902.14740589
-12.26,223902.709240916
-12.25,223903.271075941
-12.24,223903.832910967
-12.23,223904.394745992
-12.22,223904.956581018
-12.21,223905.518416043
-12.2,223906.080251069
-12.19,223906.641199148
