"Time","Right.Cerebellum.Exterior"
5.05,49055.8343994254
5.06,49055.8110733167
5.07,49055.7876504458
5.08,49055.7642131349
5.09,49055.740775824
5.1,49055.7173385131
5.11,49055.6939012022
5.12,49055.6704638913
5.13,49055.6470265803
5.14,49055.6235892694
5.15,49055.6001519585
5.16,49055.576682623
5.17,49055.5531326889
5.18,49055.5295827547
5.19,49055.5060328206
5.2,49055.4824828865
5.21,49055.4589329524
5.22,49055.4353830183
5.23,49055.4118330842
5.24,49055.38828315
5.25,49055.3647332159
5.26,49055.3411036047
5.27,49055.317439611
5.28,49055.2937756174
5.29,49055.2701116238
5.3,49055.2464476301
5.31,49055.2227836365
5.32,49055.1991196429
5.33,49055.1754556492
5.34,49055.1517916556
5.35,49055.1281146365
5.36,49055.1043351315
5.37,49055.0805556264
5.38,49055.0567761213
5.39,49055.0329966162
5.4,49055.0092171112
5.41,49054.9854376061
5.42,49054.961658101
5.43,49054.937878596
5.44,49054.9140990909
5.45,49054.8902579414
5.46,49054.8663614572
5.47,49054.8424649729
5.48,49054.8185684886
5.49,49054.7946720043
5.5,49054.7707755201
5.51,49054.7468790358
5.52,49054.7229825515
5.53,49054.6990860673
5.54,49054.675189583
5.55,49054.6511816043
5.56,49054.627166657
5.57,49054.6031517096
5.58,49054.5791367623
5.59,49054.555121815
5.6,49054.5311068677
5.61,49054.5070919203
5.62,49054.483076973
5.63,49054.4590620257
5.64,49054.4350044458
5.65,49054.4108695352
5.66,49054.3867346246
5.67,49054.362599714
5.68,49054.3384648034
5.69,49054.3143298928
5.7,49054.2901949822
5.71,49054.2660600716
5.72,49054.241925161
5.73,49054.2177902505
5.74,49054.1935618505
5.75,49054.1693054599
5.76,49054.1450490693
5.77,49054.1207926786
5.78,49054.096536288
5.79,49054.0722798973
5.8,49054.0480235067
5.81,49054.023767116
5.82,49053.9995107254
5.83,49053.9752317259
5.84,49053.9508523216
5.85,49053.9264729172
5.86,49053.9020935129
5.87,49053.8777141086
5.88,49053.8533347042
5.89,49053.8289552999
5.9,49053.8045758956
5.91,49053.7801964912
5.92,49053.7558170869
5.93,49053.7313631934
5.94,49053.7068592246
5.95,49053.6823552558
5.96,49053.6578512871
5.97,49053.6333473183
5.98,49053.6088433495
5.99,49053.5843393808
6,49053.559835412
6.01,49053.5353314432
6.02,49053.5108259353
6.03,49053.4861958339
6.04,49053.4615657326
6.05,49053.4369356313
6.06,49053.4123055299
6.07,49053.3876754286
6.08,49053.3630453273
6.09,49053.3384152259
6.1,49053.3137851246
6.11,49053.2891550233
6.12,49053.2644704618
6.13,49053.2397126421
6.14,49053.2149548225
6.15,49053.1901970028
6.16,49053.1654391832
6.17,49053.1406813635
6.18,49053.1159235439
6.19,49053.0911657242
6.2,49053.0664079046
6.21,49053.0416500849
6.22,49053.0167835554
6.23,49052.9918964138
6.24,49052.9670092721
6.25,49052.9421221305
6.26,49052.9172349888
6.27,49052.8923478472
6.28,49052.8674607056
6.29,49052.8425735639
6.3,49052.8176864223
6.31,49052.7927659136
6.32,49052.7677478281
6.33,49052.7427297426
6.34,49052.7177116571
6.35,49052.6926935717
6.36,49052.6676754862
6.37,49052.6426574007
6.38,49052.6176393152
6.39,49052.5926212297
6.4,49052.5676031443
6.41,49052.5424963566
6.42,49052.517345687
6.43,49052.4921950173
6.44,49052.4670443477
6.45,49052.441893678
6.46,49052.4167430084
6.47,49052.3915923387
6.48,49052.3664416691
6.49,49052.3412909995
6.5,49052.3161291566
6.51,49052.2908442437
6.52,49052.2655593309
6.53,49052.240274418
6.54,49052.2149895051
6.55,49052.1897045922
6.56,49052.1644196793
6.57,49052.1391347665
6.58,49052.1138498536
6.59,49052.0885649407
6.6,49052.0632124155
6.61,49052.0377915813
6.62,49052.0123707471
6.63,49051.9869499129
6.64,49051.9615290786
6.65,49051.9361082444
6.66,49051.9106874102
6.67,49051.885266576
6.68,49051.8598457417
6.69,49051.8344249075
6.7,49051.8088786142
6.71,49051.7833201611
6.72,49051.7577617081
6.73,49051.7322032551
6.74,49051.7066448021
6.75,49051.6810863491
6.76,49051.6555278961
6.77,49051.629969443
6.78,49051.60441099
6.79,49051.5788071347
6.8,49051.5531093458
6.81,49051.5274115569
6.82,49051.5017137681
6.83,49051.4760159792
6.84,49051.4503181903
6.85,49051.4246204014
6.86,49051.3989226126
6.87,49051.3732248237
6.88,49051.3475270348
6.89,49051.3217248444
6.9,49051.2958859827
6.91,49051.270047121
6.92,49051.2442082592
6.93,49051.2183693975
6.94,49051.1925305357
6.95,49051.166691674
6.96,49051.1408528123
6.97,49051.1150139505
6.98,49051.0891530559
6.99,49051.0631713641
7,49051.0371896722
7.01,49051.0112079804
7.02,49050.9852262885
7.03,49050.9592445967
7.04,49050.9332629048
7.05,49050.907281213
7.06,49050.8812995212
7.07,49050.8553178293
7.08,49050.8292539329
7.09,49050.8031276332
7.1,49050.7770013335
7.11,49050.7508750337
7.12,49050.724748734
7.13,49050.6986224343
7.14,49050.6724961345
7.15,49050.6463698348
7.16,49050.620243535
7.17,49050.5941172353
7.18,49050.5678470662
7.19,49050.5415743599
7.2,49050.5153016536
7.21,49050.4890289473
7.22,49050.462756241
7.23,49050.4364835347
7.24,49050.4102108284
7.25,49050.3839381222
7.26,49050.3576654159
7.27,49050.3313338821
7.28,49050.3049129494
7.29,49050.2784920167
7.3,49050.252071084
7.31,49050.2256501513
7.32,49050.1992292187
7.33,49050.172808286
7.34,49050.1463873533
7.35,49050.1199664206
7.36,49050.093545488
7.37,49050.067002838
7.38,49050.0404318376
7.39,49050.0138608372
7.4,49049.9872898368
7.41,49049.9607188363
7.42,49049.9341478359
7.43,49049.9075768355
7.44,49049.8810058351
7.45,49049.8544348346
7.46,49049.8278296061
7.47,49049.8011066747
7.48,49049.7743837433
7.49,49049.747660812
7.5,49049.7209378806
7.51,49049.6942149492
7.52,49049.6674920178
7.53,49049.6407690865
7.54,49049.6140461551
7.55,49049.5873232237
7.56,49049.5605019279
7.57,49049.5336251802
7.58,49049.5067484325
7.59,49049.4798716848
7.6,49049.4529949371
7.61,49049.4261181894
7.62,49049.3992414417
7.63,49049.372364694
7.64,49049.3454879463
7.65,49049.3186028364
7.66,49049.2915703645
7.67,49049.2645378925
7.68,49049.2375054206
7.69,49049.2104729487
7.7,49049.1834404767
7.71,49049.1564080048
7.72,49049.1293755329
7.73,49049.102343061
7.74,49049.075310589
7.75,49049.0482043496
7.76,49049.0210142227
7.77,49048.9938240958
7.78,49048.9666339688
7.79,49048.9394438419
7.8,49048.912253715
7.81,49048.885063588
7.82,49048.8578734611
7.83,49048.8306833342
7.84,49048.8034932072
7.85,49048.7761622876
7.86,49048.7488125516
7.87,49048.7214628157
7.88,49048.6941130798
7.89,49048.6667633439
7.9,49048.6394136079
7.91,49048.612063872
7.92,49048.5847141361
7.93,49048.5573644001
7.94,49048.5299667835
7.95,49048.502455461
7.96,49048.4749441385
7.97,49048.447432816
7.98,49048.4199214935
7.99,49048.392410171
8,49048.3648988485
8.01,49048.337387526
8.02,49048.3098762035
8.03,49048.282364881
8.04,49048.2547373256
8.05,49048.227062415
8.06,49048.1993875044
8.07,49048.1717125938
8.08,49048.1440376832
8.09,49048.1163627726
8.1,49048.088687862
8.11,49048.0610129514
8.12,49048.0333380407
8.13,49048.0056424736
8.14,49047.977801949
8.15,49047.9499614245
8.16,49047.9221209
8.17,49047.8942803754
8.18,49047.8664398509
8.19,49047.8385993263
8.2,49047.8107588018
8.21,49047.7829182773
8.22,49047.7550777527
8.23,49047.7271468683
8.24,49047.6991386793
8.25,49047.6711304903
8.26,49047.6431223013
8.27,49047.6151141123
8.28,49047.5871059233
8.29,49047.5590977343
8.3,49047.5310895453
8.31,49047.5030813563
8.32,49047.4750731673
8.33,49047.4469031925
8.34,49047.4187252634
8.35,49047.3905473343
8.36,49047.3623694053
8.37,49047.3341914762
8.38,49047.3060135472
8.39,49047.2778356181
8.4,49047.249657689
8.41,49047.22147976
8.42,49047.1932387061
8.43,49047.1648889359
8.44,49047.1365391657
8.45,49047.1081893955
8.46,49047.0798396253
8.47,49047.0514898551
8.48,49047.023140085
8.49,49046.9947903148
8.5,49046.9664405446
8.51,49046.9380907744
8.52,49046.9096050396
8.53,49046.8810813013
8.54,49046.8525575631
8.55,49046.8240338249
8.56,49046.7955100867
8.57,49046.7669863485
8.58,49046.7384626103
8.59,49046.7099388721
8.6,49046.6814151338
8.61,49046.652856919
8.62,49046.6241570595
8.63,49046.5954572001
8.64,49046.5667573407
8.65,49046.5380574813
8.66,49046.5093576219
8.67,49046.4806577625
8.68,49046.4519579031
8.69,49046.4232580437
8.7,49046.3945581842
8.71,49046.3657495682
8.72,49046.3368714077
8.73,49046.3079932473
8.74,49046.2791150869
8.75,49046.2502369264
8.76,49046.221358766
8.77,49046.1924806055
8.78,49046.1636024451
8.79,49046.1347242847
8.8,49046.105841762
8.81,49046.0767830936
8.82,49046.0477244252
8.83,49046.0186657569
8.84,49045.9896070885
8.85,49045.9605484202
8.86,49045.9314897518
8.87,49045.9024310835
8.88,49045.8733724151
8.89,49045.8443137467
8.9,49045.8151749692
8.91,49045.7859335585
8.92,49045.7566921479
8.93,49045.7274507372
8.94,49045.6982093265
8.95,49045.6689679158
8.96,49045.6397265052
8.97,49045.6104850945
8.98,49045.5812436838
8.99,49045.5520022731
9,49045.5226031316
9.01,49045.4931767163
9.02,49045.463750301
9.03,49045.4343238857
9.04,49045.4048974704
9.05,49045.3754710551
9.06,49045.3460446398
9.07,49045.3166182244
9.08,49045.2871918091
9.09,49045.2577154265
9.1,49045.2281017159
9.11,49045.1984880053
9.12,49045.1688742947
9.13,49045.1392605841
9.14,49045.1096468735
9.15,49045.0800331629
9.16,49045.0504194523
9.17,49045.0208057417
9.18,49044.9911920311
9.19,49044.9614491948
9.2,49044.9316458695
9.21,49044.9018425441
9.22,49044.8720392187
9.23,49044.8422358934
9.24,49044.812432568
9.25,49044.7826292426
9.26,49044.7528259173
9.27,49044.7230225919
9.28,49044.6932009926
9.29,49044.6632057037
9.3,49044.6332104149
9.31,49044.6032151261
9.32,49044.5732198372
9.33,49044.5432245484
9.34,49044.5132292596
9.35,49044.4832339707
9.36,49044.4532386819
9.37,49044.423243393
9.38,49044.3931491063
9.39,49044.3629594756
9.4,49044.3327698449
9.41,49044.3025802142
9.42,49044.2723905835
9.43,49044.2422009528
9.44,49044.2120113221
9.45,49044.1818216914
9.46,49044.1516320607
9.47,49044.12144243
9.48,49044.0910710793
9.49,49044.0606846982
9.5,49044.030298317
9.51,49043.9999119359
9.52,49043.9695255547
9.53,49043.9391391736
9.54,49043.9087527924
9.55,49043.8783664113
9.56,49043.8479800301
9.57,49043.8175263604
9.58,49043.7869407896
9.59,49043.7563552188
9.6,49043.725769648
9.61,49043.6951840772
9.62,49043.6645985065
9.63,49043.6340129357
9.64,49043.6034273649
9.65,49043.5728417941
9.66,49043.5422562234
9.67,49043.5115190008
9.68,49043.48073177
9.69,49043.4499445393
9.7,49043.4191573086
9.71,49043.3883700779
9.72,49043.3575828472
9.73,49043.3267956165
9.74,49043.2960083857
9.75,49043.265221155
9.76,49043.2343999879
9.77,49043.2034085953
9.78,49043.1724172028
9.79,49043.1414258102
9.8,49043.1104344177
9.81,49043.0794430251
9.82,49043.0484516326
9.83,49043.01746024
9.84,49042.9864688475
9.85,49042.9554774549
9.86,49042.9243660901
9.87,49042.8931680018
9.88,49042.8619699134
9.89,49042.830771825
9.9,49042.7995737367
9.91,49042.7683756483
9.92,49042.7371775599
9.93,49042.7059794715
9.94,49042.6747813832
9.95,49042.6435832948
9.96,49042.6121770668
9.97,49042.580769716
9.98,49042.5493623653
9.99,49042.5179550145
10,49042.4865476637
10.01,49042.455140313
10.02,49042.4237329622
10.03,49042.3923256114
10.04,49042.3609182606
10.05,49042.3294242922
10.06,49042.2978050793
10.07,49042.2661858665
10.08,49042.2345666536
10.09,49042.2029474408
10.1,49042.1713282279
10.11,49042.1397090151
10.12,49042.1080898022
10.13,49042.0764705894
10.14,49042.0448513765
10.15,49042.0130556242
10.16,49041.9812219159
10.17,49041.9493882077
10.18,49041.9175544995
10.19,49041.8857207913
10.2,49041.8538870831
10.21,49041.8220533748
10.22,49041.7902196666
10.23,49041.7583859584
10.24,49041.726500728
10.25,49041.6944498569
10.26,49041.6623989859
10.27,49041.6303481149
10.28,49041.5982972438
10.29,49041.5662463728
10.3,49041.5341955018
10.31,49041.5021446307
10.32,49041.4700937597
10.33,49041.4380428887
10.34,49041.405848785
10.35,49041.3735780491
10.36,49041.3413073131
10.37,49041.3090365771
10.38,49041.2767658411
10.39,49041.2444951052
10.4,49041.2122243692
10.41,49041.1799536332
10.42,49041.1476828972
10.43,49041.1153975446
10.44,49041.0829042063
10.45,49041.050410868
10.46,49041.0179175298
10.47,49040.9854241915
10.48,49040.9529308532
10.49,49040.920437515
10.5,49040.8879441767
10.51,49040.8554508384
10.52,49040.8229575002
10.53,49040.7903560113
10.54,49040.7576372976
10.55,49040.7249185839
10.56,49040.6921998702
10.57,49040.6594811566
10.58,49040.6267624429
10.59,49040.5940437292
10.6,49040.5613250155
10.61,49040.5286063018
10.62,49040.4958875881
10.63,49040.4629648602
10.64,49040.4300179616
10.65,49040.397071063
10.66,49040.3641241644
10.67,49040.3311772658
10.68,49040.2982303672
10.69,49040.2652834686
10.7,49040.23233657
10.71,49040.1993896714
10.72,49040.1663715505
10.73,49040.1331936206
10.74,49040.1000156907
10.75,49040.0668377608
10.76,49040.0336598309
10.77,49040.000481901
10.78,49039.9673039711
10.79,49039.9341260412
10.8,49039.9009481113
10.81,49039.8677701814
10.82,49039.8344232512
10.83,49039.8010114061
10.84,49039.767599561
10.85,49039.7341877159
10.86,49039.7007758708
10.87,49039.6673640257
10.88,49039.6339521806
10.89,49039.6005403355
10.9,49039.5671284904
10.91,49039.5336842718
10.92,49039.5000355895
10.93,49039.4663869072
10.94,49039.4327382249
10.95,49039.3990895426
10.96,49039.3654408603
10.97,49039.3317921781
10.98,49039.2981434958
10.99,49039.2644948135
11,49039.2308461312
11.01,49039.1970653451
11.02,49039.1631768649
11.03,49039.1292883848
11.04,49039.0953999046
11.05,49039.0615114245
11.06,49039.0276229443
11.07,49038.9937344642
11.08,49038.959845984
11.09,49038.9259575039
11.1,49038.8920690237
11.11,49038.8579462188
11.12,49038.8238149408
11.13,49038.7896836628
11.14,49038.7555523848
11.15,49038.7214211068
11.16,49038.6872898288
11.17,49038.6531585508
11.18,49038.6190272728
11.19,49038.5848959948
11.2,49038.5506714686
11.21,49038.5162943528
11.22,49038.481917237
11.23,49038.4475401213
11.24,49038.4131630055
11.25,49038.3787858897
11.26,49038.344408774
11.27,49038.3100316582
11.28,49038.2756545424
11.29,49038.2412774266
11.3,49038.2067027909
11.31,49038.1720767568
11.32,49038.1374507228
11.33,49038.1028246888
11.34,49038.0681986548
11.35,49038.0335726208
11.36,49037.9989465868
11.37,49037.9643205527
11.38,49037.9296945187
11.39,49037.8950161312
11.4,49037.8601380572
11.41,49037.8252599833
11.42,49037.7903819093
11.43,49037.7555038354
11.44,49037.7206257614
11.45,49037.6857476875
11.46,49037.6508696135
11.47,49037.6159915396
11.48,49037.5811134656
11.49,49037.5460766743
11.5,49037.5109433969
11.51,49037.4758101195
11.52,49037.440676842
11.53,49037.4055435646
11.54,49037.3704102872
11.55,49037.3352770098
11.56,49037.3001437324
11.57,49037.265010455
11.58,49037.229867841
11.59,49037.1944761541
11.6,49037.1590844671
11.61,49037.1236927802
11.62,49037.0883010932
11.63,49037.0529094063
11.64,49037.0175177193
11.65,49036.9821260323
11.66,49036.9467343454
11.67,49036.9113426584
11.68,49036.875833137
11.69,49036.8401797912
11.7,49036.8045264455
11.71,49036.7688730997
11.72,49036.7332197539
11.73,49036.6975664081
11.74,49036.6619130624
11.75,49036.6262597166
11.76,49036.5906063708
11.77,49036.5549530251
11.78,49036.5190706172
11.79,49036.4831523195
11.8,49036.4472340217
11.81,49036.4113157239
11.82,49036.3753974262
11.83,49036.3394791284
11.84,49036.3035608307
11.85,49036.2676425329
11.86,49036.2317242352
11.87,49036.1957311523
11.88,49036.1595445649
11.89,49036.1233579774
11.9,49036.0871713899
11.91,49036.0509848024
11.92,49036.0147982149
11.93,49035.9786116274
11.94,49035.94242504
11.95,49035.9062384525
11.96,49035.870051865
11.97,49035.833677021
11.98,49035.7972187607
11.99,49035.7607605004
12,49035.7243022401
12.01,49035.6878439799
12.02,49035.6513857196
12.03,49035.6149274593
12.04,49035.578469199
12.05,49035.5420109387
12.06,49035.5055231989
12.07,49035.4687898367
12.08,49035.4320564746
12.09,49035.3953231124
12.1,49035.3585897502
12.11,49035.3218563881
12.12,49035.2851230259
12.13,49035.2483896637
12.14,49035.2116563016
12.15,49035.1749229394
12.16,49035.1380443367
12.17,49035.1010323968
12.18,49035.0640204569
12.19,49035.027008517
12.2,49034.9899965771
12.21,49034.9529846372
12.22,49034.9159726973
12.23,49034.8789607574
12.24,49034.8419488175
12.25,49034.8049368776
12.26,49034.7676610123
12.27,49034.7303669713
12.28,49034.6930729303
12.29,49034.6557788893
12.3,49034.6184848482
12.31,49034.5811908072
12.32,49034.5438967662
12.33,49034.5066027252
12.34,49034.4693086842
12.35,49034.4319147217
12.36,49034.394335008
12.37,49034.3567552942
12.38,49034.3191755804
12.39,49034.2815958666
12.4,49034.2440161528
12.41,49034.2064364391
12.42,49034.1688567253
12.43,49034.1312770115
12.44,49034.0936972977
12.45,49034.0558965691
12.46,49034.0180275618
12.47,49033.9801585546
12.48,49033.9422895473
12.49,49033.9044205401
12.5,49033.8665515328
12.51,49033.8286825256
12.52,49033.7908135183
12.53,49033.7529445111
12.54,49033.7150233014
12.55,49033.6768613302
12.56,49033.6386993589
12.57,49033.6005373876
12.58,49033.5623754164
12.59,49033.5242134451
12.6,49033.4860514738
12.61,49033.4478895026
12.62,49033.4097275313
12.63,49033.37156556
12.64,49033.3332278346
12.65,49033.2947691781
12.66,49033.2563105216
12.67,49033.2178518651
12.68,49033.1793932087
12.69,49033.1409345522
12.7,49033.1024758957
12.71,49033.0640172392
12.72,49033.0255585827
12.73,49032.9870979437
12.74,49032.9483388293
12.75,49032.909579715
12.76,49032.8708206006
12.77,49032.8320614863
12.78,49032.7933023719
12.79,49032.7545432576
12.8,49032.7157841432
12.81,49032.6770250289
12.82,49032.6382659145
12.83,49032.5993787567
12.84,49032.5603153595
12.85,49032.5212519623
12.86,49032.4821885652
12.87,49032.443125168
12.88,49032.4040617708
12.89,49032.3649983736
12.9,49032.3259349764
12.91,49032.2868715793
12.92,49032.2478081821
12.93,49032.2084874675
12.94,49032.1691159094
12.95,49032.1297443514
12.96,49032.0903727933
12.97,49032.0510012352
12.98,49032.0116296771
12.99,49031.972258119
13,49031.9328865609
13.01,49031.8935150028
13.02,49031.8540656663
13.03,49031.8143820152
13.04,49031.7746983641
13.05,49031.735014713
13.06,49031.6953310619
13.07,49031.6556474108
13.08,49031.6159637597
13.09,49031.5762801086
13.1,49031.5365964575
13.11,49031.4969128063
13.12,49031.4570194611
13.13,49031.4170197301
13.14,49031.377019999
13.15,49031.3370202679
13.16,49031.2970205368
13.17,49031.2570208057
13.18,49031.2170210747
13.19,49031.1770213436
13.2,49031.1370216125
13.21,49031.0969970314
13.22,49031.0566771776
13.23,49031.0163573238
13.24,49030.97603747
13.25,49030.9357176162
13.26,49030.8953977624
13.27,49030.8550779087
13.28,49030.8147580549
13.29,49030.7744382011
13.3,49030.7341183473
13.31,49030.6936390306
13.32,49030.6529949547
13.33,49030.6123508788
13.34,49030.5717068029
13.35,49030.5310627271
13.36,49030.4904186512
13.37,49030.4497745753
13.38,49030.4091304994
13.39,49030.3684864235
13.4,49030.3278423476
13.41,49030.2869007478
13.42,49030.2459282928
13.43,49030.2049558378
13.44,49030.1639833828
13.45,49030.1230109278
13.46,49030.0820384728
13.47,49030.0410660179
13.48,49030.0000935629
13.49,49029.9591211079
13.5,49029.9180421416
13.51,49029.876737092
13.52,49029.8354320424
13.53,49029.7941269928
13.54,49029.7528219431
