"Time","Right.Lateral.Ventricle"
-19.02,23650.5648403877
-19.01,23651.5634489331
-19,23652.5620574785
-18.99,23653.5613028677
-18.98,23654.5606154754
-18.97,23655.559928083
-18.96,23656.5592406906
-18.95,23657.5585532983
-18.94,23658.5578659059
-18.93,23659.5571785135
-18.92,23660.5564911212
-18.91,23661.5558037288
-18.9,23662.555341251
-18.89,23663.5553595097
-18.88,23664.5553777685
-18.87,23665.5553960272
-18.86,23666.555414286
-18.85,23667.5554325447
-18.84,23668.5554508035
-18.83,23669.5554690622
-18.82,23670.555487321
-18.81,23671.5555055797
-18.8,23672.5560422042
-18.79,23673.5567677057
-18.78,23674.5574932071
-18.77,23675.5582187086
-18.76,23676.5589442101
-18.75,23677.5596697115
-18.74,23678.560395213
-18.73,23679.5611207144
-18.72,23680.5618462159
-18.71,23681.5626760189
-18.7,23682.5641103574
-18.69,23683.5655446958
-18.68,23684.5669790342
-18.67,23685.5684133726
-18.66,23686.5698477111
-18.65,23687.5712820495
-18.64,23688.5727163879
-18.63,23689.5741507264
-18.62,23690.5755850648
-18.61,23691.5774182055
-18.6,23692.5795629779
-18.59,23693.5817077502
-18.58,23694.5838525226
-18.57,23695.5859972949
-18.56,23696.5881420673
-18.55,23697.5902868396
-18.54,23698.5924316119
-18.53,23699.5945763843
-18.52,23700.5967211566
-18.51,23701.5995605576
-18.5,23702.6024173634
-18.49,23703.6052741693
-18.48,23704.6081309752
-18.47,23705.6109877811
-18.46,23706.613844587
-18.45,23707.6167013929
-18.44,23708.6195581988
-18.43,23709.6224150047
-18.42,23710.6255499584
-18.41,23711.6291204002
-18.4,23712.6326908419
-18.39,23713.6362612837
-18.38,23714.6398317254
-18.37,23715.6434021672
-18.36,23716.6469726089
-18.35,23717.6505430507
-18.34,23718.6541134924
-18.33,23719.6576839342
-18.32,23720.6618294062
-18.31,23721.6661150888
-18.3,23722.6704007715
-18.29,23723.6746864541
-18.28,23724.6789721367
-18.27,23725.6832578194
-18.26,23726.687543502
-18.25,23727.6918291847
-18.24,23728.6961148673
-18.23,23729.7005569469
-18.22,23730.7055594781
-18.21,23731.7105620094
-18.2,23732.7155645406
-18.19,23733.7205670719
-18.18,23734.7255696031
-18.17,23735.7305721344
-18.16,23736.7355746656
-18.15,23737.7405771969
-18.14,23738.7455797281
-18.13,23739.7510365975
-18.12,23740.7567575878
-18.11,23741.7624785781
-18.1,23742.7681995684
-18.09,23743.7739205587
-18.08,23744.779641549
-18.07,23745.7853625393
-18.06,23746.7910835296
-18.05,23747.79680452
-18.04,23748.8025590543
-18.03,23749.8090001168
-18.02,23750.8154411793
-18.01,23751.8218822418
-18,23752.8283233044
-17.99,23753.8347643669
-17.98,23754.8412054294
-17.97,23755.847646492
-17.96,23756.8540875545
-17.95,23757.860528617
-17.94,23758.8673022261
-17.93,23759.8744649768
-17.92,23760.8816277274
-17.91,23761.888790478
-17.9,23762.8959532287
-17.89,23763.9031159793
-17.88,23764.91027873
-17.87,23765.9174414806
-17.86,23766.9246042312
-17.85,23767.9317669819
-17.84,23768.9395626227
-17.83,23769.9474486801
-17.82,23770.9553347374
-17.81,23771.9632207948
-17.8,23772.9711068522
-17.79,23773.9789929096
-17.78,23774.986878967
-17.77,23775.9947650244
-17.76,23777.0026510817
-17.75,23778.0107467892
-17.74,23779.0193577747
-17.73,23780.0279687602
-17.72,23781.0365797457
-17.71,23782.0451907312
-17.7,23783.0538017167
-17.69,23784.0624127022
-17.68,23785.0710236877
-17.67,23786.0796346732
-17.66,23787.0882456587
-17.65,23788.097367706
-17.64,23789.1067052438
-17.63,23790.1160427815
-17.62,23791.1253803192
-17.61,23792.134717857
-17.6,23793.1440553947
-17.59,23794.1533929325
-17.58,23795.1627304702
-17.57,23796.1720680079
-17.56,23797.1814911886
-17.55,23798.1915569055
-17.54,23799.2016226224
-17.53,23800.2116883392
-17.52,23801.2217540561
-17.51,23802.2318197729
-17.5,23803.2418854898
-17.49,23804.2519512067
-17.48,23805.2620169235
-17.47,23806.2720826404
-17.46,23807.2825364828
-17.45,23808.2933320084
-17.44,23809.3041275341
-17.43,23810.3149230597
-17.42,23811.3257185853
-17.41,23812.336514111
-17.4,23813.3473096366
-17.39,23814.3581051622
-17.38,23815.3689006878
-17.37,23816.3796962135
-17.36,23817.3911836999
-17.35,23818.4027106667
-17.34,23819.4142376335
-17.33,23820.4257646003
-17.32,23821.4372915672
-17.31,23822.448818534
-17.3,23823.4603455008
-17.29,23824.4718724676
-17.28,23825.4833994344
-17.27,23826.495190477
-17.26,23827.5074505202
-17.25,23828.5197105634
-17.24,23829.5319706066
-17.23,23830.5442306498
-17.22,23831.556490693
-17.21,23832.5687507362
-17.2,23833.5810107794
-17.19,23834.5932708226
-17.18,23835.6055308658
-17.17,23836.6183598977
-17.16,23837.6313546552
-17.15,23838.6443494128
-17.14,23839.6573441704
-17.13,23840.670338928
-17.12,23841.6833336856
-17.11,23842.6963284432
-17.1,23843.7093232008
-17.09,23844.7223179583
-17.08,23845.7354516225
-17.07,23846.7491827353
-17.06,23847.762913848
-17.05,23848.7766449607
-17.04,23849.7903760735
-17.03,23850.8041071862
-17.02,23851.817838299
-17.01,23852.8315694117
-17,23853.8453005245
-16.99,23854.8590316372
-16.98,23855.8732076498
-16.97,23856.8876767613
-16.96,23857.9021458728
-16.95,23858.9166149843
-16.94,23859.9310840958
-16.93,23860.9455532073
-16.92,23861.9600223188
-16.91,23862.9744914302
-16.9,23863.9889605417
-16.89,23865.0034422657
-16.88,23866.0186510223
-16.87,23867.0338597789
-16.86,23868.0490685356
-16.85,23869.0642772922
-16.84,23870.0794860488
-16.83,23871.0946948054
-16.82,23872.1099035621
-16.81,23873.1251123187
-16.8,23874.1403210753
-16.79,23875.1558495208
-16.78,23876.1717995718
-16.77,23877.1877496228
-16.76,23878.2036996737
-16.75,23879.2196497247
-16.74,23880.2355997757
-16.73,23881.2515498267
-16.72,23882.2674998776
-16.71,23883.2834499286
-16.7,23884.2993999796
-16.69,23885.3159781645
-16.68,23886.3326711619
-16.67,23887.3493641592
-16.66,23888.3660571566
-16.65,23889.3827501539
-16.64,23890.3994431513
-16.63,23891.4161361486
-16.62,23892.432829146
-16.61,23893.4495221434
-16.6,23894.4664084906
-16.59,23895.4838460892
-16.58,23896.5012836878
-16.57,23897.5187212864
-16.56,23898.536158885
-16.55,23899.5535964836
-16.54,23900.5710340822
-16.53,23901.5884716808
-16.52,23902.6059092795
-16.51,23903.6233468781
-16.5,23904.6412873617
-16.49,23905.6594712192
-16.48,23906.6776550768
-16.47,23907.6958389344
-16.46,23908.7140227919
-16.45,23909.7322066495
-16.44,23910.7503905071
-16.43,23911.7685743647
-16.42,23912.7867582222
-16.41,23913.8050079568
-16.4,23914.8239397339
-16.39,23915.8428715109
-16.38,23916.861803288
-16.37,23917.8807350651
-16.36,23918.8996668422
-16.35,23919.9185986193
-16.34,23920.9375303964
-16.33,23921.9564621734
-16.32,23922.9753939505
-16.31,23923.9947022326
-16.3,23925.0143835926
-16.29,23926.0340649526
-16.28,23927.0537463126
-16.27,23928.0734276726
-16.26,23929.0931090326
-16.25,23930.1127903926
-16.24,23931.1324717526
-16.23,23932.1521531126
-16.22,23933.1718344726
-16.21,23934.1922043462
-16.2,23935.2126369554
-16.19,23936.2330695646
-16.18,23937.2535021738
-16.17,23938.273934783
-16.16,23939.2943673922
-16.15,23940.3148000014
-16.14,23941.3352326106
-16.13,23942.3556652198
-16.12,23943.3763468171
-16.11,23944.3975323446
-16.1,23945.4187178721
-16.09,23946.4399033997
-16.08,23947.4610889272
-16.07,23948.4822744547
-16.06,23949.5034599823
-16.05,23950.5246455098
-16.04,23951.5458310374
-16.03,23952.5670165649
-16.02,23953.588764189
-16.01,23954.6107043069
-16,23955.6326444248
-15.99,23956.6545845426
-15.98,23957.6765246605
-15.97,23958.6984647784
-15.96,23959.7204048963
-15.95,23960.7423450142
-15.94,23961.7642851321
-15.93,23962.7863455783
-15.92,23963.8090419614
-15.91,23964.8317383446
-15.9,23965.8544347277
-15.89,23966.8771311109
-15.88,23967.899827494
-15.87,23968.9225238772
-15.86,23969.9452202603
-15.85,23970.9679166434
-15.84,23971.9906130266
-15.83,23973.0137439493
-15.82,23974.0371982755
-15.81,23975.0606526017
-15.8,23976.0841069279
-15.79,23977.1075612541
-15.78,23978.1310155803
-15.77,23979.1544699065
-15.76,23980.1779242327
-15.75,23981.2013785589
-15.74,23982.2248328851
-15.73,23983.2490373548
-15.72,23984.2732513048
-15.71,23985.2974652547
-15.7,23986.3216792047
-15.69,23987.3458931546
-15.68,23988.3701071046
-15.67,23989.3943210545
-15.66,23990.4185350044
-15.65,23991.4427489544
-15.64,23992.4672687409
-15.63,23993.4922439982
-15.62,23994.5172192555
-15.61,23995.5421945128
-15.6,23996.5671697701
-15.59,23997.5921450275
-15.58,23998.6171202848
-15.57,23999.6420955421
-15.56,24000.6670707994
-15.55,24001.6920460567
-15.54,24002.7176438644
-15.53,24003.7433821156
-15.52,24004.7691203668
-15.51,24005.794858618
-15.5,24006.8205968691
-15.49,24007.8463351203
-15.48,24008.8720733715
-15.47,24009.8978116227
-15.46,24010.9235498738
-15.45,24011.9494641068
-15.44,24012.9759670413
-15.43,24014.0024699758
-15.42,24015.0289729103
-15.41,24016.0554758447
-15.4,24017.0819787792
-15.39,24018.1084817137
-15.38,24019.1349846482
-15.37,24020.1614875827
-15.36,24021.1879905172
-15.35,24022.2149872601
-15.34,24023.2422565703
-15.33,24024.2695258804
-15.32,24025.2967951906
-15.31,24026.3240645008
-15.3,24027.351333811
-15.29,24028.3786031211
-15.28,24029.4058724313
-15.27,24030.4331417415
-15.26,24031.4604560208
-15.25,24032.488493402
-15.24,24033.5165307831
-15.23,24034.5445681643
-15.22,24035.5726055455
-15.21,24036.6006429267
-15.2,24037.6286803079
-15.19,24038.656717689
-15.18,24039.6847550702
-15.17,24040.7127924514
-15.16,24041.7411937439
-15.15,24042.7700008943
-15.14,24043.7988080448
-15.13,24044.8276151952
-15.12,24045.8564223456
-15.11,24046.8852294961
-15.1,24047.9140366465
-15.09,24048.9428437969
-15.08,24049.9716509474
-15.07,24051.0004580978
-15.06,24052.0299495113
-15.05,24053.0595281322
-15.04,24054.0891067531
-15.03,24055.118685374
-15.02,24056.1482639949
-15.01,24057.1778426158
-15,24058.2074212367
-14.99,24059.2369998576
-14.98,24060.2665784785
-14.97,24061.2963899526
-14.96,24062.3267417482
-14.95,24063.3570935438
-14.94,24064.3874453393
-14.93,24065.4177971349
-14.92,24066.4481489304
-14.91,24067.478500726
-14.9,24068.5088525215
-14.89,24069.5392043171
-14.88,24070.5695561126
-14.87,24071.600462236
-14.86,24072.6315889133
-14.85,24073.6627155906
-14.84,24074.693842268
-14.83,24075.7249689453
-14.82,24076.7560956227
-14.81,24077.7872223
-14.8,24078.8183489774
-14.79,24079.8494756547
-14.78,24080.8807029601
-14.77,24081.9126062293
-14.76,24082.9445094986
-14.75,24083.9764127678
-14.74,24085.0083160371
-14.73,24086.0402193064
-14.72,24087.0721225756
-14.71,24088.1040258449
-14.7,24089.1359291141
-14.69,24090.1678323834
-14.68,24091.200158881
-14.67,24092.2328404552
-14.66,24093.2655220295
-14.65,24094.2982036038
-14.64,24095.3308851781
-14.63,24096.3635667524
-14.62,24097.3962483267
-14.61,24098.4289299009
-14.6,24099.4616114752
-14.59,24100.4942930495
-14.58,24101.5277218744
-14.57,24102.5611834698
-14.56,24103.5946450652
-14.55,24104.6281066606
-14.54,24105.661568256
-14.53,24106.6950298514
-14.52,24107.7284914469
-14.51,24108.7619530423
-14.5,24109.7954146377
-14.49,24110.8291671916
-14.48,24111.8634105272
-14.47,24112.8976538628
-14.46,24113.9318971985
-14.45,24114.9661405341
-14.44,24116.0003838697
-14.43,24117.0346272054
-14.42,24118.068870541
-14.41,24119.1031138766
-14.4,24120.1373572123
-14.39,24121.1722166619
-14.38,24122.2072434599
-14.37,24123.2422702578
-14.36,24124.2772970558
-14.35,24125.3123238538
-14.34,24126.3473506517
-14.33,24127.3823774497
-14.32,24128.4174042477
-14.31,24129.4524310457
-14.3,24130.4876153559
-14.29,24131.5234273413
-14.28,24132.5592393267
-14.27,24133.5950513122
-14.26,24134.6308632976
-14.25,24135.666675283
-14.24,24136.7024872685
-14.23,24137.7382992539
-14.22,24138.7741112394
-14.21,24139.8099232248
-14.2,24140.8462190141
-14.19,24141.8828179151
-14.18,24142.9194168162
-14.17,24143.9560157172
-14.16,24144.9926146183
-14.15,24146.0292135193
-14.14,24147.0658124204
-14.13,24148.1024113214
-14.12,24149.1390102225
-14.11,24150.1756320069
-14.1,24151.2130195547
-14.09,24152.2504071026
-14.08,24153.2877946505
-14.07,24154.3251821983
-14.06,24155.3625697462
-14.05,24156.3999572941
-14.04,24157.4373448419
-14.03,24158.4747323898
-14.02,24159.5121199376
-14.01,24160.5498577994
-14,24161.5880357283
-13.99,24162.6262136572
-13.98,24163.6643915861
-13.97,24164.702569515
-13.96,24165.7407474439
-13.95,24166.7789253728
-13.94,24167.8171033017
-13.93,24168.8552812306
-13.92,24169.8934591595
-13.91,24170.9323162722
-13.9,24171.9712863194
-13.89,24173.0102563666
-13.88,24174.0492264138
-13.87,24175.088196461
-13.86,24176.1271665082
-13.85,24177.1661365555
-13.84,24178.2051066027
-13.83,24179.2440766499
-13.82,24180.2832623352
-13.81,24181.3230262411
-13.8,24182.3627901469
-13.79,24183.4025540528
-13.78,24184.4423179586
-13.77,24185.4820818645
-13.76,24186.5218457703
-13.75,24187.5616096762
-13.74,24188.601373582
-13.73,24189.6411374879
-13.72,24190.6814470483
-13.71,24191.7220065562
-13.7,24192.762566064
-13.69,24193.8031255719
-13.68,24194.8436850798
-13.67,24195.8842445877
-13.66,24196.9248040956
-13.65,24197.9653636035
-13.64,24199.0059231114
-13.63,24200.0465623894
-13.62,24201.0879192458
-13.61,24202.1292761022
-13.6,24203.1706329586
-13.59,24204.211989815
-13.58,24205.2533466714
-13.57,24206.2947035278
-13.56,24207.3360603843
-13.55,24208.3774172407
-13.54,24209.4187740971
-13.53,24210.4605418895
-13.52,24211.502697844
-13.51,24212.5448537985
-13.5,24213.587009753
-13.49,24214.6291657074
-13.48,24215.6713216619
-13.47,24216.7134776164
-13.46,24217.7556335709
-13.45,24218.7977895253
-13.44,24219.8399454798
-13.43,24220.8828449885
-13.42,24221.9258017937
-13.41,24222.9687585989
-13.4,24224.0117154041
-13.39,24225.0546722093
-13.38,24226.0976290145
-13.37,24227.1405858197
-13.36,24228.1835426248
-13.35,24229.22649943
-13.34,24230.2697312573
-13.33,24231.3134906689
-13.32,24232.3572500805
-13.31,24233.4010094922
-13.3,24234.4447689038
-13.29,24235.4885283154
-13.28,24236.5322877271
-13.27,24237.5760471387
-13.26,24238.6198065503
-13.25,24239.663565962
-13.24,24240.707934171
-13.23,24241.7524979479
-13.22,24242.7970617249
-13.21,24243.8416255018
-13.2,24244.8861892787
-13.19,24245.9307530556
-13.18,24246.9753168326
-13.17,24248.0198806095
-13.16,24249.0644443864
-13.15,24250.1091460695
-13.14,24251.1545159737
-13.13,24252.1998858779
-13.12,24253.2452557821
-13.11,24254.2906256862
-13.1,24255.3359955904
-13.09,24256.3813654946
-13.08,24257.4267353988
-13.07,24258.472105303
-13.06,24259.5174752072
-13.05,24260.563317953
-13.04,24261.6094957496
-13.03,24262.6556735461
-13.02,24263.7018513426
-13.01,24264.7480291391
-13,24265.7942069356
-12.99,24266.8403847321
-12.98,24267.8865625286
-12.97,24268.9327403251
-12.96,24269.9789181217
-12.95,24271.0259051607
-12.94,24272.0728926178
-12.93,24273.1198800749
-12.92,24274.1668675319
-12.91,24275.213854989
-12.9,24276.260842446
-12.89,24277.3078299031
-12.88,24278.3548173602
-12.87,24279.4018048172
-12.86,24280.4491279551
-12.85,24281.496926844
-12.84,24282.544725733
-12.83,24283.5925246219
-12.82,24284.6403235109
-12.81,24285.6881223998
-12.8,24286.7359212888
-12.79,24287.7837201777
-12.78,24288.8315190667
-12.77,24289.8793179556
-12.76,24290.9277900941
-12.75,24291.9764021895
-12.74,24293.0250142848
-12.73,24294.0736263802
-12.72,24295.1222384755
-12.71,24296.1708505708
-12.7,24297.2194626662
-12.69,24298.2680747615
-12.68,24299.3166868568
-12.67,24300.3654962604
-12.66,24301.4149233398
-12.65,24302.4643504192
-12.64,24303.5137774985
-12.63,24304.5632045779
-12.62,24305.6126316573
-12.61,24306.6620587367
-12.6,24307.7114858161
-12.59,24308.7609128954
-12.58,24309.8103399748
-12.57,24310.8603031022
-12.56,24311.9105469464
-12.55,24312.9607907906
-12.54,24314.0110346349
-12.53,24315.0612784791
-12.52,24316.1115223233
-12.51,24317.1617661676
-12.5,24318.2120100118
-12.49,24319.262253856
-12.48,24320.3125554178
-12.47,24321.3636178108
-12.46,24322.4146802039
-12.45,24323.465742597
-12.44,24324.51680499
-12.43,24325.5678673831
-12.42,24326.6189297762
-12.41,24327.6699921692
-12.4,24328.7210545623
-12.39,24329.7721169554
-12.38,24330.8235769798
-12.37,24331.8754597089
-12.36,24332.9273424379
-12.35,24333.979225167
-12.34,24335.0311078961
-12.33,24336.0829906251
-12.32,24337.1348733542
-12.31,24338.1867560833
-12.3,24339.2386388123
-12.29,24340.2905215414
-12.28,24341.343143299
-12.27,24342.3958481545
-12.26,24343.4485530099
-12.25,24344.5012578653
-12.24,24345.5539627207
-12.23,24346.6066675761
-12.22,24347.6593724316
-12.21,24348.712077287
-12.2,24349.7647821424
-12.19,24350.817744991
-12.18,24351.8712737663
-12.17,24352.9248025417
-12.16,24353.978331317
-12.15,24355.0318600923
-12.14,24356.0853888676
-12.13,24357.1389176429
-12.12,24358.1924464183
-12.11,24359.2459751936
-12.1,24360.2995039689
-12.09,24361.3536333166
-12.08,24362.4079878085
-12.07,24363.4623423005
-12.06,24364.5166967925
-12.05,24365.5710512845
-12.04,24366.6254057764
-12.03,24367.6797602684
-12.02,24368.7341147604
-12.01,24369.7884692524
-12,24370.8429408713
-11.99,24371.8981228799
-11.98,24372.9533048885
-11.97,24374.0084868971
-11.96,24375.0636689057
-11.95,24376.1188509143
-11.94,24377.1740329229
-11.93,24378.2292149315
-11.92,24379.2843969401
-11.91,24380.3395789487
-11.9,24381.3952218484
-11.89,24382.4512331768
-11.88,24383.5072445052
-11.87,24384.5632558336
-11.86,24385.619267162
-11.85,24386.6752784904
-11.84,24387.7312898188
-11.83,24388.7873011472
-11.82,24389.8433124756
-11.81,24390.899323804
-11.8,24391.9561412847
-11.79,24393.0129837393
-11.78,24394.0698261939
-11.77,24395.1266686486
-11.76,24396.1835111032
-11.75,24397.2403535578
-11.74,24398.2971960125
-11.73,24399.3540384671
-11.72,24400.4108809217
-11.71,24401.4680433547
-11.7,24402.5257187452
-11.69,24403.5833941358
-11.68,24404.6410695263
-11.67,24405.6987449168
-11.66,24406.7564203073
-11.65,24407.8140956978
-11.64,24408.8717710884
-11.63,24409.9294464789
-11.62,24410.9871218694
-11.61,24412.0454636924
-11.6,24413.1039738317
-11.59,24414.162483971
-11.58,24415.2209941103
-11.57,24416.2795042496
-11.56,24417.3380143889
-11.55,24418.3965245282
-11.54,24419.4550346675
-11.53,24420.5135448068
-11.52,24421.5722327735
-11.51,24422.6315794778
-11.5,24423.6909261821
-11.49,24424.7502728863
-11.48,24425.8096195906
-11.47,24426.8689662948
-11.46,24427.9283129991
-11.45,24428.9876597033
-11.44,24430.0470064076
-11.43,24431.1063531118
-11.42,24432.1662252938
-11.41,24433.2264103824
-11.4,24434.286595471
-11.39,24435.3467805597
-11.38,24436.4069656483
-11.37,24437.4671507369
-11.36,24438.5273358255
-11.35,24439.5875209141
-11.34,24440.6477060028
-11.33,24441.707925523
-11.32,24442.7689508186
-11.31,24443.8299761143
-11.3,24444.89100141
-11.29,24445.9520267057
-11.28,24447.0130520014
-11.27,24448.0740772971
-11.26,24449.1351025928
-11.25,24450.1961278885
-11.24,24451.2571531842
-11.23,24452.3185617611
-11.22,24453.3804290898
-11.21,24454.4422964186
-11.2,24455.5041637473
-11.19,24456.566031076
-11.18,24457.6278984047
-11.17,24458.6897657335
-11.16,24459.7516330622
-11.15,24460.8135003909
-11.14,24461.8753677197
-11.13,24462.9379686948
-11.12,24464.0006798859
-11.11,24465.0633910769
-11.1,24466.126102268
-11.09,24467.188813459
-11.08,24468.25152465
-11.07,24469.3142358411
-11.06,24470.3769470321
-11.05,24471.4396582232
-11.04,24472.5026092506
-11.03,24473.5661661365
-11.02,24474.6297230224
-11.01,24475.6932799083
-11,24476.7568367942
-10.99,24477.8203936801
-10.98,24478.8839505661
-10.97,24479.947507452
-10.96,24481.0110643379
-10.95,24482.0746212238
