"Time","Right.Cerebellum.White.Matter"
-17.16,16331.2828716729
-17.15,16331.4821699613
-17.14,16331.6814682497
-17.13,16331.8807665381
-17.12,16332.0800648266
-17.11,16332.279363115
-17.1,16332.4786614034
-17.09,16332.6779596918
-17.08,16332.8773188273
-17.07,16333.0769396709
-17.06,16333.2765605146
-17.05,16333.4761813583
-17.04,16333.6758022019
-17.03,16333.8754230456
-17.02,16334.0750438893
-17.01,16334.274664733
-17,16334.4742855766
-16.99,16334.6739064203
-16.98,16334.8737226623
-16.97,16335.0736676321
-16.96,16335.2736126019
-16.95,16335.4735575717
-16.94,16335.6735025415
-16.93,16335.8734475114
-16.92,16336.0733924812
-16.91,16336.273337451
-16.9,16336.4732824208
-16.89,16336.6732329446
-16.88,16336.8735036174
-16.87,16337.0737742902
-16.86,16337.274044963
-16.85,16337.4743156359
-16.84,16337.6745863087
-16.83,16337.8748569815
-16.82,16338.0751276543
-16.81,16338.2753983272
-16.8,16338.475669
-16.79,16338.6760808173
-16.78,16338.876678776
-16.77,16339.0772767346
-16.76,16339.2778746933
-16.75,16339.478472652
-16.74,16339.6790706106
-16.73,16339.8796685693
-16.72,16340.0802665279
-16.71,16340.2808644866
-16.7,16340.4814624452
-16.69,16340.6823384554
-16.68,16340.8832652887
-16.67,16341.0841921221
-16.66,16341.2851189554
-16.65,16341.4860457888
-16.64,16341.6869726221
-16.63,16341.8878994555
-16.62,16342.0888262888
-16.61,16342.2897531222
-16.6,16342.4907657682
-16.59,16342.6920230712
-16.58,16342.8932803741
-16.57,16343.0945376771
-16.56,16343.29579498
-16.55,16343.497052283
-16.54,16343.698309586
-16.53,16343.8995668889
-16.52,16344.1008241919
-16.51,16344.3020814948
-16.5,16344.5035625717
-16.49,16344.7051519453
-16.48,16344.9067413189
-16.47,16345.1083306924
-16.46,16345.309920066
-16.45,16345.5115094396
-16.44,16345.7130988132
-16.43,16345.9146881867
-16.42,16346.1162775603
-16.41,16346.3178963243
-16.4,16346.5198193756
-16.39,16346.7217424269
-16.38,16346.9236654783
-16.37,16347.1255885296
-16.36,16347.3275115809
-16.35,16347.5294346322
-16.34,16347.7313576835
-16.33,16347.9332807349
-16.32,16348.1352037862
-16.31,16348.3372952495
-16.3,16348.5395535919
-16.29,16348.7418119342
-16.28,16348.9440702766
-16.27,16349.146328619
-16.26,16349.3485869614
-16.25,16349.5508453037
-16.24,16349.7531036461
-16.23,16349.9553619885
-16.22,16350.1576203309
-16.21,16350.3601874489
-16.2,16350.5627827019
-16.19,16350.7653779548
-16.18,16350.9679732077
-16.17,16351.1705684606
-16.16,16351.3731637136
-16.15,16351.5757589665
-16.14,16351.7783542194
-16.13,16351.9809494724
-16.12,16352.1836566783
-16.11,16352.3865904675
-16.1,16352.5895242567
-16.09,16352.792458046
-16.08,16352.9953918352
-16.07,16353.1983256244
-16.06,16353.4012594136
-16.05,16353.6041932028
-16.04,16353.807126992
-16.03,16354.0100607813
-16.02,16354.2132479628
-16.01,16354.4165219203
-16,16354.6197958779
-15.99,16354.8230698354
-15.98,16355.0263437929
-15.97,16355.2296177504
-15.96,16355.4328917079
-15.95,16355.6361656654
-15.94,16355.8394396229
-15.93,16356.0427679648
-15.92,16356.2463837289
-15.91,16356.4499994931
-15.9,16356.6536152572
-15.89,16356.8572310213
-15.88,16357.0608467854
-15.87,16357.2644625496
-15.86,16357.4680783137
-15.85,16357.6716940778
-15.84,16357.8753098419
-15.83,16358.0791225116
-15.82,16358.283081727
-15.81,16358.4870409424
-15.8,16358.6910001578
-15.79,16358.8949593731
-15.78,16359.0989185885
-15.77,16359.3028778039
-15.76,16359.5068370193
-15.75,16359.7107962347
-15.74,16359.9147554501
-15.73,16360.1190554609
-15.72,16360.3233597786
-15.71,16360.5276640963
-15.7,16360.731968414
-15.69,16360.9362727317
-15.68,16361.1405770494
-15.67,16361.3448813671
-15.66,16361.5491856848
-15.65,16361.7534900025
-15.64,16361.9579336225
-15.63,16362.1625847
-15.62,16362.3672357774
-15.61,16362.5718868549
-15.6,16362.7765379324
-15.59,16362.9811890098
-15.58,16363.1858400873
-15.57,16363.3904911648
-15.56,16363.5951422422
-15.55,16363.7997933197
-15.54,16364.0047286869
-15.53,16364.2097281881
-15.52,16364.4147276892
-15.51,16364.6197271903
-15.5,16364.8247266915
-15.49,16365.0297261926
-15.48,16365.2347256938
-15.47,16365.4397251949
-15.46,16365.6447246961
-15.45,16365.8498047667
-15.44,16366.055154362
-15.43,16366.2605039572
-15.42,16366.4658535524
-15.41,16366.6712031476
-15.4,16366.8765527428
-15.39,16367.0819023381
-15.38,16367.2872519333
-15.37,16367.4926015285
-15.36,16367.6979511237
-15.35,16367.90352738
-15.34,16368.1092287462
-15.33,16368.3149301124
-15.32,16368.5206314786
-15.31,16368.7263328449
-15.3,16368.9320342111
-15.29,16369.1377355773
-15.28,16369.3434369436
-15.27,16369.5491383098
-15.26,16369.7548603701
-15.25,16369.9609151909
-15.24,16370.1669700116
-15.23,16370.3730248323
-15.22,16370.5790796531
-15.21,16370.7851344738
-15.2,16370.9911892945
-15.19,16371.1972441153
-15.18,16371.403298936
-15.17,16371.6093537567
-15.16,16371.8155764734
-15.15,16372.0219864388
-15.14,16372.2283964041
-15.13,16372.4348063695
-15.12,16372.6412163348
-15.11,16372.8476263001
-15.1,16373.0540362655
-15.09,16373.2604462308
-15.08,16373.4668561962
-15.07,16373.6732661615
-15.06,16373.8799926306
-15.05,16374.0867594373
-15.04,16374.293526244
-15.03,16374.5002930507
-15.02,16374.7070598574
-15.01,16374.9138266641
-15,16375.1205934708
-14.99,16375.3273602775
-14.98,16375.5341270842
-14.97,16375.741001872
-14.96,16375.9481272235
-14.95,16376.155252575
-14.94,16376.3623779264
-14.93,16376.5695032779
-14.92,16376.7766286294
-14.91,16376.9837539808
-14.9,16377.1908793323
-14.89,16377.3980046838
-14.88,16377.6051300352
-14.87,16377.8125131025
-14.86,16378.0199987089
-14.85,16378.2274843153
-14.84,16378.4349699217
-14.83,16378.642455528
-14.82,16378.8499411344
-14.81,16379.0574267408
-14.8,16379.2649123472
-14.79,16379.4723979536
-14.78,16379.6799304629
-14.77,16379.8877780411
-14.76,16380.0956256193
-14.75,16380.3034731975
-14.74,16380.5113207757
-14.73,16380.7191683539
-14.72,16380.9270159321
-14.71,16381.1348635103
-14.7,16381.3427110885
-14.69,16381.5505586667
-14.68,16381.758604016
-14.67,16381.9668152897
-14.66,16382.1750265634
-14.65,16382.3832378371
-14.64,16382.5914491109
-14.63,16382.7996603846
-14.62,16383.0078716583
-14.61,16383.216082932
-14.6,16383.4242942057
-14.59,16383.6325054794
-14.58,16383.8410668268
-14.57,16384.0496435265
-14.56,16384.2582202263
-14.55,16384.466796926
-14.54,16384.6753736258
-14.53,16384.8839503255
-14.52,16385.0925270253
-14.51,16385.301103725
-14.5,16385.5096804248
-14.49,16385.7183937803
-14.48,16385.9273376436
-14.47,16386.1362815068
-14.46,16386.34522537
-14.45,16386.5541692332
-14.44,16386.7631130964
-14.43,16386.9720569596
-14.42,16387.1810008228
-14.41,16387.389944686
-14.4,16387.5988885492
-14.39,16387.8081225211
-14.38,16388.0174352921
-14.37,16388.226748063
-14.36,16388.436060834
-14.35,16388.645373605
-14.34,16388.8546863759
-14.33,16389.0639991469
-14.32,16389.2733119179
-14.31,16389.4826246889
-14.3,16389.6920118158
-14.29,16389.9016952458
-14.28,16390.1113786758
-14.27,16390.3210621058
-14.26,16390.5307455358
-14.25,16390.7404289658
-14.24,16390.9501123958
-14.23,16391.1597958259
-14.22,16391.3694792559
-14.21,16391.5791626859
-14.2,16391.7890750819
-14.19,16391.9991309292
-14.18,16392.2091867765
-14.17,16392.4192426239
-14.16,16392.6292984712
-14.15,16392.8393543185
-14.14,16393.0494101658
-14.13,16393.2594660132
-14.12,16393.4695218605
-14.11,16393.6795885651
-14.1,16393.890018595
-14.09,16394.1004486249
-14.08,16394.3108786549
-14.07,16394.5213086848
-14.06,16394.7317387147
-14.05,16394.9421687446
-14.04,16395.1525987746
-14.03,16395.3630288045
-14.02,16395.5734588344
-14.01,16395.7840554957
-14,16395.9948614807
-13.99,16396.2056674656
-13.98,16396.4164734505
-13.97,16396.6272794354
-13.96,16396.8380854203
-13.95,16397.0488914052
-13.94,16397.2596973901
-13.93,16397.470503375
-13.92,16397.68130936
-13.91,16397.8924392247
-13.9,16398.1036229441
-13.89,16398.3148066635
-13.88,16398.5259903829
-13.87,16398.7371741022
-13.86,16398.9483578216
-13.85,16399.159541541
-13.84,16399.3707252604
-13.83,16399.5819089798
-13.82,16399.7931957896
-13.81,16400.0047590301
-13.8,16400.2163222706
-13.79,16400.4278855111
-13.78,16400.6394487516
-13.77,16400.8510119921
-13.76,16401.0625752326
-13.75,16401.2741384731
-13.74,16401.4857017136
-13.73,16401.6972649541
-13.72,16401.909089715
-13.71,16402.1210342705
-13.7,16402.332978826
-13.69,16402.5449233814
-13.68,16402.7568679369
-13.67,16402.9688124923
-13.66,16403.1807570478
-13.65,16403.3927016032
-13.64,16403.6046461587
-13.63,16403.8166290426
-13.62,16404.0289567141
-13.61,16404.2412843856
-13.6,16404.4536120571
-13.59,16404.6659397286
-13.58,16404.8782674001
-13.57,16405.0905950715
-13.56,16405.302922743
-13.55,16405.5152504145
-13.54,16405.727578086
-13.53,16405.9401037048
-13.52,16406.1528163006
-13.51,16406.3655288965
-13.5,16406.5782414924
-13.49,16406.7909540882
-13.48,16407.0036666841
-13.47,16407.21637928
-13.46,16407.4290918758
-13.45,16407.6418044717
-13.44,16407.8545170676
-13.43,16408.0675887344
-13.42,16408.2806880703
-13.41,16408.4937874062
-13.4,16408.7068867422
-13.39,16408.9199860781
-13.38,16409.133085414
-13.37,16409.3461847499
-13.36,16409.5592840859
-13.35,16409.7723834218
-13.34,16409.9856159032
-13.33,16410.1991038022
-13.32,16410.4125917013
-13.31,16410.6260796003
-13.3,16410.8395674993
-13.29,16411.0530553983
-13.28,16411.2665432974
-13.27,16411.4800311964
-13.26,16411.6935190954
-13.25,16411.9070069944
-13.24,16412.1207903694
-13.23,16412.334668662
-13.22,16412.5485469545
-13.21,16412.7624252471
-13.2,16412.9763035397
-13.19,16413.1901818322
-13.18,16413.4040601248
-13.17,16413.6179384174
-13.16,16413.8318167099
-13.15,16414.0457621025
-13.14,16414.2600326265
-13.13,16414.4743031505
-13.12,16414.6885736745
-13.11,16414.9028441985
-13.1,16415.1171147225
-13.09,16415.3313852465
-13.08,16415.5456557705
-13.07,16415.7599262945
-13.06,16415.9741968185
-13.05,16416.1886979871
-13.04,16416.4033625879
-13.03,16416.6180271887
-13.02,16416.8326917895
-13.01,16417.0473563903
-13,16417.2620209911
-12.99,16417.4766855919
-12.98,16417.6913501927
-12.97,16417.9060147935
-12.96,16418.1206793943
-12.95,16418.3357397205
-12.94,16418.550800251
-12.93,16418.7658607816
-12.92,16418.9809213121
-12.91,16419.1959818426
-12.9,16419.4110423732
-12.89,16419.6261029037
-12.88,16419.8411634342
-12.87,16420.0562239647
-12.86,16420.2714490569
-12.85,16420.4869073776
-12.84,16420.7023656984
-12.83,16420.9178240191
-12.82,16421.1332823398
-12.81,16421.3487406606
-12.8,16421.5641989813
-12.79,16421.7796573021
-12.78,16421.9951156228
-12.77,16422.2105739435
-12.76,16422.4263631394
-12.75,16422.6422211185
-12.74,16422.8580790975
-12.73,16423.0739370766
-12.72,16423.2897950556
-12.71,16423.5056530347
-12.7,16423.7215110137
-12.69,16423.9373689928
-12.68,16424.1532269718
-12.67,16424.3691821626
-12.66,16424.5854416757
-12.65,16424.8017011888
-12.64,16425.017960702
-12.63,16425.2342202151
-12.62,16425.4504797282
-12.61,16425.6667392414
-12.6,16425.8829987545
-12.59,16426.0992582676
-12.58,16426.3155177807
-12.57,16426.5320420594
-12.56,16426.7487049901
-12.55,16426.9653679207
-12.54,16427.1820308514
-12.53,16427.3986937821
-12.52,16427.6153567128
-12.51,16427.8320196435
-12.5,16428.0486825742
-12.49,16428.2653455048
-12.48,16428.4820370147
-12.47,16428.6991052541
-12.46,16428.9161734936
-12.45,16429.133241733
-12.44,16429.3503099725
-12.43,16429.5673782119
-12.42,16429.7844464514
-12.41,16430.0015146908
-12.4,16430.2185829303
-12.39,16430.4356511698
-12.38,16430.65291679
-12.37,16430.8703922373
-12.36,16431.0878676845
-12.35,16431.3053431318
-12.34,16431.522818579
-12.33,16431.7402940262
-12.32,16431.9577694735
-12.31,16432.1752449207
-12.3,16432.392720368
-12.29,16432.6101958152
-12.28,16432.8280390252
-12.27,16433.0459235871
-12.26,16433.263808149
-12.25,16433.4816927108
-12.24,16433.6995772727
-12.23,16433.9174618346
-12.22,16434.1353463965
-12.21,16434.3532309584
-12.2,16434.5711155203
-12.19,16434.7891287874
-12.18,16435.0074243787
-12.17,16435.22571997
-12.16,16435.4440155612
-12.15,16435.6623111525
-12.14,16435.8806067438
-12.13,16436.0989023351
-12.12,16436.3171979263
-12.11,16436.5354935176
-12.1,16436.7537891089
-12.09,16436.9723850545
-12.08,16437.1910935978
-12.07,16437.4098021411
-12.06,16437.6285106845
-12.05,16437.8472192278
-12.04,16438.0659277711
-12.03,16438.2846363144
-12.02,16438.5033448578
-12.01,16438.7220534011
-12,16438.940820667
-11.99,16439.1599440931
-11.98,16439.3790675191
-11.97,16439.5981909451
-11.96,16439.8173143711
-11.95,16440.0364377971
-11.94,16440.2555612232
-11.93,16440.4746846492
-11.92,16440.6938080752
-11.91,16440.9129315012
-11.9,16441.132286574
-11.89,16441.3518268214
-11.88,16441.5713670687
-11.87,16441.7909073161
-11.86,16442.0104475635
-11.85,16442.2299878109
-11.84,16442.4495280582
-11.83,16442.6690683056
-11.82,16442.888608553
-11.81,16443.1081488003
-11.8,16443.3280952325
-11.79,16443.5480542479
-11.78,16443.7680132634
-11.77,16443.9879722788
-11.76,16444.2079312943
-11.75,16444.4278903097
-11.74,16444.6478493252
-11.73,16444.8678083406
-11.72,16445.0877673561
-11.71,16445.3078879953
-11.7,16445.5282677336
-11.69,16445.748647472
-11.68,16445.9690272103
-11.67,16446.1894069487
-11.66,16446.4097866871
-11.65,16446.6301664254
-11.64,16446.8505461638
-11.63,16447.0709259021
-11.62,16447.2913056405
-11.61,16447.5120228356
-11.6,16447.7328252599
-11.59,16447.9536276841
-11.58,16448.1744301084
-11.57,16448.3952325327
-11.56,16448.616034957
-11.55,16448.8368373812
-11.54,16449.0576398055
-11.53,16449.2784422298
-11.52,16449.4993349228
-11.51,16449.7205620041
-11.5,16449.9417890855
-11.49,16450.1630161669
-11.48,16450.3842432483
-11.47,16450.6054703296
-11.46,16450.826697411
-11.45,16451.0479244924
-11.44,16451.2691515737
-11.43,16451.4903786551
-11.42,16451.7118731413
-11.41,16451.9335268592
-11.4,16452.1551805771
-11.39,16452.376834295
-11.38,16452.598488013
-11.37,16452.8201417309
-11.36,16453.0417954488
-11.35,16453.2634491667
-11.34,16453.4851028846
-11.33,16453.7067741675
-11.32,16453.9288565097
-11.31,16454.150938852
-11.3,16454.3730211942
-11.29,16454.5951035364
-11.28,16454.8171858786
-11.27,16455.0392682208
-11.26,16455.2613505631
-11.25,16455.4834329053
-11.24,16455.7055152475
-11.23,16455.9277936019
-11.22,16456.1503065645
-11.21,16456.3728195271
-11.2,16456.5953324897
-11.19,16456.8178454523
-11.18,16457.0403584149
-11.17,16457.2628713775
-11.16,16457.4853843401
-11.15,16457.7078973027
-11.14,16457.9304102653
-11.13,16458.1532993482
-11.12,16458.3762449357
-11.11,16458.5991905231
-11.1,16458.8221361106
-11.09,16459.0450816981
-11.08,16459.2680272856
-11.07,16459.4909728731
-11.06,16459.7139184605
-11.05,16459.936864048
-11.04,16460.1599328974
-11.03,16460.3833131226
-11.02,16460.6066933479
-11.01,16460.8300735732
-11,16461.0534537985
-10.99,16461.2768340237
-10.98,16461.500214249
-10.97,16461.7235944743
-10.96,16461.9469746996
-10.95,16462.1703549248
-10.94,16462.394039852
-10.93,16462.6178567364
-10.92,16462.8416736209
-10.91,16463.0654905054
-10.9,16463.2893073899
-10.89,16463.5131242744
-10.88,16463.7369411588
-10.87,16463.9607580433
-10.86,16464.1845749278
-10.85,16464.408440949
-10.84,16464.6326965227
-10.83,16464.8569520963
-10.82,16465.0812076699
-10.81,16465.3054632436
-10.8,16465.5297188172
-10.79,16465.7539743908
-10.78,16465.9782299645
-10.77,16466.2024855381
-10.76,16466.4267411117
-10.75,16466.6512286023
-10.74,16466.8759249037
-10.73,16467.100621205
-10.72,16467.3253175063
-10.71,16467.5500138076
-10.7,16467.774710109
-10.69,16467.9994064103
-10.68,16468.2241027116
-10.67,16468.448799013
-10.66,16468.6734953143
-10.65,16468.8986080097
-10.64,16469.1237470859
-10.63,16469.3488861621
-10.62,16469.5740252382
-10.61,16469.7991643144
-10.6,16470.0243033906
-10.59,16470.2494424668
-10.58,16470.474581543
-10.57,16470.6997206192
-10.56,16470.9250174435
-10.55,16471.1506013504
-10.54,16471.3761852573
-10.53,16471.6017691642
-10.52,16471.8273530711
-10.51,16472.052936978
-10.5,16472.2785208849
-10.49,16472.5041047918
-10.48,16472.7296886987
-10.47,16472.9552726056
-10.46,16473.1812000994
-10.45,16473.4072309016
-10.44,16473.6332617038
-10.43,16473.859292506
-10.42,16474.0853233082
-10.41,16474.3113541104
-10.4,16474.5373849126
-10.39,16474.7634157148
-10.38,16474.989446517
-10.37,16475.2155594968
-10.36,16475.4420392677
-10.35,16475.6685190386
-10.34,16475.8949988095
-10.33,16476.1214785803
-10.32,16476.3479583512
-10.31,16476.5744381221
-10.3,16476.800917893
-10.29,16477.0273976639
-10.28,16477.2538774348
-10.27,16477.4806265922
-10.26,16477.7075574139
-10.25,16477.9344882357
-10.24,16478.1614190574
-10.23,16478.3883498792
-10.22,16478.615280701
-10.21,16478.8422115227
-10.2,16479.0691423445
-10.19,16479.2960731662
-10.18,16479.5230091754
-10.17,16479.7503931391
-10.16,16479.9777771029
-10.15,16480.2051610666
-10.14,16480.4325450303
-10.13,16480.659928994
-10.12,16480.8873129578
-10.11,16481.1146969215
-10.1,16481.3420808852
-10.09,16481.5694648489
-10.08,16481.7970425879
-10.07,16482.0248817936
-10.06,16482.2527209993
-10.05,16482.4805602051
-10.04,16482.7083994108
-10.03,16482.9362386165
-10.02,16483.1640778222
-10.01,16483.3919170279
-10,16483.6197562336
-9.99,16483.8475954393
-9.98,16484.0758187554
-9.97,16484.3041153121
-9.96,16484.5324118688
-9.95,16484.7607084255
-9.94,16484.9890049822
-9.93,16485.2173015389
-9.92,16485.4455980956
-9.91,16485.6738946523
-9.9,16485.902191209
-9.89,16486.1306045006
-9.88,16486.3593605263
-9.87,16486.5881165521
-9.86,16486.8168725778
-9.85,16487.0456286036
-9.84,16487.2743846293
-9.83,16487.5031406551
-9.82,16487.7318966808
-9.81,16487.9606527065
-9.8,16488.1894087323
-9.79,16488.418473229
-9.78,16488.647690851
-9.77,16488.8769084729
-9.76,16489.1061260948
-9.75,16489.3353437167
-9.74,16489.5645613386
-9.73,16489.7937789606
-9.72,16490.0229965825
-9.71,16490.2522142044
-9.7,16490.4814700731
-9.69,16490.7111514274
-9.68,16490.9408327818
-9.67,16491.1705141362
-9.66,16491.4001954905
-9.65,16491.6298768449
-9.64,16491.8595581993
-9.63,16492.0892395536
-9.62,16492.318920908
-9.61,16492.5486022624
-9.6,16492.7785150097
-9.59,16493.008662242
-9.58,16493.2388094742
-9.57,16493.4689567065
-9.56,16493.6991039388
-9.55,16493.9292511711
-9.54,16494.1593984033
-9.53,16494.3895456356
-9.52,16494.6196928679
-9.51,16494.8498401002
-9.5,16495.0804136574
-9.49,16495.3110289223
-9.48,16495.5416441871
-9.47,16495.772259452
-9.46,16496.0028747169
-9.45,16496.2334899818
-9.44,16496.4641052467
-9.43,16496.6947205116
-9.42,16496.9253357765
-9.41,16497.156103899
-9.4,16497.3871893605
-9.39,16497.618274822
-9.38,16497.8493602835
-9.37,16498.080445745
-9.36,16498.3115312065
-9.35,16498.542616668
-9.34,16498.7737021296
-9.33,16499.0047875911
-9.32,16499.2358730526
-9.31,16499.4673077365
-9.3,16499.698865568
-9.29,16499.9304233995
-9.28,16500.161981231
-9.27,16500.3935390625
-9.26,16500.625096894
-9.25,16500.8566547255
-9.24,16501.088212557
-9.23,16501.3197703885
-9.22,16501.5514010658
-9.21,16501.78343345
-9.2,16502.0154658343
-9.19,16502.2474982185
-9.18,16502.4795306027
-9.17,16502.711562987
-9.16,16502.9435953712
-9.15,16503.1756277554
-9.14,16503.4076601397
-9.13,16503.6396925239
-9.12,16503.8719955609
-9.11,16504.1045046901
-9.1,16504.3370138193
-9.09,16504.5695229485
-9.08,16504.8020320777
-9.07,16505.0345412069
-9.06,16505.2670503361
-9.05,16505.4995594653
-9.04,16505.7320685945
-9.03,16505.9645777237
