"Time","Left.Cortex"
32.87,241567.955298577
32.88,241565.164438859
32.89,241562.373579141
32.9,241559.582719423
32.91,241556.791859705
32.92,241554.000999987
32.93,241551.210140269
32.94,241548.419280552
32.95,241545.628420834
32.96,241542.835351713
32.97,241540.039023052
32.98,241537.242694392
32.99,241534.446365731
33,241531.650037071
33.01,241528.853708411
33.02,241526.05737975
33.03,241523.26105109
33.04,241520.464722429
33.05,241517.668393769
33.06,241514.867571774
33.07,241512.065751359
33.08,241509.263930944
33.09,241506.46211053
33.1,241503.660290115
33.11,241500.8584697
33.12,241498.056649285
33.13,241495.254828871
33.14,241492.453008456
33.15,241489.649906423
33.16,241486.84257135
33.17,241484.035236277
33.18,241481.227901204
33.19,241478.420566131
33.2,241475.613231058
33.21,241472.805895985
33.22,241469.998560912
33.23,241467.191225839
33.24,241464.383890766
33.25,241461.572975002
33.26,241458.760102274
33.27,241455.947229547
33.28,241453.134356819
33.29,241450.321484091
33.3,241447.508611363
33.31,241444.695738635
33.32,241441.882865908
33.33,241439.06999318
33.34,241436.256782284
33.35,241433.438348811
33.36,241430.619915338
33.37,241427.801481866
33.38,241424.983048393
33.39,241422.164614921
33.4,241419.346181448
33.41,241416.527747975
33.42,241413.709314503
33.43,241410.89088103
33.44,241408.069795085
33.45,241405.245777684
33.46,241402.421760283
33.47,241399.597742882
33.48,241396.773725481
33.49,241393.94970808
33.5,241391.125690679
33.51,241388.301673278
33.52,241385.477655877
33.53,241382.653638476
33.54,241379.824635008
33.55,241376.995010401
33.56,241374.165385794
33.57,241371.335761187
33.58,241368.506136579
33.59,241365.676511972
33.6,241362.846887365
33.61,241360.017262758
33.62,241357.187638151
33.63,241354.356305055
33.64,241351.521049869
33.65,241348.685794683
33.66,241345.850539497
33.67,241343.015284311
33.68,241340.180029126
33.69,241337.34477394
33.7,241334.509518754
33.71,241331.674263568
33.72,241328.839008382
33.73,241325.999695649
33.74,241323.158786417
33.75,241320.317877185
33.76,241317.476967953
33.77,241314.63605872
33.78,241311.795149488
33.79,241308.954240256
33.8,241306.113331024
33.81,241303.272421792
33.82,241300.430764014
33.83,241297.584177172
33.84,241294.737590331
33.85,241291.891003489
33.86,241289.044416647
33.87,241286.197829806
33.88,241283.351242964
33.89,241280.504656122
33.9,241277.658069281
33.91,241274.811482439
33.92,241271.961782434
33.93,241269.109494323
33.94,241266.257206213
33.95,241263.404918102
33.96,241260.552629991
33.97,241257.70034188
33.98,241254.84805377
33.99,241251.995765659
34,241249.143477548
34.01,241246.291189438
34.02,241243.433403854
34.03,241240.575390718
34.04,241237.717377582
34.05,241234.859364446
34.06,241232.00135131
34.07,241229.143338175
34.08,241226.285325039
34.09,241223.427311903
34.1,241220.569298767
34.11,241217.709132913
34.12,241214.845370899
34.13,241211.981608885
34.14,241209.117846871
34.15,241206.254084856
34.16,241203.390322842
34.17,241200.526560828
34.18,241197.662798813
34.19,241194.799036799
34.2,241191.935274785
34.21,241189.066959946
34.22,241186.197425102
34.23,241183.327890258
34.24,241180.458355415
34.25,241177.588820571
34.26,241174.719285727
34.27,241171.849750884
34.28,241168.98021604
34.29,241166.110681196
34.3,241163.23997034
34.31,241160.364638618
34.32,241157.489306895
34.33,241154.613975173
34.34,241151.738643451
34.35,241148.863311729
34.36,241145.987980007
34.37,241143.112648285
34.38,241140.237316563
34.39,241137.36198484
34.4,241134.483061104
34.41,241131.601908356
34.42,241128.720755608
34.43,241125.839602859
34.44,241122.958450111
34.45,241120.077297362
34.46,241117.196144614
34.47,241114.314991865
34.48,241111.433839117
34.49,241108.552503521
34.5,241105.665505499
34.51,241102.778507477
34.52,241099.891509456
34.53,241097.004511434
34.54,241094.117513412
34.55,241091.230515391
34.56,241088.343517369
34.57,241085.456519347
34.58,241082.569521326
34.59,241079.679908465
34.6,241076.787040823
34.61,241073.894173181
34.62,241071.00130554
34.63,241068.108437898
34.64,241065.215570256
34.65,241062.322702615
34.66,241059.429834973
34.67,241056.536967332
34.68,241053.64409969
34.69,241050.746164962
34.7,241047.847403254
34.71,241044.948641545
34.72,241042.049879837
34.73,241039.151118128
34.74,241036.25235642
34.75,241033.353594711
34.76,241030.454833003
34.77,241027.556071294
34.78,241024.655688487
34.79,241021.751008164
34.8,241018.846327841
34.81,241015.941647518
34.82,241013.036967195
34.83,241010.132286872
34.84,241007.227606549
34.85,241004.322926226
34.86,241001.418245903
34.87,240998.51356558
34.88,240995.604795674
34.89,240992.694172087
34.9,240989.783548501
34.91,240986.872924914
34.92,240983.962301328
34.93,240981.051677741
34.94,240978.141054155
34.95,240975.230430568
34.96,240972.319806982
34.97,240969.40857281
34.98,240966.491981209
34.99,240963.575389609
35,240960.658798008
35.01,240957.742206407
35.02,240954.825614806
35.03,240951.909023206
35.04,240948.992431605
35.05,240946.075840004
35.06,240943.159248403
35.07,240940.239561395
35.08,240937.316976927
35.09,240934.394392459
35.1,240931.471807991
35.11,240928.549223523
35.12,240925.626639055
35.13,240922.704054587
35.14,240919.781470119
35.15,240916.858885651
35.16,240913.936301183
35.17,240911.008115801
35.18,240908.07951351
35.19,240905.150911219
35.2,240902.222308927
35.21,240899.293706636
35.22,240896.365104345
35.23,240893.436502054
35.24,240890.507899762
35.25,240887.579297471
35.26,240884.648610829
35.27,240881.713965656
35.28,240878.779320482
35.29,240875.844675308
35.3,240872.910030134
35.31,240869.97538496
35.32,240867.040739787
35.33,240864.106094613
35.34,240861.171449439
35.35,240858.236804265
35.36,240855.297552643
35.37,240852.356839423
35.38,240849.416126203
35.39,240846.475412984
35.4,240843.534699764
35.41,240840.593986545
35.42,240837.653273325
35.43,240834.712560105
35.44,240831.771846886
35.45,240828.830077465
35.46,240825.883270931
35.47,240822.936464398
35.48,240819.989657865
35.49,240817.042851332
35.5,240814.096044799
35.51,240811.149238266
35.52,240808.202431733
35.53,240805.2556252
35.54,240802.308818667
35.55,240799.358417139
35.56,240796.40549192
35.57,240793.452566701
35.58,240790.499641481
35.59,240787.546716262
35.6,240784.593791043
35.61,240781.640865823
35.62,240778.687940604
35.63,240775.735015384
35.64,240772.782079418
35.65,240769.823010034
35.66,240766.86394065
35.67,240763.904871266
35.68,240760.945801882
35.69,240757.986732498
35.7,240755.027663114
35.71,240752.068593731
35.72,240749.109524347
35.73,240746.150454963
35.74,240743.188819242
35.75,240740.223580109
35.76,240737.258340976
35.77,240734.293101843
35.78,240731.32786271
35.79,240728.362623578
35.8,240725.397384445
35.81,240722.432145312
35.82,240719.466906179
35.83,240716.501667046
35.84,240713.531284704
35.85,240710.559850131
35.86,240707.588415558
35.87,240704.616980985
35.88,240701.645546412
35.89,240698.674111839
35.9,240695.702677266
35.91,240692.731242693
35.92,240689.75980812
35.93,240686.786853287
35.94,240683.809197475
35.95,240680.831541664
35.96,240677.853885853
35.97,240674.876230041
35.98,240671.89857423
35.99,240668.920918418
36,240665.943262607
36.01,240662.965606796
36.02,240659.987950984
36.03,240657.00618098
36.04,240654.022278024
36.05,240651.038375068
36.06,240648.054472112
36.07,240645.070569156
36.08,240642.0866662
36.09,240639.102763245
36.1,240636.118860289
36.11,240633.134957333
36.12,240630.150597833
36.13,240627.160421718
36.14,240624.170245603
36.15,240621.180069488
36.16,240618.189893373
36.17,240615.199717259
36.18,240612.209541144
36.19,240609.219365029
36.2,240606.229188914
36.21,240603.239012799
36.22,240600.245769041
36.23,240597.249293644
36.24,240594.252818247
36.25,240591.256342849
36.26,240588.259867452
36.27,240585.263392055
36.28,240582.266916658
36.29,240579.270441261
36.3,240576.273965864
36.31,240573.277490467
36.32,240570.275314587
36.33,240567.272513675
36.34,240564.269712763
36.35,240561.266911851
36.36,240558.264110938
36.37,240555.261310026
36.38,240552.258509114
36.39,240549.255708202
36.4,240546.25290729
36.41,240543.248103037
36.42,240540.238950267
36.43,240537.229797497
36.44,240534.220644727
36.45,240531.211491957
36.46,240528.202339187
36.47,240525.193186416
36.48,240522.184033646
36.49,240519.174880876
36.5,240516.165728106
36.51,240513.15192172
36.52,240510.136390638
36.53,240507.120859557
36.54,240504.105328475
36.55,240501.089797393
36.56,240498.074266312
36.57,240495.05873523
36.58,240492.043204149
36.59,240489.027673067
36.6,240486.011220928
36.61,240482.98928497
36.62,240479.967349013
36.63,240476.945413055
36.64,240473.923477097
36.65,240470.901541139
36.66,240467.879605182
36.67,240464.857669224
36.68,240461.835733266
36.69,240458.813797309
36.7,240455.788272472
36.71,240452.759904961
36.72,240449.731537451
36.73,240446.703169941
36.74,240443.674802431
36.75,240440.64643492
36.76,240437.61806741
36.77,240434.5896999
36.78,240431.561332389
36.79,240428.532964879
36.8,240425.49831846
36.81,240422.463492608
36.82,240419.428666756
36.83,240416.393840904
36.84,240413.359015053
36.85,240410.324189201
36.86,240407.289363349
36.87,240404.254537498
36.88,240401.219711646
36.89,240398.182379749
36.9,240395.141068655
36.91,240392.09975756
36.92,240389.058446465
36.93,240386.01713537
36.94,240382.975824275
36.95,240379.93451318
36.96,240376.893202085
36.97,240373.85189099
36.98,240370.810579895
36.99,240367.764054902
37,240364.716231549
37.01,240361.668408195
37.02,240358.620584842
37.03,240355.572761488
37.04,240352.524938135
37.05,240349.477114782
37.06,240346.429291428
37.07,240343.381468075
37.08,240340.332239839
37.09,240337.277877098
37.1,240334.223514356
37.11,240331.169151615
37.12,240328.114788874
37.13,240325.060426132
37.14,240322.006063391
37.15,240318.95170065
37.16,240315.897337908
37.17,240312.842975167
37.18,240309.784481754
37.19,240306.723552381
37.2,240303.662623007
37.21,240300.601693634
37.22,240297.54076426
37.23,240294.479834887
37.24,240291.418905513
37.25,240288.35797614
37.26,240285.297046766
37.27,240282.235832234
37.28,240279.168308869
37.29,240276.100785504
37.3,240273.033262139
37.31,240269.965738774
37.32,240266.898215409
37.33,240263.830692044
37.34,240260.763168679
37.35,240257.695645314
37.36,240254.628121949
37.37,240251.557569588
37.38,240248.483424756
37.39,240245.409279923
37.4,240242.335135091
37.41,240239.260990259
37.42,240236.186845427
37.43,240233.112700595
37.44,240230.038555763
37.45,240226.964410931
37.46,240223.890266099
37.47,240220.810325571
37.48,240217.72953168
37.49,240214.648737789
37.5,240211.567943898
37.51,240208.487150007
37.52,240205.406356116
37.53,240202.325562224
37.54,240199.244768333
37.55,240196.163974442
37.56,240193.081271916
37.57,240189.993801256
37.58,240186.906330597
37.59,240183.818859938
37.6,240180.731389279
37.61,240177.64391862
37.62,240174.55644796
37.63,240171.468977301
37.64,240168.381506642
37.65,240165.294035983
37.66,240162.201871652
37.67,240159.107696398
37.68,240156.013521144
37.69,240152.91934589
37.7,240149.825170636
37.71,240146.730995382
37.72,240143.636820127
37.73,240140.542644873
37.74,240137.448469619
37.75,240134.353525014
37.76,240131.25261722
37.77,240128.151709425
37.78,240125.050801631
37.79,240121.949893837
37.8,240118.848986042
37.81,240115.748078248
37.82,240112.647170454
37.83,240109.546262659
37.84,240106.445354865
37.85,240103.340874232
37.86,240100.233205833
37.87,240097.125537434
37.88,240094.017869036
37.89,240090.910200637
37.9,240087.802532238
37.91,240084.694863839
37.92,240081.58719544
37.93,240078.479527041
37.94,240075.371858643
37.95,240072.257790556
37.96,240069.143333369
37.97,240066.028876182
37.98,240062.914418995
37.99,240059.799961808
38,240056.685504621
38.01,240053.571047434
38.02,240050.456590246
38.03,240047.342133059
38.04,240044.225242917
38.05,240041.103968638
38.06,240037.982694358
38.07,240034.861420079
38.08,240031.740145799
38.09,240028.618871519
38.1,240025.49759724
38.11,240022.37632296
38.12,240019.255048681
38.13,240016.133774401
38.14,240013.00722157
38.15,240009.879101773
38.16,240006.750981976
38.17,240003.62286218
38.18,240000.494742383
38.19,239997.366622586
38.2,239994.238502789
38.21,239991.110382992
38.22,239987.982263195
38.23,239984.852869622
38.24,239981.717875761
38.25,239978.582881901
38.26,239975.44788804
38.27,239972.312894179
38.28,239969.177900319
38.29,239966.042906458
38.3,239962.907912597
38.31,239959.772918736
38.32,239956.637924876
38.33,239953.498792776
38.34,239950.356896182
38.35,239947.214999589
38.36,239944.073102996
38.37,239940.931206403
38.38,239937.78930981
38.39,239934.647413216
38.4,239931.505516623
38.41,239928.36362003
38.42,239925.221628385
38.43,239922.072800267
38.44,239918.92397215
38.45,239915.775144033
38.46,239912.626315916
38.47,239909.477487799
38.48,239906.328659682
38.49,239903.179831565
38.5,239900.031003448
38.51,239896.882175331
38.52,239893.730368712
38.53,239890.574580156
38.54,239887.4187916
38.55,239884.263003045
38.56,239881.107214489
38.57,239877.951425933
38.58,239874.795637377
38.59,239871.639848821
38.6,239868.484060266
38.61,239865.32827171
38.62,239862.166597145
38.63,239859.003819111
38.64,239855.841041078
38.65,239852.678263045
38.66,239849.515485011
38.67,239846.352706978
38.68,239843.189928944
38.69,239840.027150911
38.7,239836.864372877
38.71,239833.699795756
38.72,239830.529999081
38.73,239827.360202406
38.74,239824.190405732
38.75,239821.020609057
38.76,239817.850812382
38.77,239814.681015708
38.78,239811.511219033
38.79,239808.341422358
38.8,239805.171625684
38.81,239801.997103121
38.82,239798.820258516
38.83,239795.643413911
38.84,239792.466569306
38.85,239789.289724701
38.86,239786.112880096
38.87,239782.936035491
38.88,239779.759190886
38.89,239776.582346281
38.9,239773.404901933
38.91,239770.220979982
38.92,239767.037058032
38.93,239763.853136082
38.94,239760.669214132
38.95,239757.485292181
38.96,239754.301370231
38.97,239751.117448281
38.98,239747.933526331
38.99,239744.74960438
39,239741.56213647
39.01,239738.371107633
39.02,239735.180078796
39.03,239731.989049958
39.04,239728.798021121
39.05,239725.606992284
39.06,239722.415963446
39.07,239719.224934609
39.08,239716.033905771
39.09,239712.842876934
39.1,239709.645331332
39.11,239706.447165938
39.12,239703.249000545
39.13,239700.050835151
39.14,239696.852669757
39.15,239693.654504364
39.16,239690.45633897
39.17,239687.258173577
39.18,239684.060008183
39.19,239680.859496825
39.2,239677.654165078
39.21,239674.448833331
39.22,239671.243501584
39.23,239668.038169837
39.24,239664.83283809
39.25,239661.627506343
39.26,239658.422174596
39.27,239655.216842849
39.28,239652.011511102
39.29,239648.800842854
39.3,239645.588314828
39.31,239642.375786802
39.32,239639.163258776
39.33,239635.950730749
39.34,239632.738202723
39.35,239629.525674697
39.36,239626.313146671
39.37,239623.100618645
39.38,239619.886964975
39.39,239616.667210615
39.4,239613.447456254
39.41,239610.227701893
39.42,239607.007947533
39.43,239603.788193172
39.44,239600.568438811
39.45,239597.34868445
39.46,239594.12893009
39.47,239590.909175729
39.48,239587.685285332
39.49,239584.458274451
39.5,239581.231263571
39.51,239578.00425269
39.52,239574.77724181
39.53,239571.550230929
39.54,239568.323220049
39.55,239565.096209168
39.56,239561.869198288
39.57,239558.642187407
39.58,239555.408004962
39.59,239552.173707246
39.6,239548.939409529
39.61,239545.705111813
39.62,239542.470814096
39.63,239539.23651638
39.64,239536.002218663
39.65,239532.767920947
39.66,239529.533623231
39.67,239526.296410407
39.68,239523.054795407
39.69,239519.813180407
39.7,239516.571565408
39.71,239513.329950408
39.72,239510.088335408
39.73,239506.846720408
39.74,239503.605105408
39.75,239500.363490408
39.76,239497.121875408
39.77,239493.874289593
39.78,239490.62532673
39.79,239487.376363867
39.8,239484.127401004
39.81,239480.878438141
39.82,239477.629475278
39.83,239474.380512415
39.84,239471.131549552
39.85,239467.882586689
39.86,239464.631950382
39.87,239461.375608943
39.88,239458.119267505
39.89,239454.862926066
