"Time","Brain.Stem"
4.58,18880.1789757591
4.59,18880.1842351827
4.6,18880.1894988789
4.61,18880.194762575
4.62,18880.2000262712
4.63,18880.2052899674
4.64,18880.2105536636
4.65,18880.2158173597
4.66,18880.2210810559
4.67,18880.2263447521
4.68,18880.231613036
4.69,18880.2368982384
4.7,18880.2421834408
4.71,18880.2474686432
4.72,18880.2527538456
4.73,18880.258039048
4.74,18880.2633242504
4.75,18880.2686094528
4.76,18880.2738946552
4.77,18880.2791798576
4.78,18880.284478706
4.79,18880.2897856539
4.8,18880.2950926019
4.81,18880.3003995499
4.82,18880.3057064979
4.83,18880.3110134459
4.84,18880.3163203939
4.85,18880.3216273419
4.86,18880.3269342899
4.87,18880.3322421555
4.88,18880.3375710907
4.89,18880.3429000259
4.9,18880.3482289611
4.91,18880.3535578963
4.92,18880.3588868315
4.93,18880.3642157667
4.94,18880.3695447019
4.95,18880.3748736371
4.96,18880.3802025722
4.97,18880.3855416435
4.98,18880.3908928098
4.99,18880.396243976
5,18880.4015951423
5.01,18880.4069463086
5.02,18880.4122974748
5.03,18880.4176486411
5.04,18880.4229998074
5.05,18880.4283509736
5.06,18880.4337021399
5.07,18880.4390728646
5.08,18880.4444465081
5.09,18880.4498201516
5.1,18880.4551937951
5.11,18880.4605674386
5.12,18880.4659410821
5.13,18880.4713147256
5.14,18880.4766883691
5.15,18880.4820620126
5.16,18880.4874421182
5.17,18880.4928384874
5.18,18880.4982348566
5.19,18880.5036312258
5.2,18880.509027595
5.21,18880.5144239642
5.22,18880.5198203334
5.23,18880.5252167026
5.24,18880.5306130718
5.25,18880.536009441
5.26,18880.5414218607
5.27,18880.5468412064
5.28,18880.5522605521
5.29,18880.5576798979
5.3,18880.5630992436
5.31,18880.5685185893
5.32,18880.5739379351
5.33,18880.5793572808
5.34,18880.5847766265
5.35,18880.5901985917
5.36,18880.5956411672
5.37,18880.6010837427
5.38,18880.6065263182
5.39,18880.6119688937
5.4,18880.6174114691
5.41,18880.6228540446
5.42,18880.6282966201
5.43,18880.6337391956
5.44,18880.6391817711
5.45,18880.6446367226
5.46,18880.6501027834
5.47,18880.6555688443
5.48,18880.6610349051
5.49,18880.666500966
5.5,18880.6719670268
5.51,18880.6774330877
5.52,18880.6828991485
5.53,18880.6883652094
5.54,18880.6938312702
5.55,18880.6993196778
5.56,18880.7048094821
5.57,18880.7102992864
5.58,18880.7157890907
5.59,18880.721278895
5.6,18880.7267686993
5.61,18880.7322585036
5.62,18880.7377483078
5.63,18880.7432381121
5.64,18880.748736447
5.65,18880.7542502553
5.66,18880.7597640635
5.67,18880.7652778718
5.68,18880.7707916801
5.69,18880.7763054884
5.7,18880.7818192967
5.71,18880.787333105
5.72,18880.7928469132
5.73,18880.7983607215
5.74,18880.8038932054
5.75,18880.8094312807
5.76,18880.8149693561
5.77,18880.8205074314
5.78,18880.8260455068
5.79,18880.8315835821
5.8,18880.8371216575
5.81,18880.8426597328
5.82,18880.8481978081
5.83,18880.8537403924
5.84,18880.8593030004
5.85,18880.8648656084
5.86,18880.8704282164
5.87,18880.8759908244
5.88,18880.8815534324
5.89,18880.8871160405
5.9,18880.8926786485
5.91,18880.8982412565
5.92,18880.9038038645
5.93,18880.9093813034
5.94,18880.9149687122
5.95,18880.9205561211
5.96,18880.92614353
5.97,18880.9317309388
5.98,18880.9373183477
5.99,18880.9429057566
6,18880.9484931655
6.01,18880.9540805743
6.02,18880.9596682892
6.03,18880.9652807697
6.04,18880.9708932502
6.05,18880.9765057308
6.06,18880.9821182113
6.07,18880.9877306919
6.08,18880.9933431724
6.09,18880.998955653
6.1,18881.0045681335
6.11,18881.010180614
6.12,18881.015803902
6.13,18881.0214417276
6.14,18881.0270795533
6.15,18881.032717379
6.16,18881.0383552046
6.17,18881.0439930303
6.18,18881.049630856
6.19,18881.0552686816
6.2,18881.0609065073
6.21,18881.066544333
6.22,18881.0722036962
6.23,18881.0778671432
6.24,18881.0835305901
6.25,18881.089194037
6.26,18881.094857484
6.27,18881.1005209309
6.28,18881.1061843778
6.29,18881.1118478248
6.3,18881.1175112717
6.31,18881.1231813185
6.32,18881.1288706656
6.33,18881.1345600126
6.34,18881.1402493597
6.35,18881.1459387068
6.36,18881.1516280538
6.37,18881.1573174009
6.38,18881.163006748
6.39,18881.168696095
6.4,18881.1743854421
6.41,18881.1800923054
6.42,18881.1858078342
6.43,18881.191523363
6.44,18881.1972388919
6.45,18881.2029544207
6.46,18881.2086699495
6.47,18881.2143854783
6.48,18881.2201010071
6.49,18881.2258165359
6.5,18881.2315342676
6.51,18881.2372762626
6.52,18881.2430182575
6.53,18881.2487602525
6.54,18881.2545022475
6.55,18881.2602442425
6.56,18881.2659862375
6.57,18881.2717282325
6.58,18881.2774702274
6.59,18881.2832122224
6.6,18881.2889675255
6.61,18881.2947362739
6.62,18881.3005050223
6.63,18881.3062737707
6.64,18881.3120425191
6.65,18881.3178112675
6.66,18881.3235800159
6.67,18881.3293487643
6.68,18881.3351175127
6.69,18881.3408862611
6.7,18881.3466796636
6.71,18881.3524754555
6.72,18881.3582712474
6.73,18881.3640670393
6.74,18881.3698628313
6.75,18881.3756586232
6.76,18881.3814544151
6.77,18881.3872502071
6.78,18881.393045999
6.79,18881.3988506985
6.8,18881.404673827
6.81,18881.4104969554
6.82,18881.4163200839
6.83,18881.4221432124
6.84,18881.4279663409
6.85,18881.4337894694
6.86,18881.4396125979
6.87,18881.4454357264
6.88,18881.4512588548
6.89,18881.4571024329
6.9,18881.4629531939
6.91,18881.4688039549
6.92,18881.4746547159
6.93,18881.4805054769
6.94,18881.4863562379
6.95,18881.4922069989
6.96,18881.49805776
6.97,18881.503908521
6.98,18881.5097635907
6.99,18881.5156422832
7,18881.5215209757
7.01,18881.5273996681
7.02,18881.5332783606
7.03,18881.5391570531
7.04,18881.5450357456
7.05,18881.5509144381
7.06,18881.5567931306
7.07,18881.5626718231
7.08,18881.5685665654
7.09,18881.5744734913
7.1,18881.5803804173
7.11,18881.5862873432
7.12,18881.5921942692
7.13,18881.5981011952
7.14,18881.6040081211
7.15,18881.6099150471
7.16,18881.615821973
7.17,18881.621728899
7.18,18881.6276638689
7.19,18881.6335993334
7.2,18881.6395347979
7.21,18881.6454702624
7.22,18881.6514057269
7.23,18881.6573411913
7.24,18881.6632766558
7.25,18881.6692121203
7.26,18881.6751475848
7.27,18881.6810944978
7.28,18881.687058809
7.29,18881.6930231201
7.3,18881.6989874313
7.31,18881.7049517424
7.32,18881.7109160536
7.33,18881.7168803647
7.34,18881.7228446759
7.35,18881.728808987
7.36,18881.7347732982
7.37,18881.7407612588
7.38,18881.746754728
7.39,18881.7527481971
7.4,18881.7587416662
7.41,18881.7647351354
7.42,18881.7707286045
7.43,18881.7767220736
7.44,18881.7827155428
7.45,18881.7887090119
7.46,18881.7947091208
7.47,18881.8007320624
7.48,18881.806755004
7.49,18881.8127779456
7.5,18881.8188008872
7.51,18881.8248238288
7.52,18881.8308467705
7.53,18881.8368697121
7.54,18881.8428926537
7.55,18881.8489155953
7.56,18881.8549575875
7.57,18881.8610103193
7.58,18881.8670630511
7.59,18881.873115783
7.6,18881.8791685148
7.61,18881.8852212466
7.62,18881.8912739784
7.63,18881.8973267102
7.64,18881.903379442
7.65,18881.9094337908
7.66,18881.9155166338
7.67,18881.9215994768
7.68,18881.9276823198
7.69,18881.9337651629
7.7,18881.9398480059
7.71,18881.9459308489
7.72,18881.9520136919
7.73,18881.958096535
7.74,18881.964179378
7.75,18881.9702764619
7.76,18881.9763897405
7.77,18881.9825030191
7.78,18881.9886162976
7.79,18881.9947295762
7.8,18882.0008428548
7.81,18882.0069561333
7.82,18882.0130694119
7.83,18882.0191826905
7.84,18882.025295969
7.85,18882.0314363842
7.86,18882.037580426
7.87,18882.0437244678
7.88,18882.0498685096
7.89,18882.0560125514
7.9,18882.0621565932
7.91,18882.0683006349
7.92,18882.0744446767
7.93,18882.0805887185
7.94,18882.0867419741
7.95,18882.0929171102
7.96,18882.0990922463
7.97,18882.1052673825
7.98,18882.1114425186
7.99,18882.1176176547
8,18882.1237927909
8.01,18882.129967927
8.02,18882.1361430631
8.03,18882.1423181993
8.04,18882.1485156663
8.05,18882.1547222313
8.06,18882.1609287964
8.07,18882.1671353614
8.08,18882.1733419264
8.09,18882.1795484914
8.1,18882.1857550565
8.11,18882.1919616215
8.12,18882.1981681865
8.13,18882.2043787137
8.14,18882.2106170457
8.15,18882.2168553777
8.16,18882.2230937097
8.17,18882.2293320417
8.18,18882.2355703736
8.19,18882.2418087056
8.2,18882.2480470376
8.21,18882.2542853696
8.22,18882.2605237015
8.23,18882.2667793379
8.24,18882.2730497784
8.25,18882.279320219
8.26,18882.2855906595
8.27,18882.2918611
8.28,18882.2981315406
8.29,18882.3044019811
8.3,18882.3106724217
8.31,18882.3169428622
8.32,18882.3232133027
8.33,18882.3295146762
8.34,18882.3358175705
8.35,18882.3421204648
8.36,18882.3484233591
8.37,18882.3547262534
8.38,18882.3610291477
8.39,18882.3673320421
8.4,18882.3736349364
8.41,18882.3799378307
8.42,18882.3862527748
8.43,18882.3925884717
8.44,18882.3989241687
8.45,18882.4052598656
8.46,18882.4115955625
8.47,18882.4179312594
8.48,18882.4242669564
8.49,18882.4306026533
8.5,18882.4369383502
8.51,18882.4432740471
8.52,18882.4496356565
8.53,18882.4560045085
8.54,18882.4623733606
8.55,18882.4687422127
8.56,18882.4751110648
8.57,18882.4814799169
8.58,18882.487848769
8.59,18882.494217621
8.6,18882.5005864731
8.61,18882.5069618853
8.62,18882.5133642488
8.63,18882.5197666123
8.64,18882.5261689759
8.65,18882.5325713394
8.66,18882.5389737029
8.67,18882.5453760664
8.68,18882.55177843
8.69,18882.5581807935
8.7,18882.564583157
8.71,18882.5710061809
8.72,18882.5774424159
8.73,18882.583878651
8.74,18882.590314886
8.75,18882.5967511211
8.76,18882.6031873562
8.77,18882.6096235912
8.78,18882.6160598263
8.79,18882.6224960613
8.8,18882.6289331237
8.81,18882.6354035942
8.82,18882.6418740647
8.83,18882.6483445352
8.84,18882.6548150058
8.85,18882.6612854763
8.86,18882.6677559468
8.87,18882.6742264173
8.88,18882.6806968878
8.89,18882.6871673583
8.9,18882.6936529979
8.91,18882.7001580717
8.92,18882.7066631454
8.93,18882.7131682192
8.94,18882.719673293
8.95,18882.7261783668
8.96,18882.7326834405
8.97,18882.7391885143
8.98,18882.7456935881
8.99,18882.7521986619
9,18882.7587335546
9.01,18882.7652736034
9.02,18882.7718136522
9.03,18882.778353701
9.04,18882.7848937498
9.05,18882.7914337986
9.06,18882.7979738474
9.07,18882.8045138963
9.08,18882.8110539451
9.09,18882.8176034249
9.1,18882.8241788245
9.11,18882.8307542241
9.12,18882.8373296237
9.13,18882.8439050234
9.14,18882.850480423
9.15,18882.8570558226
9.16,18882.8636312222
9.17,18882.8702066218
9.18,18882.8767820214
9.19,18882.8833817532
9.2,18882.8899928835
9.21,18882.8966040137
9.22,18882.903215144
9.23,18882.9098262742
9.24,18882.9164374045
9.25,18882.9230485347
9.26,18882.929659665
9.27,18882.9362707952
9.28,18882.9428853634
9.29,18882.9495326082
9.3,18882.956179853
9.31,18882.9628270978
9.32,18882.9694743426
9.33,18882.9761215874
9.34,18882.9827688322
9.35,18882.989416077
9.36,18882.9960633219
9.37,18883.0027105667
9.38,18883.0093764059
9.39,18883.0160601534
9.4,18883.0227439009
9.41,18883.0294276484
9.42,18883.0361113958
9.43,18883.0427951433
9.44,18883.0494788908
9.45,18883.0561626383
9.46,18883.0628463857
9.47,18883.0695301332
9.48,18883.0762479571
9.49,18883.0829685996
9.5,18883.089689242
9.51,18883.0964098845
9.52,18883.1031305269
9.53,18883.1098511694
9.54,18883.1165718118
9.55,18883.1232924543
9.56,18883.1300130967
9.57,18883.1367463367
9.58,18883.1435042708
9.59,18883.1502622048
9.6,18883.1570201388
9.61,18883.1637780729
9.62,18883.1705360069
9.63,18883.1772939409
9.64,18883.184051875
9.65,18883.190809809
9.66,18883.1975677431
9.67,18883.2043540225
9.68,18883.2111496491
9.69,18883.2179452756
9.7,18883.2247409022
9.71,18883.2315365287
9.72,18883.2383321553
9.73,18883.2451277818
9.74,18883.2519234084
9.75,18883.2587190349
9.76,18883.2655209942
9.77,18883.2723547186
9.78,18883.279188443
9.79,18883.2860221674
9.8,18883.2928558918
9.81,18883.2996896162
9.82,18883.3065233406
9.83,18883.313357065
9.84,18883.3201907894
9.85,18883.3270245138
9.86,18883.3338805891
9.87,18883.3407528211
9.88,18883.3476250532
9.89,18883.3544972852
9.9,18883.3613695172
9.91,18883.3682417492
9.92,18883.3751139812
9.93,18883.3819862133
9.94,18883.3888584453
9.95,18883.3957306773
9.96,18883.4026416224
9.97,18883.4095527764
9.98,18883.4164639303
9.99,18883.4233750843
10,18883.4302862382
10.01,18883.4371973921
10.02,18883.4441085461
10.03,18883.4510197
10.04,18883.457930854
10.05,18883.464858092
10.06,18883.4718085868
10.07,18883.4787590815
10.08,18883.4857095762
10.09,18883.492660071
10.1,18883.4996105657
10.11,18883.5065610605
10.12,18883.5135115552
10.13,18883.5204620499
10.14,18883.5274125447
10.15,18883.5343957673
10.16,18883.5413860263
10.17,18883.5483762853
10.18,18883.5553665444
10.19,18883.5623568034
10.2,18883.5693470625
10.21,18883.5763373215
10.22,18883.5833275806
10.23,18883.5903178396
10.24,18883.5973176344
10.25,18883.6043480859
10.26,18883.6113785375
10.27,18883.6184089891
10.28,18883.6254394406
10.29,18883.6324698922
10.3,18883.6395003437
10.31,18883.6465307953
10.32,18883.6535612468
10.33,18883.6605916984
10.34,18883.6676486157
10.35,18883.6747196928
10.36,18883.6817907698
10.37,18883.6888618468
10.38,18883.6959329239
10.39,18883.7030040009
10.4,18883.710075078
10.41,18883.717146155
10.42,18883.7242172321
10.43,18883.7312910054
10.44,18883.7384031458
10.45,18883.7455152861
10.46,18883.7526274264
10.47,18883.7597395667
10.48,18883.7668517071
10.49,18883.7739638474
10.5,18883.7810759877
10.51,18883.7881881281
10.52,18883.7953002684
10.53,18883.8024323261
10.54,18883.8095859724
10.55,18883.8167396188
10.56,18883.8238932651
10.57,18883.8310469114
10.58,18883.8382005577
10.59,18883.845354204
10.6,18883.8525078503
10.61,18883.8596614966
10.62,18883.8668151429
10.63,18883.8740062989
10.64,18883.8812018989
10.65,18883.8883974988
10.66,18883.8955930987
10.67,18883.9027886987
10.68,18883.9099842986
10.69,18883.9171798986
10.7,18883.9243754985
10.71,18883.9315710985
10.72,18883.9387797714
10.73,18883.9460177777
10.74,18883.953255784
10.75,18883.9604937903
10.76,18883.9677317965
10.77,18883.9749698028
10.78,18883.9822078091
10.79,18883.9894458153
10.8,18883.9966838216
10.81,18884.0039218279
10.82,18884.0111908028
10.83,18884.0184716732
10.84,18884.0257525436
10.85,18884.0330334139
10.86,18884.0403142843
10.87,18884.0475951547
10.88,18884.054876025
10.89,18884.0621568954
10.9,18884.0694377658
10.91,18884.0767245586
10.92,18884.084048756
10.93,18884.0913729534
10.94,18884.0986971508
10.95,18884.1060213482
10.96,18884.1133455456
10.97,18884.120669743
10.98,18884.1279939405
10.99,18884.1353181379
11,18884.1426423353
11.01,18884.1499906593
11.02,18884.157358652
11.03,18884.1647266446
11.04,18884.1720946373
11.05,18884.1794626299
11.06,18884.1868306226
11.07,18884.1941986152
11.08,18884.2015666078
11.09,18884.2089346005
11.1,18884.2163025931
11.11,18884.2237133096
11.12,18884.231125571
11.13,18884.2385378323
11.14,18884.2459500937
11.15,18884.253362355
11.16,18884.2607746164
11.17,18884.2681868778
11.18,18884.2755991391
11.19,18884.2830114005
11.2,18884.290440635
11.21,18884.2978976439
11.22,18884.3053546528
11.23,18884.3128116618
11.24,18884.3202686707
11.25,18884.3277256797
11.26,18884.3351826886
11.27,18884.3426396976
11.28,18884.3500967065
11.29,18884.3575537155
11.3,18884.3650466165
11.31,18884.3725488574
11.32,18884.3800510983
11.33,18884.3875533391
11.34,18884.39505558
11.35,18884.4025578208
11.36,18884.4100600617
11.37,18884.4175623025
11.38,18884.4250645434
11.39,18884.4325762815
11.4,18884.4401242441
11.41,18884.4476722068
11.42,18884.4552201694
11.43,18884.462768132
11.44,18884.4703160946
11.45,18884.4778640572
11.46,18884.4854120199
11.47,18884.4929599825
11.48,18884.5005079451
11.49,18884.5080846513
11.5,18884.5156788312
11.51,18884.523273011
11.52,18884.5308671908
11.53,18884.5384613707
11.54,18884.5460555505
11.55,18884.5536497303
11.56,18884.5612439102
11.57,18884.56883809
11.58,18884.5764339578
11.59,18884.584074856
11.6,18884.5917157542
11.61,18884.5993566524
11.62,18884.6069975506
11.63,18884.6146384488
11.64,18884.6222793469
11.65,18884.6299202451
11.66,18884.6375611433
11.67,18884.6452020415
11.68,18884.6528642069
11.69,18884.6605523304
11.7,18884.6682404538
11.71,18884.6759285773
11.72,18884.6836167007
11.73,18884.6913048241
11.74,18884.6989929476
11.75,18884.706681071
11.76,18884.7143691944
11.77,18884.7220573179
11.78,18884.7297867128
11.79,18884.7375225742
11.8,18884.7452584356
11.81,18884.7529942971
11.82,18884.7607301585
11.83,18884.7684660199
11.84,18884.7762018813
11.85,18884.7839377427
11.86,18884.7916736042
11.87,18884.799422917
11.88,18884.8072070351
11.89,18884.8149911531
11.9,18884.8227752712
11.91,18884.8305593892
11.92,18884.8383435073
11.93,18884.8461276253
11.94,18884.8539117434
11.95,18884.8616958614
11.96,18884.8694799795
11.97,18884.8772979007
11.98,18884.8851308
11.99,18884.8929636994
12,18884.9007965987
12.01,18884.908629498
12.02,18884.9164623974
12.03,18884.9242952967
12.04,18884.9321281961
12.05,18884.9399610954
12.06,18884.947799279
12.07,18884.9556814903
12.08,18884.9635637017
12.09,18884.971445913
12.1,18884.9793281244
12.11,18884.9872103357
12.12,18884.9950925471
12.13,18885.0029747584
12.14,18885.0108569698
12.15,18885.0187391812
12.16,18885.026647382
12.17,18885.0345794422
12.18,18885.0425115025
12.19,18885.0504435628
12.2,18885.0583756231
12.21,18885.0663076833
12.22,18885.0742397436
12.23,18885.0821718039
12.24,18885.0901038641
12.25,18885.0980359244
12.26,18885.10601513
12.27,18885.1139975823
12.28,18885.1219800347
12.29,18885.129962487
12.3,18885.1379449393
12.31,18885.1459273917
12.32,18885.153909844
12.33,18885.1618922963
12.34,18885.1698747487
12.35,18885.1778750191
12.36,18885.185908413
12.37,18885.1939418069
12.38,18885.2019752008
12.39,18885.2100085947
12.4,18885.2180419886
12.41,18885.2260753825
12.42,18885.2341087763
12.43,18885.2421421702
12.44,18885.2501755641
12.45,18885.2582483011
12.46,18885.2663331925
12.47,18885.2744180838
12.48,18885.2825029752
12.49,18885.2905878665
12.5,18885.2986727579
12.51,18885.3067576492
12.52,18885.3148425406
12.53,18885.3229274319
12.54,18885.3310215997
12.55,18885.3391585509
12.56,18885.3472955021
12.57,18885.3554324534
12.58,18885.3635694046
12.59,18885.3717063558
12.6,18885.3798433071
12.61,18885.3879802583
12.62,18885.3961172096
12.63,18885.4042541608
12.64,18885.412422289
12.65,18885.4206118692
12.66,18885.4288014493
12.67,18885.4369910295
12.68,18885.4451806096
12.69,18885.4533701898
12.7,18885.4615597699
12.71,18885.4697493501
12.72,18885.4779389302
12.73,18885.4861288614
12.74,18885.4943716462
12.75,18885.502614431
12.76,18885.5108572158
12.77,18885.5191000006
12.78,18885.5273427854
12.79,18885.5355855702
12.8,18885.543828355
12.81,18885.5520711398
12.82,18885.5603139246
12.83,18885.5685793432
12.84,18885.5768759152
12.85,18885.5851724871
12.86,18885.593469059
12.87,18885.601765631
12.88,18885.6100622029
12.89,18885.6183587749
12.9,18885.6266553468
12.91,18885.6349519188
12.92,18885.6432484907
12.93,18885.6515904676
12.94,18885.6599414161
12.95,18885.6682923646
12.96,18885.6766433131
12.97,18885.6849942615
12.98,18885.69334521
12.99,18885.7016961585
13,18885.710047107
13.01,18885.7183980555
13.02,18885.7267627041
13.03,18885.7351686255
13.04,18885.7435745469
13.05,18885.7519804683
13.06,18885.7603863897
13.07,18885.7687923111
13.08,18885.7771982325
13.09,18885.7856041539
13.1,18885.7940100753
13.11,18885.8024159967
